ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,01/12/2024,207.49,46229228,9592102517.720001,,100
AAPL,01/12/2024,254.49,44330101,11281567403.49,,96
AAPL,01/12/2024,228.20,33822229,7718232657.799999,,73
AMZN,01/12/2024,223.30,24911196,5562670066.8,,100
AMZN,01/12/2024,224.92,13956251,3139039974.9199996,,56
AMZN,01/12/2024,227.35,12574223,2858749599.0499997,,50
AMZN,01/12/2024,231.48,12408223,2872255460.04,,50
BABA,01/12/2024,100.46,7302348,733593880.0799999,,100
BABA,01/12/2024,85.14,6688332,569444586.48,,92
BABA,01/12/2024,97.42,5437003,529672832.26,,74
BABA,01/12/2024,81.02,5343084,432896665.68,,73
BABA,01/12/2024,113.01,4326881,488980821.81,,59
BABA,01/12/2024,85.52,3713688,317594597.76,,51
BE,01/12/2024,129.05,3099748,400022479.40000004,,100
BE,01/12/2024,54.91,2642150,145080456.5,,85
BE,01/12/2024,85.20,2019100,172027320.0,,65
BE,01/12/2024,43.35,1903200,82503720.0,,61
BE,01/12/2024,10.25,1606100,16462525.0,,52
CNXC,01/12/2024,38.71,202494,7838542.74,,100
CNXC,01/12/2024,45.98,200000,9196000.0,,99
CNXC,01/12/2024,54.85,182698,10020985.3,,90
CNXC,01/12/2024,39.76,181000,7196560.0,,89
CRK,01/12/2024,26.31,1500000,39465000.0,,100
CRWV,01/12/2024,97.00,5979792,580039824.0,,100
CRWV,01/12/2024,76.60,5588112,428049379.2,,93
CRWV,01/12/2024,76.80,4885243,375186662.4,,82
CRWV,01/12/2024,76.86,3100480,238302892.8,,52
CRWV,01/12/2024,75.33,3018627,227393171.91,,50
FDX,01/12/2024,267.95,940935,252123533.25,,100
FDX,01/12/2024,277.75,787700,218783675.0,,84
FDX,01/12/2024,262.65,629407,165313748.54999998,,67
FDX,01/12/2024,274.35,467135,128158487.25000001,,50
FFIV,01/12/2024,234.29,679013,159085955.76999998,,100
FFIV,01/12/2024,334.50,546801,182904934.5,,81
FFIV,01/12/2024,254.32,349426,88866020.32,,51
FFIV,01/12/2024,256.91,342226,87921281.66000001,,50
GLD,01/12/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/12/2024,312.08,3200000,998656000.0,,76
GLD,01/12/2024,339.18,2500000,847950000.0,,59
GLD,01/12/2024,374.30,2234000,836186200.0,,53
GLD,01/12/2024,268.20,2233000,598890600.0,,53
GOOG,01/12/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/12/2024,164.64,8766425,1443304211.9999998,,62
GOOGL,01/12/2024,178.53,20773227,3708644216.31,,100
IREN,01/12/2024,13.61,5203815,70823922.14999999,,100
IREN,01/12/2024,6.37,4999500,31846815.0,,96
IREN,01/12/2024,11.56,2945500,34049980.0,,57
IREN,01/12/2024,9.95,2945500,29307724.999999996,,57
IREN,01/12/2024,63.06,2915000,183819900.0,,56
