ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AMD,03/30/2024,96.39,7001878,674911020.42,,100
AMD,03/30/2024,159.92,5833442,932884044.64,,83
AMD,03/30/2024,100.59,5460762,549298049.58,,78
AMD,03/30/2024,119.21,5363287,639357443.27,,77
AMD,03/30/2024,213.43,5302779,1131772121.97,,76
AMD,03/30/2024,148.60,4575936,679984089.6,,65
AMD,03/30/2024,165.47,4200000,694974000.0,,60
AMD,03/30/2024,101.13,4000000,404520000.0,,57
BE,03/30/2024,129.05,3099748,400022479.40000004,,100
BE,03/30/2024,54.91,2642150,145080456.5,,85
BE,03/30/2024,85.20,2019100,172027320.0,,65
BE,03/30/2024,43.35,1903200,82503720.0,,61
BE,03/30/2024,10.25,1606100,16462525.0,,52
EFV,03/30/2024,63.34,6645499,420925906.66,,100
EFV,03/30/2024,56.57,5110804,289118182.28000003,,77
EFV,03/30/2024,57.55,3500161,201434265.54999998,,53
FBIN,03/30/2024,53.80,2431000,130787800.0,,100
FBIN,03/30/2024,56.52,2300000,129996000.0,,95
HOOD,03/30/2024,124.78,52930748,6604698735.440001,,100
IREN,03/30/2024,13.61,5203815,70823922.14999999,,100
IREN,03/30/2024,6.37,4999500,31846815.0,,96
IREN,03/30/2024,11.56,2945500,34049980.0,,57
IREN,03/30/2024,9.95,2945500,29307724.999999996,,57
IREN,03/30/2024,63.06,2915000,183819900.0,,56
IREN,03/30/2024,46.34,2892642,134045030.28000002,,56
IREN,03/30/2024,15.48,2849800,44114904.0,,55
IWM,03/30/2024,242.91,18823808,4572491201.28,,100
IWM,03/30/2024,209.65,11400000,2390010000.0,,61
MSTR,03/30/2024,364.20,4464366,1625922097.2,,100
MSTR,03/30/2024,135.66,2386366,323734411.56,,53
MU,03/30/2024,96.94,6048632,586354386.08,,100
MU,03/30/2024,124.76,5861339,731260653.64,,97
MU,03/30/2024,265.92,5424951,1442602969.92,,90
MU,03/30/2024,237.50,5127456,1217770800.0,,85
MU,03/30/2024,161.71,4546519,735217587.49,,75
MU,03/30/2024,422.90,3946765,1669086918.5,,65
MU,03/30/2024,122.08,3598810,439342724.8,,59
MU,03/30/2024,106.95,3416472,365391680.40000004,,56
MU,03/30/2024,108.60,3377221,366766200.59999996,,56
MU,03/30/2024,362.75,3139288,1138776722.0,,52
NEM,03/30/2024,81.72,4199221,343160340.12,,100
NEM,03/30/2024,41.24,4034014,166362737.36,,96
NEM,03/30/2024,44.04,3430216,151066712.64,,82
NEM,03/30/2024,101.29,3402449,344634059.21000004,,81
NEM,03/30/2024,72.39,2489607,180222650.73,,59
NVDA,03/30/2024,126.57,100069019,12665735734.83,,100
PANW,03/30/2024,183.89,3863012,710369276.68,,100
PANW,03/30/2024,186.88,2550431,476624545.28,,66
PANW,03/30/2024,165.30,2513134,415421050.20000005,,65
PANW,03/30/2024,162.81,2048368,333494794.08,,53
PANW,03/30/2024,160.25,2016144,323087076.0,,52
PANW,03/30/2024,159.30,2016144,321171739.20000005,,52
QQQ,03/30/2024,605.96,4957801,3004229093.96,,100
QQQ,03/30/2024,521.61,4938955,2576208317.55,,100
QQQ,03/30/2024,577.30,3475000,2006117499.9999998,,70
QQQ,03/30/2024,438.73,3430000,1504843900.0,,69
QQQ,03/30/2024,472.50,3072200,1451614500.0,,62
QQQ,03/30/2024,439.97,2997697,1318896749.0900002,,60
QQQ,03/30/2024,585.99,2750000,1611472500.0,,55
QQQ,03/30/2024,447.32,2750000,1230130000.0,,55
QQQ,03/30/2024,465.79,2739219,1275900818.01,,55
QQQ,03/30/2024,599.55,2700000,1618784999.9999998,,54
QQQ,03/30/2024,602.40,2663307,1604376136.8,,54
QQQ,03/30/2024,586.99,2520000,1479214800.0,,51
SPY,03/30/2024,560.83,9371721,5255942288.43,,100
SPY,03/30/2024,548.24,9324370,5111992608.8,,99
SPY,03/30/2024,528.67,9176946,4851576041.82,,98
SPY,03/30/2024,542.70,9045726,4909115500.200001,,97
SPY,03/30/2024,510.10,8395635,4282613413.5,,90
SPY,03/30/2024,519.32,8166230,4240886563.6000004,,87
SPY,03/30/2024,546.19,7887310,4307969848.900001,,84
SPY,03/30/2024,522.45,7884938,4119485858.1000004,,84
SPY,03/30/2024,518.24,7869300,4078186032.0,,84
SPY,03/30/2024,546.87,6986415,3820660771.05,,75
SPY,03/30/2024,518.49,6953200,3605164668.0,,74
SPY,03/30/2024,545.43,6884435,3754977382.0499997,,73
SPY,03/30/2024,650.26,6692000,4351539920.0,,71
SPY,03/30/2024,499.58,6593695,3294078148.1,,70
SPY,03/30/2024,525.84,6321013,3323841475.92,,67
SPY,03/30/2024,559.52,6085616,3405023864.3199997,,65
SPY,03/30/2024,599.49,5936000,3558572640.0,,63
SPY,03/30/2024,522.72,5795800,3029580576.0,,62
SPY,03/30/2024,563.84,5688944,3207654184.96,,61
SPY,03/30/2024,590.51,5638689,3329702241.39,,60
SPY,03/30/2024,601.22,5632580,3386419747.6000004,,60
SPY,03/30/2024,523.49,5596869,2929904952.81,,60
SPY,03/30/2024,542.64,5383816,2921473914.24,,57
SPY,03/30/2024,666.18,5354506,3567064807.08,,57
SPY,03/30/2024,670.68,5065706,3397467700.08,,54
SPY,03/30/2024,652.75,5000000,3263750000.0,,53
SPY,03/30/2024,561.32,4881253,2739944933.96,,52
SPY,03/30/2024,604.29,4860960,2937429518.3999996,,52
SPY,03/30/2024,544.77,4836566,2634816059.8199997,,52
SPY,03/30/2024,520.91,4800065,2500401859.1499996,,51
