ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,03/20/2024,207.49,46229228,9592102517.720001,,100
AAPL,03/20/2024,254.49,44330101,11281567403.49,,96
AAPL,03/20/2024,228.20,33822229,7718232657.799999,,73
AGQ,03/20/2024,39.44,292430,11533439.2,,100
COP,03/20/2024,95.12,5768743,548722834.1600001,,100
COP,03/20/2024,91.92,4445611,408640563.12,,77
COP,03/20/2024,101.92,3373302,343806939.84000003,,58
COP,03/20/2024,98.36,2956795,290830356.2,,51
COP,03/20/2024,95.15,2910000,276886500.0,,50
EEM,03/20/2024,44.65,11177000,499053050.0,,100
EEM,03/20/2024,43.57,10805000,470773850.0,,97
EEM,03/20/2024,46.90,10584450,496410705.0,,95
EEM,03/20/2024,47.99,10500000,503895000.0,,94
EEM,03/20/2024,42.10,9889800,416360580.0,,88
EEM,03/20/2024,43.65,9674300,422283195.0,,87
EEM,03/20/2024,40.80,9527000,388701600.0,,85
EEM,03/20/2024,49.89,9500000,473955000.0,,85
EEM,03/20/2024,43.16,9478500,409092059.99999994,,85
EEM,03/20/2024,43.53,9357870,407348081.1,,84
EEM,03/20/2024,42.96,9239600,396933216.0,,83
EEM,03/20/2024,45.47,9152674,416172086.78,,82
EEM,03/20/2024,42.18,8854371,373477368.78,,79
EEM,03/20/2024,45.10,8439985,380643323.5,,76
EEM,03/20/2024,43.48,8418687,366044510.76,,75
EEM,03/20/2024,43.00,8189750,352159250.0,,73
EEM,03/20/2024,42.57,8126500,345945105.0,,73
EEM,03/20/2024,46.48,7790000,362079200.0,,70
EEM,03/20/2024,42.33,7768452,328838573.15999997,,70
EEM,03/20/2024,45.98,7158000,329124840.0,,64
EEM,03/20/2024,43.13,7064893,304708835.09000003,,63
EEM,03/20/2024,41.50,6983000,289794500.0,,62
EEM,03/20/2024,42.05,6905000,290355250.0,,62
EEM,03/20/2024,43.67,6885000,300667950.0,,62
EEM,03/20/2024,42.95,6810000,292489500.0,,61
EEM,03/20/2024,43.15,6773000,292254950.0,,61
EEM,03/20/2024,43.26,6755700,292251582.0,,60
EEM,03/20/2024,58.00,6407500,371635000.0,,57
EEM,03/20/2024,42.55,6350000,270192500.0,,57
EEM,03/20/2024,42.22,6328099,267172339.78,,57
EEM,03/20/2024,42.08,6121000,257571680.0,,55
EEM,03/20/2024,43.20,6110000,263952000.00000003,,55
EEM,03/20/2024,54.31,6075645,329968279.95,,54
EEM,03/20/2024,40.70,5910000,240537000.00000003,,53
EEM,03/20/2024,45.00,5859100,263659500.0,,52
EEM,03/20/2024,52.80,5787600,305585280.0,,52
EEM,03/20/2024,43.60,5776600,251859760.0,,52
EEM,03/20/2024,41.95,5745000,241002750.00000003,,51
EEM,03/20/2024,43.44,5733737,249073535.28,,51
EEM,03/20/2024,42.93,5691000,244314630.0,,51
EXE,03/20/2024,107.35,7428590,797459136.5,,100
MOS,03/20/2024,23.92,3403354,81408227.68,,100
MOS,03/20/2024,32.00,2253527,72112864.0,,66
RSP,03/20/2024,197.78,5056000,999975680.0,,100
RSP,03/20/2024,181.08,4502000,815222160.0,,89
RSP,03/20/2024,183.97,4000000,735880000.0,,79
RSP,03/20/2024,193.41,3591484,694628920.4399999,,71
RSP,03/20/2024,180.20,3128400,563737680.0,,62
RSP,03/20/2024,181.78,2860000,519890800.0,,57
RSP,03/20/2024,178.54,2530247,451750299.38,,50
SLV,03/20/2024,28.99,8956252,259641745.48,,100
SLV,03/20/2024,29.13,8000000,233040000.0,,89
SLV,03/20/2024,29.49,7040000,207609600.0,,79
SLV,03/20/2024,30.81,7000000,215670000.0,,78
SLV,03/20/2024,33.37,6150000,205225499.99999997,,69
SLV,03/20/2024,29.19,6000000,175140000.0,,67
SLV,03/20/2024,29.40,5794700,170364180.0,,65
SLV,03/20/2024,29.59,5450000,161265500.0,,61
SLV,03/20/2024,46.65,5275000,246078750.0,,59
SLV,03/20/2024,29.64,5200000,154128000.0,,58
SLV,03/20/2024,29.21,5175000,151161750.0,,58
SLV,03/20/2024,29.35,4850000,142347500.0,,54
SLV,03/20/2024,29.57,4650000,137500500.0,,52
SLV,03/20/2024,47.05,4600000,216430000.0,,51
SLV,03/20/2024,47.30,4575000,216397500.0,,51
SLV,03/20/2024,29.30,4519700,132427210.0,,50
SLV,03/20/2024,29.23,4500000,131535000.0,,50
SLV,03/20/2024,29.90,4492500,134325750.0,,50
SLV,03/20/2024,28.06,4444000,124698640.0,,50
SMCI,03/20/2024,31.59,15208510,480436830.9,,100
SMCI,03/20/2024,55.04,10607220,583821388.8,,70
SMCI,03/20/2024,54.82,10407698,570550004.36,,68
SPY,03/20/2024,522.91,10947203,5724401920.73,,100
SPY,03/20/2024,518.42,10530167,5459049176.139999,,96
SPY,03/20/2024,560.83,9371721,5255942288.43,,86
SPY,03/20/2024,548.24,9324370,5111992608.8,,85
SPY,03/20/2024,528.67,9176946,4851576041.82,,84
SPY,03/20/2024,542.70,9045726,4909115500.200001,,83
SPY,03/20/2024,510.10,8395635,4282613413.5,,77
SPY,03/20/2024,519.32,8166230,4240886563.6000004,,75
SPY,03/20/2024,546.19,7887310,4307969848.900001,,72
SPY,03/20/2024,522.45,7884938,4119485858.1000004,,72
SPY,03/20/2024,518.24,7869300,4078186032.0,,72
SPY,03/20/2024,522.14,7706676,4023963806.64,,70
SPY,03/20/2024,546.87,6986415,3820660771.05,,64
SPY,03/20/2024,518.49,6953200,3605164668.0,,64
SPY,03/20/2024,545.43,6884435,3754977382.0499997,,63
SPY,03/20/2024,519.82,6839351,3555231436.82,,62
SPY,03/20/2024,521.41,6781602,3535995098.8199997,,62
SPY,03/20/2024,650.26,6692000,4351539920.0,,61
SPY,03/20/2024,499.58,6593695,3294078148.1,,60
SPY,03/20/2024,525.84,6321013,3323841475.92,,58
SPY,03/20/2024,559.52,6085616,3405023864.3199997,,56
SPY,03/20/2024,599.49,5936000,3558572640.0,,54
SPY,03/20/2024,522.72,5795800,3029580576.0,,53
SPY,03/20/2024,563.84,5688944,3207654184.96,,52
SPY,03/20/2024,590.51,5638689,3329702241.39,,52
SPY,03/20/2024,601.22,5632580,3386419747.6000004,,51
SPY,03/20/2024,523.49,5596869,2929904952.81,,51
XLK,03/20/2024,143.47,1731429,248408118.63,,100
XLK,03/20/2024,210.47,1685091,354661102.77,,97
XLK,03/20/2024,258.69,1200000,310428000.0,,69
XLK,03/20/2024,142.60,1106667,157810714.2,,64
XLK,03/20/2024,148.02,1013900,150077478.0,,59
XLK,03/20/2024,203.08,939087,190709787.96,,54
XLK,03/20/2024,202.58,921503,186678077.74,,53
XLK,03/20/2024,216.28,906515,196061064.2,,52
XLK,03/20/2024,213.44,906515,193486561.6,,52
XLK,03/20/2024,228.68,888965,203288516.20000002,,51
