ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
BABA,02/13/2024,100.46,7302348,733593880.0799999,,100
BABA,02/13/2024,85.14,6688332,569444586.48,,92
BABA,02/13/2024,97.42,5437003,529672832.26,,74
BABA,02/13/2024,81.02,5343084,432896665.68,,73
BABA,02/13/2024,113.01,4326881,488980821.81,,59
BABA,02/13/2024,85.52,3713688,317594597.76,,51
GLD,02/13/2024,275.24,4238138,1166505103.1200001,,100
GLD,02/13/2024,312.08,3200000,998656000.0,,76
GLD,02/13/2024,452.20,2600000,1175720000.0,,61
GLD,02/13/2024,339.18,2500000,847950000.0,,59
GLD,02/13/2024,445.50,2300000,1024650000.0,,54
GLD,02/13/2024,374.30,2234000,836186200.0,,53
GLD,02/13/2024,268.20,2233000,598890600.0,,53
HOOD,02/13/2024,124.78,52930748,6604698735.440001,,100
IBM,02/13/2024,223.36,1977241,441636549.76000005,,100
IBM,02/13/2024,172.46,1572936,271268542.56,,80
IBM,02/13/2024,272.24,1500000,408360000.0,,76
IBM,02/13/2024,217.70,1388541,302285375.7,,70
IBM,02/13/2024,300.98,1295171,389820567.58000004,,66
IBM,02/13/2024,214.67,1132194,243048085.98,,57
IBM,02/13/2024,250.67,1025803,257138038.01,,52
IBM,02/13/2024,261.70,1000000,261700000.0,,51
IGV,02/13/2024,84.25,6946357,585230577.25,,100
IGV,02/13/2024,91.65,6175071,565945257.15,,89
IGV,02/13/2024,102.69,5000000,513450000.0,,72
IGV,02/13/2024,103.39,3607600,372989764.0,,52
IGV,02/13/2024,80.60,3500000,282100000.0,,50
IGV,02/13/2024,79.57,3500000,278495000.0,,50
LIN,02/13/2024,468.23,10691342,5006007064.66,,100
MU,02/13/2024,96.94,6048632,586354386.08,,100
MU,02/13/2024,124.76,5861339,731260653.64,,97
MU,02/13/2024,265.92,5424951,1442602969.92,,90
MU,02/13/2024,237.50,5127456,1217770800.0,,85
MU,02/13/2024,161.71,4546519,735217587.49,,75
MU,02/13/2024,122.08,3598810,439342724.8,,59
MU,02/13/2024,106.95,3416472,365391680.40000004,,56
MU,02/13/2024,108.60,3377221,366766200.59999996,,56
MU,02/13/2024,362.75,3139288,1138776722.0,,52
NCLH,02/13/2024,15.62,12944078,202186498.35999998,,100
NEM,02/13/2024,81.72,4199221,343160340.12,,100
NEM,02/13/2024,41.24,4034014,166362737.36,,96
NEM,02/13/2024,44.04,3430216,151066712.64,,82
NEM,02/13/2024,101.29,3402449,344634059.21000004,,81
NEM,02/13/2024,33.88,2724980,92322322.4,,65
NEM,02/13/2024,72.39,2489607,180222650.73,,59
SPY,02/13/2024,516.03,11064431,5709578328.929999,,100
SPY,02/13/2024,522.91,10947203,5724401920.73,,99
SPY,02/13/2024,518.42,10530167,5459049176.139999,,95
SPY,02/13/2024,560.83,9371721,5255942288.43,,85
SPY,02/13/2024,548.24,9324370,5111992608.8,,84
SPY,02/13/2024,512.97,9184594,4711421184.18,,83
SPY,02/13/2024,528.67,9176946,4851576041.82,,83
SPY,02/13/2024,542.70,9045726,4909115500.200001,,82
SPY,02/13/2024,510.10,8395635,4282613413.5,,76
SPY,02/13/2024,519.32,8166230,4240886563.6000004,,74
SPY,02/13/2024,500.86,8075982,4044936344.52,,73
SPY,02/13/2024,546.19,7887310,4307969848.900001,,71
SPY,02/13/2024,522.45,7884938,4119485858.1000004,,71
SPY,02/13/2024,518.24,7869300,4078186032.0,,71
SPY,02/13/2024,522.14,7706676,4023963806.64,,70
SPY,02/13/2024,512.31,7293957,3736767110.6699996,,66
SPY,02/13/2024,546.87,6986415,3820660771.05,,63
SPY,02/13/2024,518.49,6953200,3605164668.0,,63
SPY,02/13/2024,545.43,6884435,3754977382.0499997,,62
SPY,02/13/2024,519.82,6839351,3555231436.82,,62
SPY,02/13/2024,521.41,6781602,3535995098.8199997,,61
SPY,02/13/2024,650.26,6692000,4351539920.0,,60
SPY,02/13/2024,499.58,6593695,3294078148.1,,60
SPY,02/13/2024,525.84,6321013,3323841475.92,,57
SPY,02/13/2024,559.52,6085616,3405023864.3199997,,55
SPY,02/13/2024,599.49,5936000,3558572640.0,,54
SPY,02/13/2024,522.72,5795800,3029580576.0,,52
SPY,02/13/2024,563.84,5688944,3207654184.96,,51
SPY,02/13/2024,512.87,5643598,2894432106.26,,51
SPY,02/13/2024,590.51,5638689,3329702241.39,,51
SPY,02/13/2024,601.22,5632580,3386419747.6000004,,51
SPY,02/13/2024,523.49,5596869,2929904952.81,,51
SPY,02/13/2024,506.16,5536828,2802520860.48,,50
VRT,02/13/2024,86.57,5058768,437937545.76,,100
VRT,02/13/2024,93.50,3504253,327647655.5,,69
XLP,02/13/2024,79.76,2950000,235292000.00000003,,100
XLP,02/13/2024,80.73,2660000,214741800.0,,90
XLP,02/13/2024,82.61,2559401,211432116.60999998,,87
XLP,02/13/2024,80.83,2447180,197805559.4,,83
XLP,02/13/2024,82.34,2390000,196792600.0,,81
XLP,02/13/2024,72.53,2259820,163904744.6,,77
XLP,02/13/2024,76.59,1962037,150272413.83,,67
XLP,02/13/2024,81.51,1775850,144749533.5,,60
XLP,02/13/2024,81.95,1760134,144242981.3,,60
XLP,02/13/2024,87.71,1500000,131564999.99999999,,51
XLP,02/13/2024,81.05,1500000,121575000.0,,51
XLP,02/13/2024,78.95,1500000,118425000.0,,51
XLP,02/13/2024,74.58,1500000,111870000.0,,51
XLP,02/13/2024,74.46,1500000,111689999.99999999,,51
