ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
GDS,01/08/2024,36.08,1028000,37090240.0,,100
GDS,01/08/2024,20.39,757200,15439308.0,,74
GDS,01/08/2024,22.21,643900,14301019.0,,63
GDS,01/08/2024,6.77,526900,3567113.0,,51
GDS,01/08/2024,34.10,517997,17663697.7,,50
GDS,01/08/2024,11.43,514100,5876163.0,,50
GEV,01/08/2024,519.66,1213094,630396428.04,,100
GEV,01/08/2024,315.91,678546,214359466.86,,56
GEV,01/08/2024,328.34,672000,220644479.99999997,,55
GEV,01/08/2024,625.55,647223,404870347.65,,53
GEV,01/08/2024,617.91,622469,384629819.78999996,,51
GEV,01/08/2024,132.17,612816,80995890.72,,51
GEV,01/08/2024,343.80,601761,206885431.8,,50
GOOGL,01/08/2024,178.53,20773227,3708644216.31,,100
IWM,01/08/2024,242.91,18823808,4572491201.28,,100
IWM,01/08/2024,209.65,11400000,2390010000.0,,61
LEN,01/08/2024,131.28,5737387,753204165.36,,100
LEN,01/08/2024,116.25,5450000,633562500.0,,95
LEN,01/08/2024,127.00,3928867,498966109.0,,68
LEN,01/08/2024,129.73,3653614,473983344.21999997,,64
LEN,01/08/2024,130.23,3620602,471510998.46,,63
LUV,01/08/2024,27.26,15120037,412172208.62,,100
LUV,01/08/2024,29.20,13880195,405301694.0,,92
LUV,01/08/2024,25.33,7688613,194752567.29,,51
META,01/08/2024,658.77,14916283,9826399751.91,,100
NVDA,01/08/2024,126.57,100069019,12665735734.83,,100
OUST,01/08/2024,9.83,448544,4409187.5200000005,,100
OUST,01/08/2024,24.10,428711,10331935.100000001,,96
OUST,01/08/2024,6.28,385000,2417800.0,,86
OUST,01/08/2024,20.42,337000,6881540.000000001,,75
RBLX,01/08/2024,52.24,7520321,392861569.04,,100
RBLX,01/08/2024,51.03,5952331,303747450.93,,79
RBLX,01/08/2024,54.38,5189378,282198375.64,,69
SLV,01/08/2024,28.99,8956252,259641745.48,,100
SLV,01/08/2024,29.13,8000000,233040000.0,,89
SLV,01/08/2024,29.49,7040000,207609600.0,,79
SLV,01/08/2024,30.81,7000000,215670000.0,,78
SLV,01/08/2024,33.37,6150000,205225499.99999997,,69
SLV,01/08/2024,29.19,6000000,175140000.0,,67
SLV,01/08/2024,29.40,5794700,170364180.0,,65
SLV,01/08/2024,29.59,5450000,161265500.0,,61
SLV,01/08/2024,46.65,5275000,246078750.0,,59
SLV,01/08/2024,29.64,5200000,154128000.0,,58
SLV,01/08/2024,29.21,5175000,151161750.0,,58
SLV,01/08/2024,29.35,4850000,142347500.0,,54
SLV,01/08/2024,29.57,4650000,137500500.0,,52
SLV,01/08/2024,47.05,4600000,216430000.0,,51
SLV,01/08/2024,47.30,4575000,216397500.0,,51
SLV,01/08/2024,29.30,4519700,132427210.0,,50
SLV,01/08/2024,29.23,4500000,131535000.0,,50
SLV,01/08/2024,29.90,4492500,134325750.0,,50
SLV,01/08/2024,28.06,4444000,124698640.0,,50
SPOT,01/08/2024,481.38,1873873,902044984.74,,100
SPOT,01/08/2024,328.63,1245268,409232422.84,,66
SPOT,01/08/2024,481.36,1191301,573444649.36,,64
TSLA,01/08/2024,481.20,13066269,6287488642.8,,100
XLF,01/08/2024,50.21,14534760,729790299.6,,100
XLF,01/08/2024,50.70,13389058,678825240.6,,92
XLF,01/08/2024,49.46,12119600,599435416.0,,83
XLF,01/08/2024,49.10,10176000,499641600.0,,70
XLF,01/08/2024,50.36,9652200,486084792.0,,66
XLF,01/08/2024,40.69,9593225,390348325.25,,66
XLF,01/08/2024,48.42,8653037,418980051.54,,60
XLF,01/08/2024,48.33,8610000,416121300.0,,59
XLF,01/08/2024,48.94,7571774,370562619.56,,52
XLF,01/08/2024,49.39,7524921,371655848.19,,52
XLF,01/08/2024,48.00,7398611,355133328.0,,51
XLF,01/08/2024,50.77,7359600,373646892.0,,51
XLI,01/08/2024,125.37,2097047,262906782.39000002,,100
XLI,01/08/2024,121.65,2000000,243300000.0,,95
XLI,01/08/2024,125.64,1791816,225123762.24,,85
XLI,01/08/2024,120.66,1710886,206435504.76,,82
XLI,01/08/2024,120.11,1668322,200382155.42,,80
XLI,01/08/2024,124.85,1591200,198661320.0,,76
XLI,01/08/2024,114.03,1425000,162492750.0,,68
XLI,01/08/2024,141.85,1400000,198590000.0,,67
XLI,01/08/2024,122.26,1400000,171164000.0,,67
XLI,01/08/2024,126.14,1250000,157675000.0,,60
XLI,01/08/2024,121.90,1150000,140185000.0,,55
XLI,01/08/2024,133.10,1130000,150403000.0,,54
XLI,01/08/2024,143.75,1100000,158125000.0,,52
XLI,01/08/2024,138.86,1054000,146358440.0,,50
XRT,01/08/2024,78.29,2204893,172621072.97000003,,100
XRT,01/08/2024,74.87,2000000,149740000.0,,91
XRT,01/08/2024,70.02,1500000,105030000.0,,68
XRT,01/08/2024,86.71,1150000,99716500.0,,52
