ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AVGO,01/21/2024,340.36,38624907,13146373346.52,,100
BTDR,01/21/2024,10.00,2857377,28573770.0,,100
BTDR,01/21/2024,20.45,2751235,56262755.75,,96
BTDR,01/21/2024,7.15,2500000,17875000.0,,87
BTDR,01/21/2024,10.55,1800400,18994220.0,,63
BTDR,01/21/2024,13.94,1558819,21729936.86,,55
CRCL,01/21/2024,82.00,1132046,92827772.0,,100
CRCL,01/21/2024,128.00,950000,121600000.0,,84
CRCL,01/21/2024,86.21,747300,64424732.99999999,,66
CRCL,01/21/2024,84.65,698000,59085700.00000001,,62
CRCL,01/21/2024,85.93,698000,59979140.00000001,,62
CRCL,01/21/2024,81.89,622424,50970301.36,,55
CRCL,01/21/2024,85.00,569439,48402315.0,,50
EOSE,01/21/2024,12.78,2060679,26335477.619999997,,100
EOSE,01/21/2024,5.28,1941250,10249800.0,,94
EOSE,01/21/2024,10.49,1903932,19972246.68,,92
EOSE,01/21/2024,15.69,1832100,28745649.0,,89
EOSE,01/21/2024,15.19,1519000,23073610.0,,74
EOSE,01/21/2024,15.61,1467400,22906114.0,,71
EOSE,01/21/2024,14.35,1376000,19745600.0,,67
EOSE,01/21/2024,13.14,1339400,17599716.0,,65
EOSE,01/21/2024,13.07,1232496,16108722.72,,60
EOSE,01/21/2024,10.24,1126020,11530444.8,,55
EOSE,01/21/2024,14.99,1086300,16283637.0,,53
GILD,01/21/2024,124.29,6396236,794988172.44,,100
GILD,01/21/2024,115.44,5413327,624914468.88,,85
GILD,01/21/2024,110.67,4490733,496989421.11,,70
GILD,01/21/2024,92.57,4294529,397544549.53,,67
GILD,01/21/2024,108.50,3908792,424103932.0,,61
GILD,01/21/2024,121.22,3842800,465824216.0,,60
GILD,01/21/2024,115.88,3200997,370931532.36,,50
GLD,01/21/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/21/2024,312.08,3200000,998656000.0,,76
GLD,01/21/2024,339.18,2500000,847950000.0,,59
GLD,01/21/2024,374.30,2234000,836186200.0,,53
GLD,01/21/2024,268.20,2233000,598890600.0,,53
GOOG,01/21/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/21/2024,164.64,8766425,1443304211.9999998,,62
IWM,01/21/2024,242.91,18823808,4572491201.28,,100
IWM,01/21/2024,209.65,11400000,2390010000.0,,61
META,01/21/2024,658.77,14916283,9826399751.91,,100
MSFT,01/21/2024,485.92,14407283,7000786955.360001,,100
NUGT,01/21/2024,45.56,285000,12984600.0,,100
SHOP,01/21/2024,110.75,35558595,3938114396.25,,100
SMCI,01/21/2024,31.59,15208510,480436830.9,,100
SMCI,01/21/2024,55.04,10607220,583821388.8,,70
SMCI,01/21/2024,54.82,10407698,570550004.36,,68
XLE,01/21/2024,89.50,5547238,496477801.0,,100
XLE,01/21/2024,83.43,4800000,400464000.00000006,,87
XLE,01/21/2024,91.36,4522646,413188938.56,,82
XLE,01/21/2024,85.12,3586371,305271899.52000004,,65
XLE,01/21/2024,93.32,3295166,307504891.12,,59
XLE,01/21/2024,86.66,3221696,279192175.36,,58
XLE,01/21/2024,92.67,3090859,286429903.53000003,,56
XLE,01/21/2024,85.84,2790000,239493600.0,,50
