ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AMZN,01/27/2024,223.30,24911196,5562670066.8,,100
AMZN,01/27/2024,224.92,13956251,3139039974.9199996,,56
AMZN,01/27/2024,227.35,12574223,2858749599.0499997,,50
AMZN,01/27/2024,231.48,12408223,2872255460.04,,50
BE,01/27/2024,129.05,3099748,400022479.40000004,,100
BE,01/27/2024,54.91,2642150,145080456.5,,85
BE,01/27/2024,85.20,2019100,172027320.0,,65
BE,01/27/2024,43.35,1903200,82503720.0,,61
BE,01/27/2024,10.25,1606100,16462525.0,,52
BIDU,01/27/2024,135.27,2000000,270540000.0,,100
BIDU,01/27/2024,123.94,1445000,179093300.0,,72
BIDU,01/27/2024,122.34,1200000,146808000.0,,60
BIDU,01/27/2024,89.54,1110000,99389400.0,,56
BIDU,01/27/2024,86.36,1040500,89857580.0,,52
CORZ,01/27/2024,9.98,7188500,71741230.0,,100
CORZ,01/27/2024,10.00,4586346,45863460.0,,64
ESTC,01/27/2024,90.05,1000493,90094394.64999999,,100
ESTC,01/27/2024,91.65,713582,65399790.300000004,,71
GLD,01/27/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/27/2024,312.08,3200000,998656000.0,,76
GLD,01/27/2024,339.18,2500000,847950000.0,,59
GLD,01/27/2024,374.30,2234000,836186200.0,,53
GLD,01/27/2024,268.20,2233000,598890600.0,,53
GOOG,01/27/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/27/2024,164.64,8766425,1443304211.9999998,,62
HYMC,01/27/2024,10.51,540388,5679477.88,,100
HYMC,01/27/2024,5.75,326169,1875471.75,,60
HYMC,01/27/2024,7.60,300400,2283040.0,,56
INTC,01/27/2024,21.00,34107198,716251158.0,,100
INTC,01/27/2024,36.82,32064225,1180604764.5,,94
INTC,01/27/2024,20.41,29383198,599711071.18,,86
INTC,01/27/2024,19.75,22437697,443144515.75,,66
INTC,01/27/2024,22.69,20058298,455122781.62,,59
INTC,01/27/2024,24.87,16953154,421624939.98,,50
JNJ,01/27/2024,206.37,6792314,1401729840.18,,100
JNJ,01/27/2024,149.79,6457907,967329889.53,,95
JNJ,01/27/2024,178.06,5259835,936566220.1,,77
JNJ,01/27/2024,144.47,3852744,556605925.68,,57
JNJ,01/27/2024,152.49,3644900,555810801.0,,54
KMX,01/27/2024,41.87,13144458,550358456.4599999,,100
NVDA,01/27/2024,126.57,100069019,12665735734.83,,100
PFE,01/27/2024,26.28,132486806,3481753261.6800003,,100
QQQ,01/27/2024,444.88,5500000,2446840000.0,,100
QQQ,01/27/2024,521.61,4938955,2576208317.55,,90
QQQ,01/27/2024,577.30,3475000,2006117499.9999998,,63
QQQ,01/27/2024,438.73,3430000,1504843900.0,,62
QQQ,01/27/2024,472.50,3072200,1451614500.0,,56
QQQ,01/27/2024,439.97,2997697,1318896749.0900002,,55
QQQ,01/27/2024,447.32,2750000,1230130000.0,,50
QQQ,01/27/2024,465.79,2739219,1275900818.01,,50
QQQ,01/27/2024,440.18,2736539,1204569737.02,,50
SPY,01/27/2024,494.38,12173569,6018369042.22,,100
SPY,01/27/2024,490.98,11128214,5463730509.72,,91
SPY,01/27/2024,516.03,11064431,5709578328.929999,,91
SPY,01/27/2024,522.91,10947203,5724401920.73,,90
SPY,01/27/2024,518.42,10530167,5459049176.139999,,87
SPY,01/27/2024,560.83,9371721,5255942288.43,,77
SPY,01/27/2024,548.24,9324370,5111992608.8,,77
SPY,01/27/2024,512.97,9184594,4711421184.18,,75
SPY,01/27/2024,528.67,9176946,4851576041.82,,75
SPY,01/27/2024,542.70,9045726,4909115500.200001,,74
SPY,01/27/2024,510.10,8395635,4282613413.5,,69
SPY,01/27/2024,519.32,8166230,4240886563.6000004,,67
SPY,01/27/2024,500.86,8075982,4044936344.52,,66
SPY,01/27/2024,546.19,7887310,4307969848.900001,,65
SPY,01/27/2024,522.45,7884938,4119485858.1000004,,65
SPY,01/27/2024,518.24,7869300,4078186032.0,,65
SPY,01/27/2024,522.14,7706676,4023963806.64,,63
SPY,01/27/2024,489.15,7581900,3708686385.0,,62
SPY,01/27/2024,512.31,7293957,3736767110.6699996,,60
SPY,01/27/2024,546.87,6986415,3820660771.05,,57
SPY,01/27/2024,518.49,6953200,3605164668.0,,57
SPY,01/27/2024,545.43,6884435,3754977382.0499997,,57
SPY,01/27/2024,519.82,6839351,3555231436.82,,56
SPY,01/27/2024,521.41,6781602,3535995098.8199997,,56
SPY,01/27/2024,650.26,6692000,4351539920.0,,55
SPY,01/27/2024,499.58,6593695,3294078148.1,,54
SPY,01/27/2024,525.84,6321013,3323841475.92,,52
SPY,01/27/2024,483.10,6319500,3052950450.0,,52
SPY,01/27/2024,559.52,6085616,3405023864.3199997,,50
