ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AU,02/18/2024,43.88,9075377,398227542.76000005,,100
EWZ,02/18/2024,31.60,15310000,483796000.0,,100
EWZ,02/18/2024,31.00,11500000,356500000.0,,75
EWZ,02/18/2024,31.17,10476500,326552505.0,,68
EWZ,02/18/2024,32.78,10256319,336202136.82,,67
EWZ,02/18/2024,33.58,10221000,343221180.0,,67
EWZ,02/18/2024,32.09,7926778,254370306.02000004,,52
EWZ,02/18/2024,29.75,7628627,226951653.25,,50
FIGS,02/18/2024,5.05,6539413,33024035.65,,100
FIGS,02/18/2024,5.07,4521365,22923320.55,,69
FSLR,02/18/2024,143.79,1000000,143790000.0,,100
FSLR,02/18/2024,193.23,650000,125599500.0,,65
FSLR,02/18/2024,165.90,600000,99540000.0,,60
FSLR,02/18/2024,163.64,547335,89565899.39999999,,55
FSLR,02/18/2024,136.56,500000,68280000.0,,50
FSLR,02/18/2024,203.61,499900,101784639.0,,50
GLD,02/18/2024,275.24,4238138,1166505103.1200001,,100
GLD,02/18/2024,312.08,3200000,998656000.0,,76
GLD,02/18/2024,452.20,2600000,1175720000.0,,61
GLD,02/18/2024,339.18,2500000,847950000.0,,59
GLD,02/18/2024,445.50,2300000,1024650000.0,,54
GLD,02/18/2024,374.30,2234000,836186200.0,,53
GLD,02/18/2024,268.20,2233000,598890600.0,,53
GOOGL,02/18/2024,178.53,20773227,3708644216.31,,100
HLF,02/18/2024,11.17,3246600,36264522.0,,100
HLF,02/18/2024,8.26,2558275,21131351.5,,79
HLF,02/18/2024,8.23,2363305,19450000.150000002,,73
HLF,02/18/2024,9.11,2114553,19263577.83,,65
HLF,02/18/2024,8.14,1757600,14306864.000000002,,54
HLF,02/18/2024,11.23,1624800,18246504.0,,50
ISRG,02/18/2024,535.75,1118563,599270127.25,,100
MU,02/18/2024,96.94,6048632,586354386.08,,100
MU,02/18/2024,124.76,5861339,731260653.64,,97
MU,02/18/2024,265.92,5424951,1442602969.92,,90
MU,02/18/2024,237.50,5127456,1217770800.0,,85
MU,02/18/2024,161.71,4546519,735217587.49,,75
MU,02/18/2024,122.08,3598810,439342724.8,,59
MU,02/18/2024,106.95,3416472,365391680.40000004,,56
MU,02/18/2024,108.60,3377221,366766200.59999996,,56
MU,02/18/2024,362.75,3139288,1138776722.0,,52
NKTR,02/18/2024,48.18,587000,28281660.0,,100
NKTR,02/18/2024,49.89,511700,25528713.0,,87
SHEL,02/18/2024,73.27,1904600,139550042.0,,100
SHEL,02/18/2024,69.72,1603400,111789048.0,,84
SHEL,02/18/2024,63.22,1600000,101152000.0,,84
SHEL,02/18/2024,72.18,1542000,111301560.00000001,,81
SHEL,02/18/2024,73.13,1404700,102725711.0,,74
SHEL,02/18/2024,73.55,1350800,99351340.0,,71
SHEL,02/18/2024,63.91,1315000,84041650.0,,69
SHEL,02/18/2024,65.89,1259900,83014811.0,,66
SHEL,02/18/2024,70.95,1200700,85189665.0,,63
SHEL,02/18/2024,71.66,1133000,81190780.0,,59
SHEL,02/18/2024,72.37,1123300,81293221.0,,59
SHEL,02/18/2024,65.08,1068607,69544943.56,,56
SHEL,02/18/2024,71.94,975600,70184664.0,,51
SHEL,02/18/2024,70.66,966900,68321154.0,,51
SHEL,02/18/2024,71.60,958072,68597955.19999999,,50
SLV,02/18/2024,28.99,8956252,259641745.48,,100
SLV,02/18/2024,29.13,8000000,233040000.0,,89
SLV,02/18/2024,29.49,7040000,207609600.0,,79
SLV,02/18/2024,30.81,7000000,215670000.0,,78
SLV,02/18/2024,33.37,6150000,205225499.99999997,,69
SLV,02/18/2024,29.19,6000000,175140000.0,,67
SLV,02/18/2024,29.40,5794700,170364180.0,,65
SLV,02/18/2024,29.59,5450000,161265500.0,,61
SLV,02/18/2024,46.65,5275000,246078750.0,,59
SLV,02/18/2024,29.64,5200000,154128000.0,,58
SLV,02/18/2024,29.21,5175000,151161750.0,,58
SLV,02/18/2024,29.35,4850000,142347500.0,,54
