ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AVGO,03/10/2024,340.36,38624907,13146373346.52,,100
CORZ,03/10/2024,9.98,7188500,71741230.0,,100
CORZ,03/10/2024,10.00,4586346,45863460.0,,64
ERAS,03/10/2024,5.40,1249800,6748920.0,,100
ERAS,03/10/2024,9.61,868922,8350340.42,,70
IGV,03/10/2024,84.25,6946357,585230577.25,,100
IGV,03/10/2024,91.65,6175071,565945257.15,,89
IGV,03/10/2024,102.69,5000000,513450000.0,,72
IGV,03/10/2024,103.39,3607600,372989764.0,,52
IGV,03/10/2024,80.60,3500000,282100000.0,,50
IGV,03/10/2024,79.57,3500000,278495000.0,,50
KWEB,03/10/2024,34.32,6201210,212825527.2,,100
KWEB,03/10/2024,36.42,6148800,223939296.0,,99
KWEB,03/10/2024,39.49,5075061,200414158.89000002,,82
KWEB,03/10/2024,30.95,5007500,154982125.0,,81
KWEB,03/10/2024,36.16,4963816,179491586.55999997,,80
KWEB,03/10/2024,30.96,4385000,135759600.0,,71
KWEB,03/10/2024,36.65,4172527,152923114.54999998,,67
KWEB,03/10/2024,37.61,4000000,150440000.0,,65
KWEB,03/10/2024,34.76,3865745,134373296.2,,62
KWEB,03/10/2024,31.18,3807402,118714794.36,,61
KWEB,03/10/2024,40.00,3735000,149400000.0,,60
KWEB,03/10/2024,39.94,3663000,146300220.0,,59
KWEB,03/10/2024,34.17,3600000,123012000.0,,58
KWEB,03/10/2024,40.08,3100000,124248000.0,,50
META,03/10/2024,658.77,14916283,9826399751.91,,100
NVDA,03/10/2024,126.57,100069019,12665735734.83,,100
QQQ,03/10/2024,605.96,4957801,3004229093.96,,100
QQQ,03/10/2024,521.61,4938955,2576208317.55,,100
QQQ,03/10/2024,577.30,3475000,2006117499.9999998,,70
QQQ,03/10/2024,438.73,3430000,1504843900.0,,69
QQQ,03/10/2024,472.50,3072200,1451614500.0,,62
QQQ,03/10/2024,439.97,2997697,1318896749.0900002,,60
QQQ,03/10/2024,447.32,2750000,1230130000.0,,55
QQQ,03/10/2024,465.79,2739219,1275900818.01,,55
QQQ,03/10/2024,440.18,2736539,1204569737.02,,55
QQQ,03/10/2024,599.55,2700000,1618784999.9999998,,54
QQQ,03/10/2024,602.40,2663307,1604376136.8,,54
QQQ,03/10/2024,586.99,2520000,1479214800.0,,51
RIVN,03/10/2024,14.96,6052155,90540238.80000001,,100
RIVN,03/10/2024,10.54,5949858,62711503.31999999,,98
RIVN,03/10/2024,13.57,4058141,55068973.370000005,,67
RIVN,03/10/2024,17.61,3999900,70438239.0,,66
RIVN,03/10/2024,10.20,3811110,38873322.0,,63
RIVN,03/10/2024,9.99,3638830,36351911.7,,60
RIVN,03/10/2024,13.30,3598926,47865715.800000004,,59
RIVN,03/10/2024,13.06,3435434,44866768.04,,57
RIVN,03/10/2024,14.91,3215100,47937141.0,,53
RIVN,03/10/2024,14.64,3061117,44814752.88,,51
RIVN,03/10/2024,12.79,3000000,38370000.0,,50
SLV,03/10/2024,28.99,8956252,259641745.48,,100
SLV,03/10/2024,29.13,8000000,233040000.0,,89
SLV,03/10/2024,29.49,7040000,207609600.0,,79
SLV,03/10/2024,30.81,7000000,215670000.0,,78
SLV,03/10/2024,33.37,6150000,205225499.99999997,,69
SLV,03/10/2024,29.19,6000000,175140000.0,,67
SLV,03/10/2024,29.40,5794700,170364180.0,,65
SLV,03/10/2024,29.59,5450000,161265500.0,,61
SLV,03/10/2024,46.65,5275000,246078750.0,,59
SLV,03/10/2024,29.64,5200000,154128000.0,,58
SLV,03/10/2024,29.21,5175000,151161750.0,,58
SLV,03/10/2024,29.35,4850000,142347500.0,,54
SLV,03/10/2024,29.57,4650000,137500500.0,,52
SLV,03/10/2024,47.05,4600000,216430000.0,,51
SLV,03/10/2024,47.30,4575000,216397500.0,,51
SLV,03/10/2024,29.30,4519700,132427210.0,,50
SLV,03/10/2024,29.23,4500000,131535000.0,,50
SLV,03/10/2024,29.90,4492500,134325750.0,,50
SLV,03/10/2024,28.06,4444000,124698640.0,,50
