ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
APLD,03/13/2024,7.36,6964542,51259029.120000005,,100
APLD,03/13/2024,8.01,3502974,28058821.74,,50
INTC,03/13/2024,21.00,34107198,716251158.0,,100
INTC,03/13/2024,36.82,32064225,1180604764.5,,94
INTC,03/13/2024,20.41,29383198,599711071.18,,86
INTC,03/13/2024,19.75,22437697,443144515.75,,66
INTC,03/13/2024,22.69,20058298,455122781.62,,59
INTC,03/13/2024,24.87,16953154,421624939.98,,50
META,03/13/2024,658.77,14916283,9826399751.91,,100
MU,03/13/2024,96.94,6048632,586354386.08,,100
MU,03/13/2024,124.76,5861339,731260653.64,,97
MU,03/13/2024,265.92,5424951,1442602969.92,,90
MU,03/13/2024,237.50,5127456,1217770800.0,,85
MU,03/13/2024,161.71,4546519,735217587.49,,75
MU,03/13/2024,122.08,3598810,439342724.8,,59
MU,03/13/2024,106.95,3416472,365391680.40000004,,56
MU,03/13/2024,108.60,3377221,366766200.59999996,,56
MU,03/13/2024,362.75,3139288,1138776722.0,,52
SPY,03/13/2024,516.03,11064431,5709578328.929999,,100
SPY,03/13/2024,522.91,10947203,5724401920.73,,99
SPY,03/13/2024,518.42,10530167,5459049176.139999,,95
SPY,03/13/2024,560.83,9371721,5255942288.43,,85
SPY,03/13/2024,548.24,9324370,5111992608.8,,84
SPY,03/13/2024,512.97,9184594,4711421184.18,,83
SPY,03/13/2024,528.67,9176946,4851576041.82,,83
SPY,03/13/2024,542.70,9045726,4909115500.200001,,82
SPY,03/13/2024,510.10,8395635,4282613413.5,,76
SPY,03/13/2024,519.32,8166230,4240886563.6000004,,74
SPY,03/13/2024,546.19,7887310,4307969848.900001,,71
SPY,03/13/2024,522.45,7884938,4119485858.1000004,,71
SPY,03/13/2024,518.24,7869300,4078186032.0,,71
SPY,03/13/2024,522.14,7706676,4023963806.64,,70
SPY,03/13/2024,546.87,6986415,3820660771.05,,63
SPY,03/13/2024,518.49,6953200,3605164668.0,,63
SPY,03/13/2024,545.43,6884435,3754977382.0499997,,62
SPY,03/13/2024,519.82,6839351,3555231436.82,,62
SPY,03/13/2024,521.41,6781602,3535995098.8199997,,61
SPY,03/13/2024,650.26,6692000,4351539920.0,,60
SPY,03/13/2024,499.58,6593695,3294078148.1,,60
SPY,03/13/2024,525.84,6321013,3323841475.92,,57
SPY,03/13/2024,559.52,6085616,3405023864.3199997,,55
SPY,03/13/2024,599.49,5936000,3558572640.0,,54
SPY,03/13/2024,522.72,5795800,3029580576.0,,52
SPY,03/13/2024,563.84,5688944,3207654184.96,,51
SPY,03/13/2024,512.87,5643598,2894432106.26,,51
SPY,03/13/2024,590.51,5638689,3329702241.39,,51
SPY,03/13/2024,601.22,5632580,3386419747.6000004,,51
SPY,03/13/2024,523.49,5596869,2929904952.81,,51
