ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
BABA,03/11/2024,100.46,7302348,733593880.0799999,,100
BABA,03/11/2024,85.14,6688332,569444586.48,,92
BABA,03/11/2024,97.42,5437003,529672832.26,,74
BABA,03/11/2024,81.02,5343084,432896665.68,,73
BABA,03/11/2024,113.01,4326881,488980821.81,,59
BABA,03/11/2024,85.52,3713688,317594597.76,,51
C,03/11/2024,112.83,9827000,1108780410.0,,100
C,03/11/2024,92.59,7872678,728931256.02,,80
C,03/11/2024,95.55,6964744,665481289.1999999,,71
C,03/11/2024,114.86,6416189,736963468.54,,65
C,03/11/2024,95.26,5656849,538871435.74,,58
DOCN,03/11/2024,34.85,2234100,77858385.0,,100
DOCN,03/11/2024,59.18,1640300,97072954.0,,73
FSLR,03/11/2024,193.23,650000,125599500.0,,100
FSLR,03/11/2024,165.90,600000,99540000.0,,92
FSLR,03/11/2024,163.64,547335,89565899.39999999,,84
FSLR,03/11/2024,136.56,500000,68280000.0,,77
FSLR,03/11/2024,203.61,499900,101784639.0,,77
FSLR,03/11/2024,131.46,481979,63360959.34,,74
FSLR,03/11/2024,130.90,452034,59171250.6,,70
FSLR,03/11/2024,194.80,450000,87660000.0,,69
FSLR,03/11/2024,164.62,364757,60046297.34,,56
FSLR,03/11/2024,233.75,348900,81555375.0,,54
INTC,03/11/2024,21.00,34107198,716251158.0,,100
INTC,03/11/2024,36.82,32064225,1180604764.5,,94
INTC,03/11/2024,20.41,29383198,599711071.18,,86
INTC,03/11/2024,19.75,22437697,443144515.75,,66
INTC,03/11/2024,22.69,20058298,455122781.62,,59
INTC,03/11/2024,24.87,16953154,421624939.98,,50
MU,03/11/2024,96.94,6048632,586354386.08,,100
MU,03/11/2024,124.76,5861339,731260653.64,,97
MU,03/11/2024,265.92,5424951,1442602969.92,,90
MU,03/11/2024,237.50,5127456,1217770800.0,,85
MU,03/11/2024,161.71,4546519,735217587.49,,75
MU,03/11/2024,122.08,3598810,439342724.8,,59
MU,03/11/2024,106.95,3416472,365391680.40000004,,56
MU,03/11/2024,108.60,3377221,366766200.59999996,,56
MU,03/11/2024,362.75,3139288,1138776722.0,,52
PBR,03/11/2024,12.80,10184259,130358515.2,,100
PBR,03/11/2024,11.60,7247243,84068018.8,,71
PBR,03/11/2024,14.06,6930000,97435800.0,,68
PBR,03/11/2024,12.79,6768364,86567375.55999999,,66
PBR,03/11/2024,14.57,6502800,94745796.0,,64
PBR,03/11/2024,14.50,6414531,93010699.5,,63
PBR,03/11/2024,11.88,6365657,75624005.16000001,,63
PBR,03/11/2024,12.60,5992777,75508990.2,,59
SNPS,03/11/2024,414.00,635000,262890000.0,,100
SNPS,03/11/2024,424.66,578000,245453480.0,,91
SNPS,03/11/2024,404.63,548723,222029787.49,,86
SNPS,03/11/2024,432.65,316000,136717400.0,,50
TSLA,03/11/2024,481.20,13066269,6287488642.8,,100
