ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AMD,02/23/2024,96.39,7001878,674911020.42,,100
AMD,02/23/2024,159.92,5833442,932884044.64,,83
AMD,02/23/2024,100.59,5460762,549298049.58,,78
AMD,02/23/2024,119.21,5363287,639357443.27,,77
AMD,02/23/2024,213.43,5302779,1131772121.97,,76
AMD,02/23/2024,148.60,4575936,679984089.6,,65
AMD,02/23/2024,165.47,4200000,694974000.0,,60
AMD,02/23/2024,101.13,4000000,404520000.0,,57
AVGO,02/23/2024,340.36,38624907,13146373346.52,,100
CRWD,02/23/2024,380.63,12275488,4672418997.44,,100
EFA,02/23/2024,94.50,8358000,789831000.0,,100
EFA,02/23/2024,78.58,6747224,530196861.92,,81
EFA,02/23/2024,90.61,4250000,385092500.0,,51
GLD,02/23/2024,275.24,4238138,1166505103.1200001,,100
GLD,02/23/2024,312.08,3200000,998656000.0,,76
GLD,02/23/2024,452.20,2600000,1175720000.0,,61
GLD,02/23/2024,339.18,2500000,847950000.0,,59
GLD,02/23/2024,445.50,2300000,1024650000.0,,54
GLD,02/23/2024,374.30,2234000,836186200.0,,53
GLD,02/23/2024,268.20,2233000,598890600.0,,53
GOOG,02/23/2024,178.27,14208935,2533026842.4500003,,100
GOOG,02/23/2024,164.64,8766425,1443304211.9999998,,62
IGV,02/23/2024,84.25,6946357,585230577.25,,100
IGV,02/23/2024,91.65,6175071,565945257.15,,89
IGV,02/23/2024,102.69,5000000,513450000.0,,72
IGV,02/23/2024,103.39,3607600,372989764.0,,52
IGV,02/23/2024,80.60,3500000,282100000.0,,50
IGV,02/23/2024,79.57,3500000,278495000.0,,50
INTC,02/23/2024,21.00,34107198,716251158.0,,100
INTC,02/23/2024,36.82,32064225,1180604764.5,,94
INTC,02/23/2024,20.41,29383198,599711071.18,,86
INTC,02/23/2024,19.75,22437697,443144515.75,,66
INTC,02/23/2024,22.69,20058298,455122781.62,,59
INTC,02/23/2024,24.87,16953154,421624939.98,,50
KRE,02/23/2024,53.90,4457744,240272401.6,,100
KRE,02/23/2024,56.99,3200000,182368000.0,,72
KRE,02/23/2024,52.10,3200000,166720000.0,,72
KRE,02/23/2024,54.45,3000000,163350000.0,,67
KRE,02/23/2024,69.85,2900000,202564999.99999997,,65
KRE,02/23/2024,49.35,2769317,136665793.95000002,,62
KRE,02/23/2024,57.74,2599036,150068338.64000002,,58
KRE,02/23/2024,59.39,2503406,148677282.34,,56
KRE,02/23/2024,64.70,2492000,161232400.0,,56
NVDA,02/23/2024,126.57,100069019,12665735734.83,,100
PAAS,02/23/2024,21.41,3003615,64307397.15,,100
PAAS,02/23/2024,35.21,2002692,70514785.32000001,,67
PAAS,02/23/2024,21.88,1531657,33512655.16,,51
QQQ,02/23/2024,444.88,5500000,2446840000.0,,100
QQQ,02/23/2024,605.96,4957801,3004229093.96,,90
QQQ,02/23/2024,521.61,4938955,2576208317.55,,90
QQQ,02/23/2024,577.30,3475000,2006117499.9999998,,63
QQQ,02/23/2024,438.73,3430000,1504843900.0,,62
QQQ,02/23/2024,472.50,3072200,1451614500.0,,56
QQQ,02/23/2024,439.97,2997697,1318896749.0900002,,55
QQQ,02/23/2024,447.32,2750000,1230130000.0,,50
QQQ,02/23/2024,465.79,2739219,1275900818.01,,50
QQQ,02/23/2024,440.18,2736539,1204569737.02,,50
SCHW,02/23/2024,82.28,6356588,523020060.64,,100
SCHW,02/23/2024,81.26,4235267,344157796.42,,67
SCHW,02/23/2024,69.93,4024104,281405592.72,,63
