ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AMZN,02/02/2024,223.30,24911196,5562670066.8,,100
AMZN,02/02/2024,224.92,13956251,3139039974.9199996,,56
AMZN,02/02/2024,227.35,12574223,2858749599.0499997,,50
AMZN,02/02/2024,231.48,12408223,2872255460.04,,50
COIN,02/02/2024,266.46,8969991,2390143801.8599997,,100
CRCL,02/02/2024,70.95,1200000,85140000.0,,100
CRCL,02/02/2024,82.00,1132046,92827772.0,,94
CRCL,02/02/2024,128.00,950000,121600000.0,,79
CRCL,02/02/2024,86.21,747300,64424732.99999999,,62
CRCL,02/02/2024,84.65,698000,59085700.00000001,,58
CRCL,02/02/2024,85.93,698000,59979140.00000001,,58
CRCL,02/02/2024,81.89,622424,50970301.36,,52
MRVL,02/02/2024,58.70,3297400,193557380.0,,100
MRVL,02/02/2024,111.90,3292959,368482112.1,,100
MRVL,02/02/2024,73.51,3047765,224041205.15,,92
MRVL,02/02/2024,51.93,2837545,147353711.85,,86
MRVL,02/02/2024,68.26,2816777,192273198.02,,85
MRVL,02/02/2024,71.34,2548286,181794723.24,,77
MRVL,02/02/2024,92.00,2504244,230390448.0,,76
MRVL,02/02/2024,62.55,2502500,156531375.0,,76
MRVL,02/02/2024,71.84,2500169,179612140.96,,76
MRVL,02/02/2024,93.74,2473265,231843861.1,,75
MRVL,02/02/2024,83.45,2425814,202434178.3,,74
MRVL,02/02/2024,86.76,2326822,201875076.72,,71
MRVL,02/02/2024,71.18,2254423,160469829.14000002,,68
MRVL,02/02/2024,76.24,2233294,170266334.56,,68
MRVL,02/02/2024,63.75,2230513,142195203.75,,68
MRVL,02/02/2024,74.45,2204010,164088544.5,,67
MRVL,02/02/2024,83.21,2000000,166420000.0,,61
MRVL,02/02/2024,60.51,1890829,114414062.78999999,,57
MRVL,02/02/2024,74.95,1875670,140581466.5,,57
MRVL,02/02/2024,60.19,1807012,108764052.28,,55
MRVL,02/02/2024,75.10,1750000,131424999.99999999,,53
MRVL,02/02/2024,73.08,1750000,127890000.0,,53
MRVL,02/02/2024,78.33,1747814,136906270.62,,53
MRVL,02/02/2024,70.42,1742064,122676146.88000001,,53
MRVL,02/02/2024,81.71,1740000,142175400.0,,53
MRVL,02/02/2024,70.31,1734488,121951851.28,,53
MRVL,02/02/2024,64.10,1706293,109373381.3,,52
MRVL,02/02/2024,90.23,1701952,153567128.96,,52
MRVL,02/02/2024,82.03,1700000,139451000.0,,52
MRVL,02/02/2024,66.20,1694951,112205756.2,,51
MRVL,02/02/2024,84.87,1647491,139822561.17000002,,50
MRVL,02/02/2024,58.68,1640156,96244354.08,,50
MU,02/02/2024,96.94,6048632,586354386.08,,100
MU,02/02/2024,124.76,5861339,731260653.64,,97
MU,02/02/2024,265.92,5424951,1442602969.92,,90
MU,02/02/2024,237.50,5127456,1217770800.0,,85
MU,02/02/2024,161.71,4546519,735217587.49,,75
MU,02/02/2024,122.08,3598810,439342724.8,,59
MU,02/02/2024,106.95,3416472,365391680.40000004,,56
MU,02/02/2024,108.60,3377221,366766200.59999996,,56
MU,02/02/2024,362.75,3139288,1138776722.0,,52
PEP,02/02/2024,131.04,7374216,966317264.64,,100
PEP,02/02/2024,152.79,4317044,659601152.76,,59
PEP,02/02/2024,146.11,4188485,611979543.35,,57
PLTR,02/02/2024,37.20,98829856,3676470643.2000003,,100
PLTR,02/02/2024,80.55,59940504,4828207597.2,,61
SOXX,02/02/2024,200.85,1194921,239999882.85,,100
SOXX,02/02/2024,316.33,1012396,320251226.68,,85
SOXX,02/02/2024,248.87,900000,223983000.0,,75
SOXX,02/02/2024,189.09,807617,152712298.53,,68
SOXX,02/02/2024,233.34,795000,185505300.0,,67
SOXX,02/02/2024,205.00,716751,146933955.0,,60
SOXX,02/02/2024,298.01,709915,211561769.15,,59
SOXX,02/02/2024,175.06,599449,104939541.94,,50
TSLA,02/02/2024,481.20,13066269,6287488642.8,,100
WPM,02/02/2024,63.81,4619225,294752747.25,,100
WPM,02/02/2024,48.13,3000000,144390000.0,,65
