ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AA,01/30/2024,28.56,2426135,69290415.6,,100
AA,01/30/2024,29.39,2129429,62583918.31,,88
AA,01/30/2024,34.97,1948401,68135582.97,,80
AA,01/30/2024,43.20,1803411,77907355.2,,74
AA,01/30/2024,31.47,1627568,51219564.96,,67
AA,01/30/2024,40.16,1285599,51629655.839999996,,53
AGQ,01/30/2024,39.44,292430,11533439.2,,100
BRK/B,01/30/2024,453.20,2935504,1330370412.8,,100
BRK/B,01/30/2024,494.53,2872245,1420411319.85,,98
BRK/B,01/30/2024,464.80,2759612,1282667657.6000001,,94
BRK/B,01/30/2024,468.67,2722600,1276000942.0,,93
BRK/B,01/30/2024,478.52,1512789,723899792.28,,52
GOOG,01/30/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/30/2024,164.64,8766425,1443304211.9999998,,62
MU,01/30/2024,96.94,6048632,586354386.08,,100
MU,01/30/2024,124.76,5861339,731260653.64,,97
MU,01/30/2024,265.92,5424951,1442602969.92,,90
MU,01/30/2024,237.50,5127456,1217770800.0,,85
MU,01/30/2024,161.71,4546519,735217587.49,,75
MU,01/30/2024,122.08,3598810,439342724.8,,59
MU,01/30/2024,106.95,3416472,365391680.40000004,,56
MU,01/30/2024,108.60,3377221,366766200.59999996,,56
MU,01/30/2024,362.75,3139288,1138776722.0,,52
PGR,01/30/2024,263.99,3112642,821706361.58,,100
QQQ,01/30/2024,444.88,5500000,2446840000.0,,100
QQQ,01/30/2024,521.61,4938955,2576208317.55,,90
QQQ,01/30/2024,577.30,3475000,2006117499.9999998,,63
QQQ,01/30/2024,438.73,3430000,1504843900.0,,62
QQQ,01/30/2024,472.50,3072200,1451614500.0,,56
QQQ,01/30/2024,439.97,2997697,1318896749.0900002,,55
QQQ,01/30/2024,447.32,2750000,1230130000.0,,50
QQQ,01/30/2024,465.79,2739219,1275900818.01,,50
QQQ,01/30/2024,440.18,2736539,1204569737.02,,50
RBLX,01/30/2024,52.24,7520321,392861569.04,,100
RBLX,01/30/2024,51.03,5952331,303747450.93,,79
RBLX,01/30/2024,54.38,5189378,282198375.64,,69
SLV,01/30/2024,28.99,8956252,259641745.48,,100
SLV,01/30/2024,29.13,8000000,233040000.0,,89
SLV,01/30/2024,29.49,7040000,207609600.0,,79
SLV,01/30/2024,30.81,7000000,215670000.0,,78
SLV,01/30/2024,33.37,6150000,205225499.99999997,,69
SLV,01/30/2024,29.19,6000000,175140000.0,,67
SLV,01/30/2024,29.40,5794700,170364180.0,,65
SLV,01/30/2024,29.59,5450000,161265500.0,,61
SLV,01/30/2024,46.65,5275000,246078750.0,,59
SLV,01/30/2024,29.64,5200000,154128000.0,,58
SLV,01/30/2024,29.21,5175000,151161750.0,,58
SLV,01/30/2024,29.35,4850000,142347500.0,,54
SLV,01/30/2024,29.57,4650000,137500500.0,,52
SLV,01/30/2024,47.05,4600000,216430000.0,,51
SLV,01/30/2024,47.30,4575000,216397500.0,,51
SLV,01/30/2024,29.30,4519700,132427210.0,,50
SLV,01/30/2024,29.23,4500000,131535000.0,,50
SLV,01/30/2024,29.90,4492500,134325750.0,,50
SLV,01/30/2024,28.06,4444000,124698640.0,,50
SMH,01/30/2024,243.43,2470312,601348050.16,,100
SMH,01/30/2024,243.42,2470312,601323347.04,,100
SMH,01/30/2024,218.97,2344383,513349545.51,,95
SMH,01/30/2024,342.48,2255000,772292400.0,,91
SMH,01/30/2024,218.28,1316131,287285074.68,,53
SNDK,01/30/2024,215.04,4811294,1034620661.76,,100
SPY,01/30/2024,494.38,12173569,6018369042.22,,100
SPY,01/30/2024,490.98,11128214,5463730509.72,,91
SPY,01/30/2024,516.03,11064431,5709578328.929999,,91
SPY,01/30/2024,522.91,10947203,5724401920.73,,90
SPY,01/30/2024,518.42,10530167,5459049176.139999,,87
SPY,01/30/2024,560.83,9371721,5255942288.43,,77
SPY,01/30/2024,548.24,9324370,5111992608.8,,77
SPY,01/30/2024,512.97,9184594,4711421184.18,,75
SPY,01/30/2024,528.67,9176946,4851576041.82,,75
SPY,01/30/2024,542.70,9045726,4909115500.200001,,74
SPY,01/30/2024,510.10,8395635,4282613413.5,,69
SPY,01/30/2024,519.32,8166230,4240886563.6000004,,67
SPY,01/30/2024,500.86,8075982,4044936344.52,,66
SPY,01/30/2024,546.19,7887310,4307969848.900001,,65
SPY,01/30/2024,522.45,7884938,4119485858.1000004,,65
SPY,01/30/2024,518.24,7869300,4078186032.0,,65
SPY,01/30/2024,522.14,7706676,4023963806.64,,63
SPY,01/30/2024,489.15,7581900,3708686385.0,,62
SPY,01/30/2024,512.31,7293957,3736767110.6699996,,60
SPY,01/30/2024,546.87,6986415,3820660771.05,,57
SPY,01/30/2024,518.49,6953200,3605164668.0,,57
SPY,01/30/2024,545.43,6884435,3754977382.0499997,,57
SPY,01/30/2024,519.82,6839351,3555231436.82,,56
SPY,01/30/2024,521.41,6781602,3535995098.8199997,,56
SPY,01/30/2024,650.26,6692000,4351539920.0,,55
SPY,01/30/2024,499.58,6593695,3294078148.1,,54
SPY,01/30/2024,525.84,6321013,3323841475.92,,52
SPY,01/30/2024,483.10,6319500,3052950450.0,,52
SPY,01/30/2024,559.52,6085616,3405023864.3199997,,50
TQQQ,01/30/2024,83.21,12212413,1016194885.7299999,,100
TSLA,01/30/2024,481.20,13066269,6287488642.8,,100
U,01/30/2024,32.83,2000000,65660000.0,,100
U,01/30/2024,22.51,1905518,42893210.18,,95
U,01/30/2024,45.89,1629100,74759399.0,,81
U,01/30/2024,17.66,1503500,26551810.0,,75
U,01/30/2024,37.56,1437900,54007524.0,,72
U,01/30/2024,16.73,1275700,21342461.0,,64
U,01/30/2024,21.19,1225500,25968345.0,,61
U,01/30/2024,16.37,1173024,19202402.880000003,,59
U,01/30/2024,26.42,1134339,29969236.380000003,,57
U,01/30/2024,17.09,1131551,19338206.59,,57
U,01/30/2024,40.00,1057900,42316000.0,,53
