ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AG,02/20/2024,8.85,5545462,49077338.699999996,,100
AG,02/20/2024,15.69,4695696,73675470.24,,85
AG,02/20/2024,8.86,4530728,40142250.08,,82
AG,02/20/2024,5.90,3000000,17700000.0,,54
AG,02/20/2024,6.92,2820374,19516988.08,,51
AG,02/20/2024,5.61,2752340,15440627.4,,50
AMZN,02/20/2024,223.30,24911196,5562670066.8,,100
AMZN,02/20/2024,224.92,13956251,3139039974.9199996,,56
AMZN,02/20/2024,227.35,12574223,2858749599.0499997,,50
AMZN,02/20/2024,231.48,12408223,2872255460.04,,50
APLD,02/20/2024,7.36,6964542,51259029.120000005,,100
APLD,02/20/2024,8.01,3502974,28058821.74,,50
BE,02/20/2024,129.05,3099748,400022479.40000004,,100
BE,02/20/2024,54.91,2642150,145080456.5,,85
BE,02/20/2024,85.20,2019100,172027320.0,,65
BE,02/20/2024,43.35,1903200,82503720.0,,61
BE,02/20/2024,10.25,1606100,16462525.0,,52
CRWD,02/20/2024,380.63,12275488,4672418997.44,,100
EFA,02/20/2024,94.50,8358000,789831000.0,,100
EFA,02/20/2024,78.58,6747224,530196861.92,,81
EFA,02/20/2024,90.61,4250000,385092500.0,,51
EWY,02/20/2024,72.27,1993007,144034615.89,,100
EWY,02/20/2024,55.16,1945173,107295742.67999999,,98
EWY,02/20/2024,65.43,1897313,124141189.59000002,,95
EWY,02/20/2024,56.72,1077100,61093112.0,,54
EWY,02/20/2024,67.12,1046072,70212352.64,,52
EWY,02/20/2024,72.81,993480,72335278.8,,50
GLD,02/20/2024,275.24,4238138,1166505103.1200001,,100
GLD,02/20/2024,312.08,3200000,998656000.0,,76
GLD,02/20/2024,452.20,2600000,1175720000.0,,61
GLD,02/20/2024,339.18,2500000,847950000.0,,59
GLD,02/20/2024,445.50,2300000,1024650000.0,,54
GLD,02/20/2024,374.30,2234000,836186200.0,,53
GLD,02/20/2024,268.20,2233000,598890600.0,,53
GOOG,02/20/2024,178.27,14208935,2533026842.4500003,,100
GOOG,02/20/2024,164.64,8766425,1443304211.9999998,,62
MSFT,02/20/2024,485.92,14407283,7000786955.360001,,100
NFLX,02/20/2024,94.39,14860885,1402718935.15,,100
NVDA,02/20/2024,126.57,100069019,12665735734.83,,100
QQQ,02/20/2024,444.88,5500000,2446840000.0,,100
QQQ,02/20/2024,605.96,4957801,3004229093.96,,90
QQQ,02/20/2024,521.61,4938955,2576208317.55,,90
QQQ,02/20/2024,577.30,3475000,2006117499.9999998,,63
QQQ,02/20/2024,438.73,3430000,1504843900.0,,62
QQQ,02/20/2024,472.50,3072200,1451614500.0,,56
QQQ,02/20/2024,439.97,2997697,1318896749.0900002,,55
QQQ,02/20/2024,447.32,2750000,1230130000.0,,50
QQQ,02/20/2024,465.79,2739219,1275900818.01,,50
QQQ,02/20/2024,440.18,2736539,1204569737.02,,50
RCL,02/20/2024,140.84,3786677,533315588.68,,100
SLV,02/20/2024,28.99,8956252,259641745.48,,100
SLV,02/20/2024,29.13,8000000,233040000.0,,89
SLV,02/20/2024,29.49,7040000,207609600.0,,79
SLV,02/20/2024,30.81,7000000,215670000.0,,78
SLV,02/20/2024,33.37,6150000,205225499.99999997,,69
SLV,02/20/2024,29.19,6000000,175140000.0,,67
SLV,02/20/2024,29.40,5794700,170364180.0,,65
SLV,02/20/2024,29.59,5450000,161265500.0,,61
SLV,02/20/2024,46.65,5275000,246078750.0,,59
SLV,02/20/2024,29.64,5200000,154128000.0,,58
SLV,02/20/2024,29.21,5175000,151161750.0,,58
SLV,02/20/2024,29.35,4850000,142347500.0,,54
SLV,02/20/2024,29.57,4650000,137500500.0,,52
SLV,02/20/2024,47.05,4600000,216430000.0,,51
SLV,02/20/2024,47.30,4575000,216397500.0,,51
SLV,02/20/2024,29.30,4519700,132427210.0,,50
SLV,02/20/2024,29.23,4500000,131535000.0,,50
SLV,02/20/2024,29.90,4492500,134325750.0,,50
SLV,02/20/2024,28.06,4444000,124698640.0,,50
UPST,02/20/2024,37.27,2543313,94789275.51,,100
UPST,02/20/2024,37.91,2105980,79837701.8,,83
XLP,02/20/2024,79.76,2950000,235292000.00000003,,100
XLP,02/20/2024,80.73,2660000,214741800.0,,90
XLP,02/20/2024,82.61,2559401,211432116.60999998,,87
XLP,02/20/2024,80.83,2447180,197805559.4,,83
XLP,02/20/2024,82.34,2390000,196792600.0,,81
XLP,02/20/2024,76.59,1962037,150272413.83,,67
XLP,02/20/2024,81.51,1775850,144749533.5,,60
XLP,02/20/2024,81.95,1760134,144242981.3,,60
XLP,02/20/2024,87.71,1500000,131564999.99999999,,51
XLP,02/20/2024,81.05,1500000,121575000.0,,51
XLP,02/20/2024,78.95,1500000,118425000.0,,51
XLP,02/20/2024,74.58,1500000,111870000.0,,51
XLP,02/20/2024,74.46,1500000,111689999.99999999,,51
