ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,01/23/2024,207.49,46229228,9592102517.720001,,100
AAPL,01/23/2024,254.49,44330101,11281567403.49,,96
AAPL,01/23/2024,228.20,33822229,7718232657.799999,,73
APO,01/23/2024,171.03,21824508,3732645603.2400002,,100
AR,01/23/2024,34.30,2019860,69281198.0,,100
AR,01/23/2024,33.80,2000000,67600000.0,,99
AR,01/23/2024,32.38,1634521,52925789.980000004,,81
AR,01/23/2024,35.86,1600800,57404688.0,,79
AR,01/23/2024,34.25,1590528,54475584.0,,79
AR,01/23/2024,40.77,1419917,57890016.09,,70
AR,01/23/2024,34.15,1000000,34150000.0,,50
ARKK,01/23/2024,67.73,3148658,213258606.34,,100
ARKK,01/23/2024,45.20,2784318,125851173.60000001,,88
ARKK,01/23/2024,45.57,2700000,123039000.0,,86
ARKK,01/23/2024,77.01,2617653,201585457.53,,83
ARKK,01/23/2024,45.17,2500000,112925000.0,,79
ARKK,01/23/2024,50.82,2250000,114345000.0,,71
ARKK,01/23/2024,50.75,1940000,98455000.0,,62
ARKK,01/23/2024,77.11,1818000,140185980.0,,58
ARKK,01/23/2024,77.05,1659569,127869791.44999999,,53
ARKK,01/23/2024,46.66,1600000,74656000.0,,51
ARKK,01/23/2024,46.70,1599921,74716310.7,,51
BSX,01/23/2024,84.76,5090058,431433316.08000004,,100
BSX,01/23/2024,95.61,3193203,305302138.83,,63
BSX,01/23/2024,84.56,2671050,225863988.0,,52
CORZ,01/23/2024,9.98,7188500,71741230.0,,100
CORZ,01/23/2024,10.00,4586346,45863460.0,,64
CVX,01/23/2024,145.68,3586293,522451164.24,,100
CVX,01/23/2024,156.21,3032003,473629188.63,,85
CVX,01/23/2024,150.81,2639764,398102808.84000003,,74
CVX,01/23/2024,149.68,2479986,371204304.48,,69
CVX,01/23/2024,154.00,2449900,377284600.0,,68
CVX,01/23/2024,142.85,2046878,292396522.3,,57
CVX,01/23/2024,32.74,2000000,65480000.00000001,,56
CVX,01/23/2024,155.88,1999800,311728824.0,,56
CVX,01/23/2024,149.55,1942904,290561293.20000005,,54
GLD,01/23/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/23/2024,312.08,3200000,998656000.0,,76
GLD,01/23/2024,339.18,2500000,847950000.0,,59
