ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
A,01/07/2024,129.63,1283880,166429364.4,,100
A,01/07/2024,111.92,1166340,130536772.8,,91
A,01/07/2024,132.02,859094,113417589.88000001,,67
AMZN,01/07/2024,223.30,24911196,5562670066.8,,100
AMZN,01/07/2024,224.92,13956251,3139039974.9199996,,56
AMZN,01/07/2024,227.35,12574223,2858749599.0499997,,50
AMZN,01/07/2024,231.48,12408223,2872255460.04,,50
ARKK,01/07/2024,67.73,3148658,213258606.34,,100
ARKK,01/07/2024,45.20,2784318,125851173.60000001,,88
ARKK,01/07/2024,45.57,2700000,123039000.0,,86
ARKK,01/07/2024,77.01,2617653,201585457.53,,83
ARKK,01/07/2024,45.17,2500000,112925000.0,,79
ARKK,01/07/2024,50.82,2250000,114345000.0,,71
ARKK,01/07/2024,50.75,1940000,98455000.0,,62
ARKK,01/07/2024,77.11,1818000,140185980.0,,58
ARKK,01/07/2024,77.05,1659569,127869791.44999999,,53
ARKK,01/07/2024,46.66,1600000,74656000.0,,51
ARKK,01/07/2024,46.70,1599921,74716310.7,,51
FCX,01/07/2024,43.43,7499350,325696770.5,,100
FCX,01/07/2024,45.00,5393174,242692830.0,,72
FCX,01/07/2024,38.57,4620657,178218740.49,,62
FCX,01/07/2024,40.32,4007366,161576997.12,,53
FCX,01/07/2024,53.93,3936840,212313781.2,,52
GM,01/07/2024,48.11,19889729,956894862.1899999,,100
GM,01/07/2024,48.50,15250000,739625000.0,,77
GOOG,01/07/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/07/2024,164.64,8766425,1443304211.9999998,,62
GOOGL,01/07/2024,178.53,20773227,3708644216.31,,100
INTC,01/07/2024,21.00,34107198,716251158.0,,100
INTC,01/07/2024,36.82,32064225,1180604764.5,,94
INTC,01/07/2024,20.41,29383198,599711071.18,,86
INTC,01/07/2024,19.75,22437697,443144515.75,,66
INTC,01/07/2024,22.69,20058298,455122781.62,,59
INTC,01/07/2024,24.87,16953154,421624939.98,,50
KWEB,01/07/2024,36.42,6148800,223939296.0,,100
KWEB,01/07/2024,39.49,5075061,200414158.89000002,,83
KWEB,01/07/2024,30.95,5007500,154982125.0,,81
KWEB,01/07/2024,30.96,4385000,135759600.0,,71
KWEB,01/07/2024,36.65,4172527,152923114.54999998,,68
KWEB,01/07/2024,37.61,4000000,150440000.0,,65
KWEB,01/07/2024,34.76,3865745,134373296.2,,63
KWEB,01/07/2024,31.18,3807402,118714794.36,,62
KWEB,01/07/2024,23.85,3800000,90630000.0,,62
KWEB,01/07/2024,40.00,3735000,149400000.0,,61
KWEB,01/07/2024,39.94,3663000,146300220.0,,60
KWEB,01/07/2024,34.17,3600000,123012000.0,,59
KWEB,01/07/2024,24.97,3513050,87720858.5,,57
KWEB,01/07/2024,40.08,3100000,124248000.0,,50
MSTR,01/07/2024,364.20,4464366,1625922097.2,,100
TLT,01/07/2024,88.23,19855000,1751806650.0,,100
TLT,01/07/2024,87.39,18021575,1574905439.25,,91
TLT,01/07/2024,90.27,12817672,1157051251.44,,65
