ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
COIN,03/18/2024,266.46,8969991,2390143801.8599997,,100
CRM,03/18/2024,273.42,6197702,1694575680.8400002,,100
CRM,03/18/2024,259.91,3585466,931898468.0600001,,58
KKR,03/18/2024,108.82,30041829,3269151831.7799997,,100
LNG,03/18/2024,174.83,989196,172941136.68,,100
LNG,03/18/2024,183.58,793445,145660633.10000002,,80
LNG,03/18/2024,212.00,569770,120791240.0,,58
MU,03/18/2024,96.94,6048632,586354386.08,,100
MU,03/18/2024,124.76,5861339,731260653.64,,97
MU,03/18/2024,265.92,5424951,1442602969.92,,90
MU,03/18/2024,237.50,5127456,1217770800.0,,85
MU,03/18/2024,161.71,4546519,735217587.49,,75
MU,03/18/2024,122.08,3598810,439342724.8,,59
MU,03/18/2024,106.95,3416472,365391680.40000004,,56
MU,03/18/2024,108.60,3377221,366766200.59999996,,56
MU,03/18/2024,362.75,3139288,1138776722.0,,52
SPY,03/18/2024,522.91,10947203,5724401920.73,,100
SPY,03/18/2024,518.42,10530167,5459049176.139999,,96
SPY,03/18/2024,560.83,9371721,5255942288.43,,86
SPY,03/18/2024,548.24,9324370,5111992608.8,,85
SPY,03/18/2024,528.67,9176946,4851576041.82,,84
SPY,03/18/2024,542.70,9045726,4909115500.200001,,83
SPY,03/18/2024,510.10,8395635,4282613413.5,,77
SPY,03/18/2024,519.32,8166230,4240886563.6000004,,75
SPY,03/18/2024,546.19,7887310,4307969848.900001,,72
SPY,03/18/2024,522.45,7884938,4119485858.1000004,,72
SPY,03/18/2024,518.24,7869300,4078186032.0,,72
SPY,03/18/2024,522.14,7706676,4023963806.64,,70
SPY,03/18/2024,546.87,6986415,3820660771.05,,64
SPY,03/18/2024,518.49,6953200,3605164668.0,,64
SPY,03/18/2024,545.43,6884435,3754977382.0499997,,63
SPY,03/18/2024,519.82,6839351,3555231436.82,,62
SPY,03/18/2024,521.41,6781602,3535995098.8199997,,62
SPY,03/18/2024,650.26,6692000,4351539920.0,,61
SPY,03/18/2024,499.58,6593695,3294078148.1,,60
SPY,03/18/2024,525.84,6321013,3323841475.92,,58
SPY,03/18/2024,559.52,6085616,3405023864.3199997,,56
SPY,03/18/2024,599.49,5936000,3558572640.0,,54
SPY,03/18/2024,522.72,5795800,3029580576.0,,53
SPY,03/18/2024,563.84,5688944,3207654184.96,,52
SPY,03/18/2024,512.87,5643598,2894432106.26,,52
SPY,03/18/2024,590.51,5638689,3329702241.39,,52
SPY,03/18/2024,601.22,5632580,3386419747.6000004,,51
SPY,03/18/2024,523.49,5596869,2929904952.81,,51
TSLA,03/18/2024,481.20,13066269,6287488642.8,,100
USO,03/18/2024,75.00,1225800,91935000.0,,100
USO,03/18/2024,102.92,900000,92628000.0,,73
USO,03/18/2024,103.33,800000,82664000.0,,65
USO,03/18/2024,69.70,797165,55562400.5,,65
USO,03/18/2024,103.53,753750,78035737.5,,61
USO,03/18/2024,74.40,654900,48724560.0,,53
USO,03/18/2024,80.82,608000,49138559.99999999,,50
