ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
ADI,01/15/2024,266.51,1689500,450268645.0,,100
ADI,01/15/2024,213.98,1395624,298635623.52,,83
ADI,01/15/2024,207.78,980226,203671358.28,,58
ADI,01/15/2024,245.15,848854,208096558.1,,50
AMD,01/15/2024,96.39,7001878,674911020.42,,100
AMD,01/15/2024,159.92,5833442,932884044.64,,83
AMD,01/15/2024,100.59,5460762,549298049.58,,78
AMD,01/15/2024,119.21,5363287,639357443.27,,77
AMD,01/15/2024,213.43,5302779,1131772121.97,,76
AMD,01/15/2024,148.60,4575936,679984089.6,,65
AMD,01/15/2024,165.47,4200000,694974000.0,,60
AMD,01/15/2024,101.13,4000000,404520000.0,,57
AMZN,01/15/2024,223.30,24911196,5562670066.8,,100
AMZN,01/15/2024,224.92,13956251,3139039974.9199996,,56
AMZN,01/15/2024,227.35,12574223,2858749599.0499997,,50
AMZN,01/15/2024,231.48,12408223,2872255460.04,,50
BE,01/15/2024,129.05,3099748,400022479.40000004,,100
BE,01/15/2024,54.91,2642150,145080456.5,,85
BE,01/15/2024,85.20,2019100,172027320.0,,65
BE,01/15/2024,43.35,1903200,82503720.0,,61
BE,01/15/2024,10.25,1606100,16462525.0,,52
C,01/15/2024,112.83,9827000,1108780410.0,,100
C,01/15/2024,92.59,7872678,728931256.02,,80
C,01/15/2024,95.55,6964744,665481289.1999999,,71
C,01/15/2024,114.86,6416189,736963468.54,,65
C,01/15/2024,95.26,5656849,538871435.74,,58
EEM,01/15/2024,44.65,11177000,499053050.0,,100
EEM,01/15/2024,43.57,10805000,470773850.0,,97
EEM,01/15/2024,46.90,10584450,496410705.0,,95
EEM,01/15/2024,40.60,10506000,426543600.0,,94
EEM,01/15/2024,47.99,10500000,503895000.0,,94
EEM,01/15/2024,42.10,9889800,416360580.0,,88
EEM,01/15/2024,40.80,9777000,398901600.0,,87
EEM,01/15/2024,43.65,9674300,422283195.0,,87
EEM,01/15/2024,49.89,9500000,473955000.0,,85
EEM,01/15/2024,43.16,9478500,409092059.99999994,,85
EEM,01/15/2024,43.53,9357870,407348081.1,,84
EEM,01/15/2024,42.96,9239600,396933216.0,,83
EEM,01/15/2024,45.47,9152674,416172086.78,,82
EEM,01/15/2024,40.61,8933776,362800643.36,,80
EEM,01/15/2024,42.18,8854371,373477368.78,,79
EEM,01/15/2024,45.10,8439985,380643323.5,,76
EEM,01/15/2024,43.48,8418687,366044510.76,,75
EEM,01/15/2024,40.39,8221459,332064729.01,,74
EEM,01/15/2024,43.00,8189750,352159250.0,,73
EEM,01/15/2024,42.57,8126500,345945105.0,,73
EEM,01/15/2024,46.48,7790000,362079200.0,,70
EEM,01/15/2024,42.33,7768452,328838573.15999997,,70
EEM,01/15/2024,45.98,7158000,329124840.0,,64
EEM,01/15/2024,43.13,7064893,304708835.09000003,,63
EEM,01/15/2024,41.50,6983000,289794500.0,,62
EEM,01/15/2024,42.05,6905000,290355250.0,,62
EEM,01/15/2024,43.67,6885000,300667950.0,,62
EEM,01/15/2024,42.95,6810000,292489500.0,,61
EEM,01/15/2024,43.15,6773000,292254950.0,,61
EEM,01/15/2024,43.26,6755700,292251582.0,,60
EEM,01/15/2024,58.00,6407500,371635000.0,,57
EEM,01/15/2024,42.55,6350000,270192500.0,,57
EEM,01/15/2024,42.22,6328099,267172339.78,,57
EEM,01/15/2024,40.86,6151527,251351393.22,,55
EEM,01/15/2024,42.08,6121000,257571680.0,,55
EEM,01/15/2024,43.20,6110000,263952000.00000003,,55
EEM,01/15/2024,54.31,6075645,329968279.95,,54
EEM,01/15/2024,40.70,5910000,240537000.00000003,,53
EEM,01/15/2024,45.00,5859100,263659500.0,,52
EEM,01/15/2024,52.80,5787600,305585280.0,,52
EEM,01/15/2024,43.60,5776600,251859760.0,,52
EEM,01/15/2024,41.95,5745000,241002750.00000003,,51
EEM,01/15/2024,43.44,5733737,249073535.28,,51
EEM,01/15/2024,42.93,5691000,244314630.0,,51
EEM,01/15/2024,41.02,5545000,227455900.00000003,,50
EFA,01/15/2024,94.50,8358000,789831000.0,,100
EFA,01/15/2024,78.58,6747224,530196861.92,,81
EFA,01/15/2024,90.61,4250000,385092500.0,,51
EWY,01/15/2024,72.27,1993007,144034615.89,,100
EWY,01/15/2024,55.16,1945173,107295742.67999999,,98
EWY,01/15/2024,65.43,1897313,124141189.59000002,,95
EWY,01/15/2024,56.72,1077100,61093112.0,,54
EWY,01/15/2024,67.12,1046072,70212352.64,,52
EWY,01/15/2024,72.81,993480,72335278.8,,50
FCX,01/15/2024,43.43,7499350,325696770.5,,100
FCX,01/15/2024,45.00,5393174,242692830.0,,72
FCX,01/15/2024,38.57,4620657,178218740.49,,62
FCX,01/15/2024,40.32,4007366,161576997.12,,53
FCX,01/15/2024,53.93,3936840,212313781.2,,52
GOOGL,01/15/2024,178.53,20773227,3708644216.31,,100
MRNA,01/15/2024,39.39,10049038,395831606.82,,100
MSFT,01/15/2024,485.92,14407283,7000786955.360001,,100
MU,01/15/2024,96.94,6048632,586354386.08,,100
MU,01/15/2024,124.76,5861339,731260653.64,,97
MU,01/15/2024,265.92,5424951,1442602969.92,,90
MU,01/15/2024,237.50,5127456,1217770800.0,,85
MU,01/15/2024,161.71,4546519,735217587.49,,75
MU,01/15/2024,122.08,3598810,439342724.8,,59
MU,01/15/2024,106.95,3416472,365391680.40000004,,56
MU,01/15/2024,108.60,3377221,366766200.59999996,,56
NRG,01/15/2024,82.75,2522081,208702202.75,,100
NRG,01/15/2024,156.89,1551200,243367767.99999997,,62
NRG,01/15/2024,76.61,1455403,111498423.83,,58
NRG,01/15/2024,112.37,1443262,162179350.94,,57
NRG,01/15/2024,83.50,1293000,107965500.0,,51
NRG,01/15/2024,98.80,1271738,125647714.39999999,,50
NVDA,01/15/2024,126.57,100069019,12665735734.83,,100
PLTR,01/15/2024,37.20,98829856,3676470643.2000003,,100
PLTR,01/15/2024,80.55,59940504,4828207597.2,,61
SLV,01/15/2024,28.99,8956252,259641745.48,,100
SLV,01/15/2024,29.13,8000000,233040000.0,,89
SLV,01/15/2024,29.49,7040000,207609600.0,,79
SLV,01/15/2024,30.81,7000000,215670000.0,,78
SLV,01/15/2024,33.37,6150000,205225499.99999997,,69
SLV,01/15/2024,29.19,6000000,175140000.0,,67
SLV,01/15/2024,29.40,5794700,170364180.0,,65
SLV,01/15/2024,29.59,5450000,161265500.0,,61
SLV,01/15/2024,46.65,5275000,246078750.0,,59
SLV,01/15/2024,29.64,5200000,154128000.0,,58
SLV,01/15/2024,29.21,5175000,151161750.0,,58
SLV,01/15/2024,29.35,4850000,142347500.0,,54
SLV,01/15/2024,29.57,4650000,137500500.0,,52
SLV,01/15/2024,47.05,4600000,216430000.0,,51
SLV,01/15/2024,47.30,4575000,216397500.0,,51
SLV,01/15/2024,29.30,4519700,132427210.0,,50
SLV,01/15/2024,29.23,4500000,131535000.0,,50
SLV,01/15/2024,29.90,4492500,134325750.0,,50
SLV,01/15/2024,28.06,4444000,124698640.0,,50
VZLA,01/15/2024,5.07,2719400,13787358.0,,100
VZLA,01/15/2024,5.19,1601700,8312823.000000001,,59
VZLA,01/15/2024,5.16,1420200,7328232.0,,52
