ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,01/26/2024,207.49,46229228,9592102517.720001,,100
AAPL,01/26/2024,254.49,44330101,11281567403.49,,96
AAPL,01/26/2024,228.20,33822229,7718232657.799999,,73
AGQ,01/26/2024,39.44,292430,11533439.2,,100
AMZN,01/26/2024,223.30,24911196,5562670066.8,,100
AMZN,01/26/2024,224.92,13956251,3139039974.9199996,,56
AMZN,01/26/2024,227.35,12574223,2858749599.0499997,,50
AMZN,01/26/2024,231.48,12408223,2872255460.04,,50
BHP,01/26/2024,60.77,1280500,77815985.0,,100
BHP,01/26/2024,60.37,1204200,72697554.0,,94
BHP,01/26/2024,61.08,857100,52351668.0,,67
FCX,01/26/2024,43.43,7499350,325696770.5,,100
FCX,01/26/2024,45.00,5393174,242692830.0,,72
FCX,01/26/2024,38.57,4620657,178218740.49,,62
FCX,01/26/2024,40.32,4007366,161576997.12,,53
FCX,01/26/2024,53.93,3936840,212313781.2,,52
FND,01/26/2024,72.00,749600,53971200.0,,100
FND,01/26/2024,72.10,697507,50290254.699999996,,93
FND,01/26/2024,99.41,664623,66070172.43,,89
FND,01/26/2024,96.57,640000,61804799.99999999,,85
FND,01/26/2024,73.60,501489,36909590.4,,67
FND,01/26/2024,101.75,486783,49530170.25,,65
FND,01/26/2024,101.85,474933,48371926.05,,63
FND,01/26/2024,102.25,450000,46012500.0,,60
FND,01/26/2024,121.12,424302,51391458.24,,57
FND,01/26/2024,75.60,417900,31593239.999999996,,56
FND,01/26/2024,100.25,400000,40100000.0,,53
FND,01/26/2024,62.25,388266,24169558.5,,52
GLD,01/26/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/26/2024,312.08,3200000,998656000.0,,76
GLD,01/26/2024,339.18,2500000,847950000.0,,59
GLD,01/26/2024,374.30,2234000,836186200.0,,53
GLD,01/26/2024,268.20,2233000,598890600.0,,53
GOOGL,01/26/2024,178.53,20773227,3708644216.31,,100
HIMS,01/26/2024,56.31,15818325,890729880.75,,100
HL,01/26/2024,19.67,15876510,312290951.70000005,,100
HL,01/26/2024,10.96,14127156,154833629.76000002,,89
IWM,01/26/2024,242.91,18823808,4572491201.28,,100
IWM,01/26/2024,209.65,11400000,2390010000.0,,61
META,01/26/2024,658.77,14916283,9826399751.91,,100
ORCL,01/26/2024,191.97,4373864,839650672.08,,100
ORCL,01/26/2024,141.20,3999223,564690287.5999999,,91
ORCL,01/26/2024,218.63,3585362,783867694.06,,82
ORCL,01/26/2024,308.66,2806566,866274661.5600001,,64
ORCL,01/26/2024,187.99,2438317,458379212.83000004,,56
ORCL,01/26/2024,197.21,2400261,473355471.81,,55
ORCL,01/26/2024,203.93,2250000,458842500.0,,51
QQQ,01/26/2024,444.88,5500000,2446840000.0,,100
QQQ,01/26/2024,521.61,4938955,2576208317.55,,90
QQQ,01/26/2024,577.30,3475000,2006117499.9999998,,63
QQQ,01/26/2024,438.73,3430000,1504843900.0,,62
QQQ,01/26/2024,472.50,3072200,1451614500.0,,56
QQQ,01/26/2024,439.97,2997697,1318896749.0900002,,55
QQQ,01/26/2024,447.32,2750000,1230130000.0,,50
QQQ,01/26/2024,465.79,2739219,1275900818.01,,50
QQQ,01/26/2024,440.18,2736539,1204569737.02,,50
RIO,01/26/2024,61.86,1652000,102192720.0,,100
RIO,01/26/2024,62.69,1273500,79835715.0,,77
RIO,01/26/2024,62.11,1154000,71674940.0,,70
RIO,01/26/2024,67.20,1019700,68523840.0,,62
RIO,01/26/2024,63.31,1000000,63310000.0,,61
RIO,01/26/2024,81.13,900000,73017000.0,,54
SLV,01/26/2024,28.99,8956252,259641745.48,,100
SLV,01/26/2024,29.13,8000000,233040000.0,,89
SLV,01/26/2024,29.49,7040000,207609600.0,,79
SLV,01/26/2024,30.81,7000000,215670000.0,,78
SLV,01/26/2024,33.37,6150000,205225499.99999997,,69
SLV,01/26/2024,29.19,6000000,175140000.0,,67
SLV,01/26/2024,29.40,5794700,170364180.0,,65
SLV,01/26/2024,29.59,5450000,161265500.0,,61
SLV,01/26/2024,46.65,5275000,246078750.0,,59
SLV,01/26/2024,29.64,5200000,154128000.0,,58
SLV,01/26/2024,29.21,5175000,151161750.0,,58
SLV,01/26/2024,29.35,4850000,142347500.0,,54
SLV,01/26/2024,29.57,4650000,137500500.0,,52
SLV,01/26/2024,47.05,4600000,216430000.0,,51
SLV,01/26/2024,47.30,4575000,216397500.0,,51
SLV,01/26/2024,29.30,4519700,132427210.0,,50
SLV,01/26/2024,29.23,4500000,131535000.0,,50
SLV,01/26/2024,29.90,4492500,134325750.0,,50
SLV,01/26/2024,28.06,4444000,124698640.0,,50
SPY,01/26/2024,494.38,12173569,6018369042.22,,100
SPY,01/26/2024,490.98,11128214,5463730509.72,,91
SPY,01/26/2024,516.03,11064431,5709578328.929999,,91
SPY,01/26/2024,522.91,10947203,5724401920.73,,90
SPY,01/26/2024,518.42,10530167,5459049176.139999,,87
SPY,01/26/2024,560.83,9371721,5255942288.43,,77
SPY,01/26/2024,548.24,9324370,5111992608.8,,77
SPY,01/26/2024,512.97,9184594,4711421184.18,,75
SPY,01/26/2024,528.67,9176946,4851576041.82,,75
SPY,01/26/2024,542.70,9045726,4909115500.200001,,74
