ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,02/17/2024,207.49,46229228,9592102517.720001,,100
AAPL,02/17/2024,254.49,44330101,11281567403.49,,96
AAPL,02/17/2024,228.20,33822229,7718232657.799999,,73
AMZN,02/17/2024,223.30,24911196,5562670066.8,,100
AMZN,02/17/2024,224.92,13956251,3139039974.9199996,,56
AMZN,02/17/2024,227.35,12574223,2858749599.0499997,,50
AMZN,02/17/2024,231.48,12408223,2872255460.04,,50
CCL,02/17/2024,28.76,21166696,608754176.96,,100
CCL,02/17/2024,29.05,12163943,353362544.15000004,,57
DJT,02/17/2024,18.13,1735208,31459321.04,,100
DJT,02/17/2024,27.66,1251292,34610736.72,,72
DJT,02/17/2024,17.44,901693,15725525.920000002,,52
EXE,02/17/2024,107.35,7428590,797459136.5,,100
FISV,02/17/2024,66.75,11071000,738989250.0,,100
FISV,02/17/2024,68.71,6795950,466949724.49999994,,61
FTV,02/17/2024,48.63,1733838,84316541.94,,100
FTV,02/17/2024,74.45,1684543,125414226.35000001,,97
FTV,02/17/2024,75.35,987900,74438265.0,,57
FTV,02/17/2024,70.32,863200,60700223.99999999,,50
FXI,02/17/2024,35.48,16377716,581081363.68,,100
FXI,02/17/2024,30.57,13000000,397410000.0,,79
FXI,02/17/2024,34.50,12537299,432536815.5,,77
FXI,02/17/2024,33.42,11898765,397656726.3,,73
FXI,02/17/2024,33.30,11036491,367515150.29999995,,67
FXI,02/17/2024,23.47,10308000,241928760.0,,63
FXI,02/17/2024,35.43,10000000,354300000.0,,61
FXI,02/17/2024,31.47,9989758,314377684.26,,61
FXI,02/17/2024,36.79,8904999,327614913.21,,54
FXI,02/17/2024,30.16,8800000,265408000.0,,54
FXI,02/17/2024,35.34,8781000,310320540.00000006,,54
FXI,02/17/2024,35.84,8700347,311820436.48,,53
FXI,02/17/2024,33.27,8698053,289384223.31,,53
FXI,02/17/2024,32.24,8500000,274040000.0,,52
FXI,02/17/2024,31.78,8198164,260537651.92000002,,50
GOOG,02/17/2024,178.27,14208935,2533026842.4500003,,100
GOOG,02/17/2024,164.64,8766425,1443304211.9999998,,62
IWM,02/17/2024,242.91,18823808,4572491201.28,,100
IWM,02/17/2024,209.65,11400000,2390010000.0,,61
MU,02/17/2024,96.94,6048632,586354386.08,,100
MU,02/17/2024,124.76,5861339,731260653.64,,97
MU,02/17/2024,265.92,5424951,1442602969.92,,90
MU,02/17/2024,237.50,5127456,1217770800.0,,85
MU,02/17/2024,161.71,4546519,735217587.49,,75
MU,02/17/2024,122.08,3598810,439342724.8,,59
MU,02/17/2024,106.95,3416472,365391680.40000004,,56
MU,02/17/2024,108.60,3377221,366766200.59999996,,56
MU,02/17/2024,362.75,3139288,1138776722.0,,52
NVDA,02/17/2024,126.57,100069019,12665735734.83,,100
ORCL,02/17/2024,191.97,4373864,839650672.08,,100
ORCL,02/17/2024,141.20,3999223,564690287.5999999,,91
ORCL,02/17/2024,218.63,3585362,783867694.06,,82
ORCL,02/17/2024,164.58,3326621,547495284.1800001,,76
ORCL,02/17/2024,308.66,2806566,866274661.5600001,,64
ORCL,02/17/2024,187.99,2438317,458379212.83000004,,56
ORCL,02/17/2024,197.21,2400261,473355471.81,,55
ORCL,02/17/2024,203.93,2250000,458842500.0,,51
PAAS,02/17/2024,21.41,3003615,64307397.15,,100
PAAS,02/17/2024,35.21,2002692,70514785.32000001,,67
PAAS,02/17/2024,21.88,1531657,33512655.16,,51
SLV,02/17/2024,28.99,8956252,259641745.48,,100
SLV,02/17/2024,29.13,8000000,233040000.0,,89
SLV,02/17/2024,29.49,7040000,207609600.0,,79
SLV,02/17/2024,30.81,7000000,215670000.0,,78
SLV,02/17/2024,33.37,6150000,205225499.99999997,,69
SLV,02/17/2024,29.19,6000000,175140000.0,,67
SLV,02/17/2024,29.40,5794700,170364180.0,,65
SLV,02/17/2024,29.59,5450000,161265500.0,,61
SLV,02/17/2024,46.65,5275000,246078750.0,,59
SLV,02/17/2024,29.64,5200000,154128000.0,,58
SLV,02/17/2024,29.21,5175000,151161750.0,,58
SLV,02/17/2024,29.35,4850000,142347500.0,,54
SLV,02/17/2024,29.57,4650000,137500500.0,,52
SLV,02/17/2024,47.05,4600000,216430000.0,,51
SLV,02/17/2024,47.30,4575000,216397500.0,,51
SLV,02/17/2024,29.30,4519700,132427210.0,,50
SLV,02/17/2024,29.23,4500000,131535000.0,,50
SLV,02/17/2024,29.90,4492500,134325750.0,,50
SLV,02/17/2024,28.06,4444000,124698640.0,,50
SPOT,02/17/2024,481.38,1873873,902044984.74,,100
SPOT,02/17/2024,328.63,1245268,409232422.84,,66
SPOT,02/17/2024,481.36,1191301,573444649.36,,64
XPO,02/17/2024,139.00,704551,97932589.0,,100
XPO,02/17/2024,127.48,544423,69403044.04,,77
XPO,02/17/2024,122.58,446017,54672763.86,,63
XPO,02/17/2024,106.15,440962,46808116.300000004,,63
XPO,02/17/2024,109.48,436987,47841336.760000005,,62
XPO,02/17/2024,118.50,410208,48609648.0,,58
XPO,02/17/2024,94.31,379150,35757636.5,,54
XPO,02/17/2024,110.00,367615,40437650.0,,52
XPO,02/17/2024,113.55,355630,40381786.5,,50
