ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AFRM,03/17/2024,31.00,2200000,68200000.0,,100
AFRM,03/17/2024,77.95,2146600,167327470.0,,98
AFRM,03/17/2024,57.85,1496390,86566161.5,,68
AFRM,03/17/2024,54.92,1200000,65904000.0,,55
FBIN,03/17/2024,53.80,2431000,130787800.0,,100
FBIN,03/17/2024,56.52,2300000,129996000.0,,95
NVDA,03/17/2024,126.57,100069019,12665735734.83,,100
TSLA,03/17/2024,481.20,13066269,6287488642.8,,100
XLF,03/17/2024,50.21,14534760,729790299.6,,100
XLF,03/17/2024,50.70,14389058,729525240.6,,99
XLF,03/17/2024,49.46,12119600,599435416.0,,83
XLF,03/17/2024,49.10,10176000,499641600.0,,70
XLF,03/17/2024,50.36,9652200,486084792.0,,66
XLF,03/17/2024,48.42,8653037,418980051.54,,60
XLF,03/17/2024,48.33,8610000,416121300.0,,59
XLF,03/17/2024,50.85,8358616,425035623.6,,58
XLF,03/17/2024,48.94,7571774,370562619.56,,52
XLF,03/17/2024,49.39,7524921,371655848.19,,52
XLF,03/17/2024,48.00,7398611,355133328.0,,51
XLF,03/17/2024,50.77,7359600,373646892.0,,51
XLF,03/17/2024,51.34,7199888,369642249.92,,50
XOM,03/17/2024,116.69,8218340,958998094.6,,100
XOM,03/17/2024,115.27,6063323,698919242.2099999,,74
XOM,03/17/2024,111.92,5785485,647511481.2,,70
XOM,03/17/2024,105.44,5639451,594623713.4399999,,69
XOM,03/17/2024,149.93,5256249,788069412.57,,64
XOM,03/17/2024,114.14,5088678,580821706.92,,62
XOM,03/17/2024,157.23,4817272,757419676.56,,59
XOM,03/17/2024,105.35,4713358,496552265.29999995,,57
XOM,03/17/2024,102.30,4246223,434388612.9,,52
XOM,03/17/2024,114.90,4241023,487293542.70000005,,52
XOM,03/17/2024,153.53,4164635,639396411.55,,51
XOM,03/17/2024,105.87,4162995,440736280.65000004,,51
