ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AAPL,01/20/2024,207.49,46229228,9592102517.720001,,100
AAPL,01/20/2024,254.49,44330101,11281567403.49,,96
AAPL,01/20/2024,228.20,33822229,7718232657.799999,,73
ARM,01/20/2024,114.77,3304708,379281337.15999997,,100
ARM,01/20/2024,160.30,2606612,417839903.6,,79
ARM,01/20/2024,112.43,2294591,257980866.13000003,,69
ARM,01/20/2024,131.20,2118299,277920828.79999995,,64
ARM,01/20/2024,142.96,2100000,300216000.0,,64
BA,01/20/2024,154.29,5615177,866365659.3299999,,100
BRK/B,01/20/2024,453.20,2935504,1330370412.8,,100
BRK/B,01/20/2024,494.53,2872245,1420411319.85,,98
BRK/B,01/20/2024,464.80,2759612,1282667657.6000001,,94
BRK/B,01/20/2024,468.67,2722600,1276000942.0,,93
BRK/B,01/20/2024,478.52,1512789,723899792.28,,52
BSX,01/20/2024,84.76,5090058,431433316.08000004,,100
BSX,01/20/2024,95.61,3193203,305302138.83,,63
BSX,01/20/2024,84.56,2671050,225863988.0,,52
GE,01/20/2024,254.51,5607439,1427149299.8899999,,100
GE,01/20/2024,294.05,4768483,1402172426.15,,85
GLD,01/20/2024,275.24,4238138,1166505103.1200001,,100
GLD,01/20/2024,312.08,3200000,998656000.0,,76
GLD,01/20/2024,339.18,2500000,847950000.0,,59
GLD,01/20/2024,374.30,2234000,836186200.0,,53
GLD,01/20/2024,268.20,2233000,598890600.0,,53
GOOG,01/20/2024,178.27,14208935,2533026842.4500003,,100
GOOG,01/20/2024,164.64,8766425,1443304211.9999998,,62
HIMS,01/20/2024,56.31,15818325,890729880.75,,100
HOOD,01/20/2024,124.78,52930748,6604698735.440001,,100
IEF,01/20/2024,96.98,24428649,2369090380.02,,100
IEF,01/20/2024,98.19,14392884,1413237279.96,,59
IEF,01/20/2024,95.86,12815239,1228468810.54,,52
IEF,01/20/2024,93.31,12634249,1178901774.19,,52
IWM,01/20/2024,242.91,18823808,4572491201.28,,100
IWM,01/20/2024,209.65,11400000,2390010000.0,,61
JNJ,01/20/2024,206.37,6792314,1401729840.18,,100
JNJ,01/20/2024,149.79,6457907,967329889.53,,95
JNJ,01/20/2024,178.06,5259835,936566220.1,,77
JNJ,01/20/2024,144.47,3852744,556605925.68,,57
JNJ,01/20/2024,152.49,3644900,555810801.0,,54
MBLY,01/20/2024,16.72,3887015,64990890.8,,100
MU,01/20/2024,96.94,6048632,586354386.08,,100
MU,01/20/2024,124.76,5861339,731260653.64,,97
MU,01/20/2024,265.92,5424951,1442602969.92,,90
MU,01/20/2024,237.50,5127456,1217770800.0,,85
MU,01/20/2024,161.71,4546519,735217587.49,,75
MU,01/20/2024,122.08,3598810,439342724.8,,59
MU,01/20/2024,106.95,3416472,365391680.40000004,,56
MU,01/20/2024,108.60,3377221,366766200.59999996,,56
MU,01/20/2024,362.75,3139288,1138776722.0,,52
NFLX,01/20/2024,94.39,14860885,1402718935.15,,100
NOW,01/20/2024,155.31,3153533,489775210.23,,100
NVDA,01/20/2024,126.57,100069019,12665735734.83,,100
ORCL,01/20/2024,191.97,4373864,839650672.08,,100
ORCL,01/20/2024,141.20,3999223,564690287.5999999,,91
ORCL,01/20/2024,218.63,3585362,783867694.06,,82
ORCL,01/20/2024,308.66,2806566,866274661.5600001,,64
ORCL,01/20/2024,187.99,2438317,458379212.83000004,,56
ORCL,01/20/2024,197.21,2400261,473355471.81,,55
ORCL,01/20/2024,203.93,2250000,458842500.0,,51
PLTR,01/20/2024,37.20,98829856,3676470643.2000003,,100
PLTR,01/20/2024,80.55,59940504,4828207597.2,,61
QQQ,01/20/2024,444.88,5500000,2446840000.0,,100
QQQ,01/20/2024,521.61,4938955,2576208317.55,,90
QQQ,01/20/2024,577.30,3475000,2006117499.9999998,,63
QQQ,01/20/2024,438.73,3430000,1504843900.0,,62
QQQ,01/20/2024,472.50,3072200,1451614500.0,,56
QQQ,01/20/2024,439.97,2997697,1318896749.0900002,,55
QQQ,01/20/2024,447.32,2750000,1230130000.0,,50
QQQ,01/20/2024,465.79,2739219,1275900818.01,,50
QQQ,01/20/2024,440.18,2736539,1204569737.02,,50
SIL,01/20/2024,75.99,587460,44641085.4,,100
SIL,01/20/2024,41.06,537000,22049220.0,,91
SIL,01/20/2024,49.17,452100,22229757.0,,77
SIL,01/20/2024,67.73,370200,25073646.0,,63
SIL,01/20/2024,24.84,342649,8511401.16,,58
SIL,01/20/2024,50.84,329800,16767032.000000002,,56
SIL,01/20/2024,69.97,325800,22796226.0,,55
SIL,01/20/2024,67.96,320232,21762966.72,,55
SIL,01/20/2024,34.99,312607,10938118.93,,53
