ticker,asof_date,level,volume,money_flow,pct_of_avg_vol,strength
AKAM,02/12/2024,81.00,1250000,101250000.0,,100
AKAM,02/12/2024,77.51,1207600,93601076.0,,97
AKAM,02/12/2024,80.15,1056965,84715744.75,,85
AKAM,02/12/2024,94.97,1000000,94970000.0,,80
AKAM,02/12/2024,72.80,1000000,72800000.0,,80
AKAM,02/12/2024,73.96,1000000,73960000.0,,80
AKAM,02/12/2024,84.95,1000000,84950000.0,,80
AKAM,02/12/2024,73.15,1000000,73150000.0,,80
AKAM,02/12/2024,81.47,1000000,81470000.0,,80
AKAM,02/12/2024,88.34,991890,87623562.60000001,,79
AKAM,02/12/2024,76.28,866361,66086017.08,,69
AKAM,02/12/2024,89.22,825717,73670470.74,,66
AKAM,02/12/2024,102.10,754148,76998510.8,,60
AKAM,02/12/2024,110.93,646000,71660780.0,,52
AKAM,02/12/2024,86.79,633600,54990144.00000001,,51
APLD,02/12/2024,7.36,6964542,51259029.120000005,,100
APLD,02/12/2024,8.01,3502974,28058821.74,,50
AVGO,02/12/2024,340.36,38624907,13146373346.52,,100
FEZ,02/12/2024,53.70,3766718,202272756.60000002,,100
FEZ,02/12/2024,60.17,2604136,156690863.12,,69
FEZ,02/12/2024,66.59,2544153,169415148.27,,68
FEZ,02/12/2024,50.91,2211284,112576468.44,,59
FEZ,02/12/2024,50.13,2048734,102703035.42,,54
JPM,02/12/2024,237.60,6451557,1532889943.2,,100
JPM,02/12/2024,329.79,4985784,1644261705.3600001,,77
JPM,02/12/2024,317.21,4628076,1468071987.9599998,,72
JPM,02/12/2024,296.24,3657882,1083610963.68,,57
LUV,02/12/2024,27.26,15120037,412172208.62,,100
LUV,02/12/2024,29.20,13880195,405301694.0,,92
LUV,02/12/2024,25.33,7688613,194752567.29,,51
META,02/12/2024,658.77,14916283,9826399751.91,,100
MU,02/12/2024,96.94,6048632,586354386.08,,100
MU,02/12/2024,124.76,5861339,731260653.64,,97
MU,02/12/2024,265.92,5424951,1442602969.92,,90
MU,02/12/2024,237.50,5127456,1217770800.0,,85
MU,02/12/2024,161.71,4546519,735217587.49,,75
MU,02/12/2024,122.08,3598810,439342724.8,,59
MU,02/12/2024,106.95,3416472,365391680.40000004,,56
MU,02/12/2024,108.60,3377221,366766200.59999996,,56
MU,02/12/2024,362.75,3139288,1138776722.0,,52
SCCO,02/12/2024,93.46,2348975,219535203.5,,100
SRE,02/12/2024,87.61,5290027,463459265.46999997,,100
TLT,02/12/2024,88.23,19855000,1751806650.0,,100
TLT,02/12/2024,87.39,18021575,1574905439.25,,91
TLT,02/12/2024,90.27,12817672,1157051251.44,,65
U,02/12/2024,25.11,4044536,101558298.96,,100
UNH,02/12/2024,509.26,3260032,1660203896.32,,100
UNH,02/12/2024,306.44,2500000,766100000.0,,77
UNH,02/12/2024,295.70,2000000,591400000.0,,61
UNH,02/12/2024,353.12,1973800,696988256.0,,61
UNH,02/12/2024,275.70,1813306,499928464.2,,56
UNH,02/12/2024,303.19,1789100,542437229.0,,55
UNH,02/12/2024,308.49,1754476,541238301.24,,54
UNH,02/12/2024,308.31,1700000,524127000.0,,52
UNH,02/12/2024,307.70,1695009,521554269.29999995,,52
WMT,02/12/2024,119.70,154753276,18523967137.2,,100
XLE,02/12/2024,89.50,5547238,496477801.0,,100
XLE,02/12/2024,83.43,4800000,400464000.00000006,,87
XLE,02/12/2024,91.36,4522646,413188938.56,,82
XLE,02/12/2024,85.12,3586371,305271899.52000004,,65
XLE,02/12/2024,50.05,3484844,174416442.2,,63
XLE,02/12/2024,93.32,3295166,307504891.12,,59
XLE,02/12/2024,49.10,3250000,159575000.0,,59
XLE,02/12/2024,86.66,3221696,279192175.36,,58
XLE,02/12/2024,92.67,3090859,286429903.53000003,,56
XLE,02/12/2024,85.84,2790000,239493600.0,,50
XLU,02/12/2024,77.48,4361038,337893224.24,,100
XLU,02/12/2024,77.41,3617642,280041667.21999997,,83
XLU,02/12/2024,63.77,3466782,221076688.14000002,,79
XLU,02/12/2024,70.35,2760000,194165999.99999997,,63
XLU,02/12/2024,43.33,2362568,102370071.44,,54
XLU,02/12/2024,42.60,2346252,99950335.2,,54
XLU,02/12/2024,79.08,2318422,183340811.76,,53
