time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
10:17 AM,RZLV,01/23/26,5,CALLS,4.45,"20,000 @ 0.18",SPLIT,$360K,360000.0,ETF/N,SPLIT,"20,000",True
10:18 AM,RZLV,01/23/26,5,CALLS,4.45,"9,535 @ 0.20",SWEEP,$191K,190700.0,ETF/N,SWEEP,"9,535",True
11:15 AM,W,01/23/26,128,CALLS,118.33,850 @ 1.20,BLOCK,$102K,102000.0,DISCR,BLOCK,850,True
09:56 AM,MP,01/23/26,75,CALLS,67.07,"1,000 @ 0.85",BLOCK,$85K,85000.0,MAT,BLOCK,"1,000",True
01:52 PM,GLXY,01/30/26,38,CALLS,32.48,"1,139 @ 0.73",SWEEP,$83K,83147.0,ETF/N,SWEEP,"1,139",True
10:38 AM,RZLV,01/23/26,5,CALLS,4.64,"2,290 @ 0.25",SWEEP,$57K,57250.0,ETF/N,SWEEP,"2,290",True
03:45 PM,ONDS,01/30/26,15,CALLS,13.05,750 @ 0.72,SWEEP,$54K,54000.0,TECH,SWEEP,750,True
11:34 AM,GLW,01/30/26,105,CALLS,93.81,500 @ 1.08,SWEEP,$54K,54000.0,TECH,SWEEP,500,True
02:52 PM,PYPL,02/06/26,65,CALLS,56.80,500 @ 0.57,BLOCK,$29K,28500.0,FINS,BLOCK,500,True
10:12 AM,JOBY,01/30/26,17,CALLS,15.65,500 @ 0.53,BLOCK,$27K,26500.0,ETF/N,BLOCK,500,True
10:00 AM,IREN,01/16/26,55,CALLS,51.13,600 @ 0.34,SWEEP,$21K,20588.0,ETF/N,SWEEP,600,True
02:49 PM,BBAI,01/23/26,7,CALLS,6.50,"1,000 @ 0.16",SWEEP,$16K,16000.0,ETF/N,SWEEP,"1,000",True
02:49 PM,BBAI,01/23/26,7,CALLS,6.50,"1,000 @ 0.16",SWEEP,$16K,16000.0,ETF/N,SWEEP,"1,000",True
10:24 AM,RZLV,01/23/26,5,CALLS,4.54,589 @ 0.25,SWEEP,$15K,14725.0,ETF/N,SWEEP,589,True
02:22 PM,ONDS,01/16/26,15,CALLS,13.86,500 @ 0.20,SWEEP,$10K,10000.0,TECH,SWEEP,500,True
