time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
02:50 PM,AMD,01/23/26,235,CALLS,215.01,"1,110 @ 3.70",SWEEP,$411K,410680.0,TECH,SWEEP,"1,110",True
12:24 PM,AMD,01/23/26,240,CALLS,215.19,800 @ 2.74,SWEEP,$219K,219200.0,TECH,SWEEP,800,True
11:57 AM,TSM,01/30/26,330,CALLS,301.83,500 @ 4.20,BLOCK,$210K,210000.0,TECH,BLOCK,500,True
11:01 AM,GDX,01/30/26,100,CALLS,91.39,"1,000 @ 2.07",BLOCK,$207K,207000.0,ETF/N,BLOCK,"1,000",True
09:53 AM,WULF,01/23/26,13,CALLS,11.80,"2,499 @ 0.77",SPLIT,$192K,192423.0,ETF/N,SPLIT,"2,499",True
09:53 AM,WULF,01/23/26,13,CALLS,11.80,"1,455 @ 0.77",BLOCK,$112K,112035.0,ETF/N,BLOCK,"1,455",True
11:24 AM,AG,01/30/26,19,CALLS,17.41,"1,000 @ 1.05",SPLIT,$105K,105000.0,INDUS,SPLIT,"1,000",True
10:17 AM,SOFI,01/30/26,30,CALLS,27.14,"1,003 @ 0.98",SWEEP,$98K,98294.0,FINS,SWEEP,"1,003",True
11:54 AM,HUT,01/16/26,65,CALLS,49.44,968 @ 0.89,SWEEP,$86K,86128.0,FINS,SWEEP,968,True
12:19 PM,PLTR,01/16/26,210,CALLS,190.57,500 @ 1.63,SWEEP,$82K,81700.0,TECH,SWEEP,500,True
12:08 PM,HUT,01/16/26,65,CALLS,49.35,959 @ 0.85,BLOCK,$82K,81515.0,FINS,BLOCK,959,True
02:56 PM,AVGO,01/16/26,385,CALLS,352.94,250 @ 3.20,SPLIT,$80K,80000.0,INDUS,SPLIT,250,True
10:46 AM,APLD,01/16/26,29,CALLS,24.29,500 @ 1.16,BLOCK,$58K,58000.0,ETF/N,BLOCK,500,True
02:50 PM,PAAS,01/16/26,65,CALLS,55.45,826 @ 0.65,SWEEP,$54K,53690.0,MAT,SWEEP,826,True
10:20 AM,ON,01/16/26,60,CALLS,55.04,825 @ 0.60,SWEEP,$50K,49500.0,TECH,SWEEP,825,True
10:23 AM,PAAS,01/09/26,60,CALLS,54.51,637 @ 0.75,SWEEP,$48K,47775.0,MAT,SWEEP,637,True
10:20 AM,BMNR,01/30/26,38.5,CALLS,27.99,550 @ 0.82,BLOCK,$45K,45100.0,ETF/N,BLOCK,550,True
02:50 PM,PAAS,01/16/26,65,CALLS,55.42,674 @ 0.65,SWEEP,$44K,43810.0,MAT,SWEEP,674,True
11:32 AM,UAMY,01/23/26,7,CALLS,6.47,579 @ 0.70,BLOCK,$41K,40530.0,MAT,BLOCK,579,True
12:05 PM,JBLU,01/30/26,5.5,CALLS,4.63,"2,500 @ 0.13",SWEEP,$33K,32500.0,DISCR,SWEEP,"2,500",True
12:13 PM,PONY,01/09/26,16.5,CALLS,14.95,556 @ 0.50,SWEEP,$28K,27800.0,ETF/N,SWEEP,556,True
09:41 AM,XPEV,01/30/26,24.5,CALLS,20.34,800 @ 0.31,BLOCK,$25K,24800.0,CONST,BLOCK,800,True
12:54 PM,AG,01/16/26,21,CALLS,17.30,630 @ 0.39,BLOCK,$25K,24570.0,INDUS,BLOCK,630,True
12:24 PM,AG,01/16/26,22,CALLS,17.27,699 @ 0.31,BLOCK,$22K,21669.0,INDUS,BLOCK,699,True
10:05 AM,HIMX,01/16/26,9,CALLS,8.28,500 @ 0.20,SPLIT,$10K,10000.0,TECH,SPLIT,500,True
