time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
01:05 PM,BE,01/16/26,115,CALLS,103.50,"1,000 @ 3.85",SWEEP,$385K,385000.0,INDUS,SWEEP,"1,000",True
02:57 PM,ENVX,01/09/26,9.5,CALLS,8.54,"10,363 @ 0.23",SWEEP,$233K,233395.0,ETF/N,SWEEP,"10,363",True
01:16 PM,NFLX,01/30/26,99,CALLS,91.47,"1,227 @ 1.81",SWEEP,$222K,222087.0,DISCR,SWEEP,"1,227",True
02:54 PM,CIFR,01/23/26,20,CALLS,18.05,"2,000 @ 0.94",SWEEP,$188K,187999.0,ETF/N,SWEEP,"2,000",True
01:25 PM,NFLX,01/30/26,99,CALLS,91.72,919 @ 1.86,SWEEP,$171K,170934.0,DISCR,SWEEP,919,True
12:15 PM,NBIS,01/16/26,100,CALLS,92.19,599 @ 2.58,SWEEP,$155K,154743.0,ETF/N,SWEEP,599,True
12:09 PM,RKLB,01/16/26,80,CALLS,73.40,589 @ 2.49,SWEEP,$147K,146661.0,ETF/N,SWEEP,589,True
10:59 AM,ASTS,01/09/26,100,CALLS,90.30,750 @ 1.91,BLOCK,$143K,143250.0,ETF/N,BLOCK,750,True
01:47 PM,OKLO,01/16/26,100,CALLS,89.47,500 @ 2.49,SWEEP,$125K,124501.0,ETF/N,SWEEP,500,True
11:37 AM,OKLO,01/16/26,100,CALLS,87.56,501 @ 2.00,SWEEP,$100K,100199.0,ETF/N,SWEEP,501,True
03:26 PM,ASTS,01/09/26,100,CALLS,92.02,500 @ 2.00,SWEEP,$100K,100000.0,ETF/N,SWEEP,500,True
11:30 AM,BIDU,01/30/26,160,CALLS,147.17,287 @ 3.30,SWEEP,$95K,94656.0,TECH,SWEEP,287,True
10:40 AM,APLD,01/09/26,36,CALLS,29.87,"1,544 @ 0.55",BLOCK,$85K,84920.0,ETF/N,BLOCK,"1,544",True
11:37 AM,RKLB,01/09/26,80,CALLS,73.88,550 @ 1.22,BLOCK,$67K,67100.0,ETF/N,BLOCK,550,True
01:44 PM,USAR,01/16/26,17,CALLS,15.62,912 @ 0.70,SWEEP,$64K,63840.0,ETF/N,SWEEP,912,True
