time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
02:38 PM,BE,03/20/26,170,CALLS,154.57,"6,671 @ 2.50",BLOCK,$1.7M,1667750.0,INDUS,BLOCK,"6,671",True
10:19 AM,AMD,04/02/26,215,CALLS,197.68,"2,195 @ 2.86",SWEEP,$628K,627770.0,TECH,SWEEP,"2,195",True
03:13 PM,APH,04/17/26,155,CALLS,136.53,"2,000 @ 2.55",BLOCK,$510K,510000.0,INDUS,BLOCK,"2,000",True
03:44 PM,EWY,03/27/26,145,CALLS,132.66,"1,500 @ 2.40",BLOCK,$360K,360000.0,ETF/N,BLOCK,"1,500",True
11:03 AM,PLTR,04/02/26,167.5,CALLS,151.56,"2,436 @ 1.43",SWEEP,$348K,348348.0,TECH,SWEEP,"2,436",True
12:40 PM,APH,04/17/26,155,CALLS,136.19,"1,500 @ 2.15",BLOCK,$323K,322500.0,INDUS,BLOCK,"1,500",True
03:45 PM,APH,04/17/26,155,CALLS,137.29,"1,000 @ 2.70",BLOCK,$270K,270000.0,INDUS,BLOCK,"1,000",True
10:09 AM,BMNR,04/10/26,28,CALLS,23.11,"3,417 @ 0.72",SWEEP,$246K,246024.0,ETF/N,SWEEP,"3,417",True
10:34 AM,AAOI,03/20/26,115,CALLS,99.24,"1,269 @ 1.94",SWEEP,$246K,245970.0,TECH,SWEEP,"1,269",True
02:16 PM,NVDL,03/20/26,90,CALLS,83.05,"2,591 @ 0.85",BLOCK,$220K,220235.0,ETF/N,BLOCK,"2,591",True
11:48 AM,BABA,04/02/26,150,CALLS,137.67,943 @ 2.06,SWEEP,$194K,194258.0,DISCR,SWEEP,943,True
11:32 AM,NVDL,03/20/26,89,CALLS,82.57,"1,753 @ 0.90",SWEEP,$158K,157770.0,ETF/N,SWEEP,"1,753",True
12:02 PM,AMD,03/27/26,220,CALLS,199.49,987 @ 1.31,SWEEP,$129K,129293.0,TECH,SWEEP,987,True
11:14 AM,NVDL,03/20/26,89,CALLS,82.34,"1,460 @ 0.86",SWEEP,$126K,125560.0,ETF/N,SWEEP,"1,460",True
10:14 AM,WULF,04/02/26,20,CALLS,16.25,"2,617 @ 0.36",SWEEP,$94K,94212.0,ETF/N,SWEEP,"2,617",True
02:54 PM,WULF,04/10/26,19,CALLS,16.45,"1,018 @ 0.86",SWEEP,$88K,87548.0,ETF/N,SWEEP,"1,018",True
12:47 PM,INTC,03/27/26,52,CALLS,47.80,898 @ 0.91,SWEEP,$82K,81718.0,TECH,SWEEP,898,True
01:30 PM,SKE,04/17/26,37.5,CALLS,30.46,850 @ 0.60,BLOCK,$51K,51000.0,ETF/N,BLOCK,850,True
10:35 AM,NUAI,04/17/26,10,CALLS,5.78,"1,955 @ 0.25",SWEEP,$49K,48849.0,ETF/N,SWEEP,"1,955",True
02:54 PM,WVE,03/20/26,15,CALLS,12.73,650 @ 0.65,SWEEP,$42K,42240.0,HLTH,SWEEP,650,True
11:15 AM,ORBS,03/20/26,1.5,CALLS,1.14,"3,368 @ 0.12",SWEEP,$40K,40270.0,ETF/N,SWEEP,"3,368",True
12:39 PM,ORBS,03/20/26,1.5,CALLS,1.19,"2,680 @ 0.15",SWEEP,$40K,40200.0,ETF/N,SWEEP,"2,680",True
10:18 AM,BMNR,03/27/26,25,CALLS,23.12,500 @ 0.79,BLOCK,$40K,39500.0,ETF/N,BLOCK,500,True
12:34 PM,HIMS,03/27/26,30,CALLS,24.00,"1,012 @ 0.35",SWEEP,$35K,35420.0,HLTH,SWEEP,"1,012",True
10:15 AM,OWL,04/17/26,10,CALLS,8.85,"1,000 @ 0.35",BLOCK,$35K,35000.0,ETF/N,BLOCK,"1,000",True
10:10 AM,CPNG,04/17/26,22,CALLS,20.33,568 @ 0.61,BLOCK,$35K,34648.0,DISCR,BLOCK,568,True
10:22 AM,MOS,03/20/26,30,CALLS,27.89,"1,056 @ 0.32",SWEEP,$33K,33306.0,MAT,SWEEP,"1,056",True
11:47 AM,ORBS,03/20/26,1.5,CALLS,1.16,"2,000 @ 0.15",BLOCK,$30K,30000.0,ETF/N,BLOCK,"2,000",True
03:09 PM,MVST,04/17/26,3,CALLS,2.40,999 @ 0.29,BLOCK,$29K,28971.0,ETF/N,BLOCK,999,True
03:57 PM,HNRG,04/17/26,20,CALLS,15.73,526 @ 0.50,SWEEP,$26K,26225.0,MAT,SWEEP,526,True
