time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
10:05 AM,SNDK,01/23/26,400,CALLS,332.13,500 @ 9.00,SPLIT,$450K,450000.0,ETF/N,SPLIT,500,True
03:46 PM,CRWV,01/30/26,90,CALLS,77.55,967 @ 2.96,SWEEP,$286K,286142.0,ETF/N,SWEEP,967,True
10:26 AM,MSTR,01/16/26,177.5,CALLS,162.24,500 @ 2.89,SWEEP,$144K,144406.0,TECH,SWEEP,500,True
01:03 PM,SLV,02/06/26,84,CALLS,73.54,500 @ 2.88,BLOCK,$144K,144000.0,ETF/N,BLOCK,500,True
10:00 AM,SLV,02/06/26,86,CALLS,72.87,598 @ 2.29,SPLIT,$137K,136942.0,ETF/N,SPLIT,598,True
11:03 AM,SLV,01/30/26,82,CALLS,72.94,518 @ 2.47,BLOCK,$128K,127946.0,ETF/N,BLOCK,518,True
12:10 PM,OSCR,01/30/26,20,CALLS,16.80,"3,609 @ 0.34",BLOCK,$123K,122706.0,ETF/N,BLOCK,"3,609",True
03:15 PM,UEC,02/06/26,16,CALLS,14.36,909 @ 0.80,SWEEP,$73K,72720.0,MAT,SWEEP,909,True
10:39 AM,RDW,01/16/26,12.5,CALLS,10.61,"1,935 @ 0.35",SWEEP,$68K,67725.0,ETF/N,SWEEP,"1,935",True
02:27 PM,UUUU,01/30/26,20,CALLS,18.50,500 @ 1.27,SWEEP,$64K,63638.0,MAT,SWEEP,500,True
02:16 PM,NXE,01/16/26,12,CALLS,11.04,"2,500 @ 0.25",SWEEP,$63K,62500.0,ETF/N,SWEEP,"2,500",True
03:10 PM,OUST,01/23/26,28.5,CALLS,25.54,500 @ 1.05,SWEEP,$53K,52500.0,TECH,SWEEP,500,True
10:16 AM,NFLX,01/30/26,98,CALLS,90.17,299 @ 1.70,BLOCK,$51K,50830.0,DISCR,BLOCK,299,True
12:09 PM,OSCR,01/30/26,20,CALLS,16.75,"1,391 @ 0.33",SWEEP,$46K,45903.0,ETF/N,SWEEP,"1,391",True
10:56 AM,USAR,01/16/26,20,CALLS,17.16,721 @ 0.57,SWEEP,$41K,41097.0,ETF/N,SWEEP,721,True
02:11 PM,PRMB,01/16/26,17.5,CALLS,16.23,"1,755 @ 0.20",SWEEP,$35K,35100.0,ETF/N,SWEEP,"1,755",True
11:55 AM,CPIX,01/16/26,5,CALLS,4.45,537 @ 0.65,SWEEP,$35K,34659.0,HLTH,SWEEP,537,True
11:16 AM,OPEN,01/16/26,7,CALLS,6.50,"1,605 @ 0.20",SWEEP,$32K,32100.0,FINS,SWEEP,"1,605",True
10:50 AM,SOFI,01/16/26,29,CALLS,26.77,"1,000 @ 0.31",SWEEP,$31K,30975.0,FINS,SWEEP,"1,000",True
03:03 PM,GEMI,01/16/26,14,CALLS,11.76,"1,201 @ 0.25",SWEEP,$30K,30025.0,ETF/N,SWEEP,"1,201",True
12:41 PM,CPIX,01/16/26,10,CALLS,4.67,970 @ 0.25,SPLIT,$24K,24250.0,HLTH,SPLIT,970,True
02:55 PM,OPEN,01/30/26,8.5,CALLS,6.80,"1,393 @ 0.17",SWEEP,$24K,23681.0,FINS,SWEEP,"1,393",True
03:54 PM,LUMN,01/30/26,9,CALLS,8.22,688 @ 0.30,SWEEP,$21K,20640.0,TELCO,SWEEP,688,True
02:08 PM,UAMY,01/09/26,7.5,CALLS,6.92,"1,000 @ 0.20",SWEEP,$20K,19983.0,MAT,SWEEP,"1,000",True
03:04 PM,GEMI,01/09/26,13,CALLS,11.89,635 @ 0.25,SWEEP,$16K,15855.0,ETF/N,SWEEP,635,True
10:24 AM,ENVX,01/09/26,10,CALLS,8.77,760 @ 0.20,SWEEP,$15K,15200.0,ETF/N,SWEEP,760,True
03:11 PM,OPEN,01/30/26,8,CALLS,6.92,500 @ 0.30,SWEEP,$15K,15000.0,FINS,SWEEP,500,True
03:59 PM,LUMN,01/30/26,10.5,CALLS,8.26,998 @ 0.14,SWEEP,$14K,14100.0,TELCO,SWEEP,998,True
10:00 AM,AG,01/09/26,20,CALLS,17.85,890 @ 0.14,BLOCK,$13K,12460.0,INDUS,BLOCK,890,True
01:18 PM,ENVX,01/09/26,10,CALLS,8.40,"1,001 @ 0.11",SWEEP,$11K,11011.0,ETF/N,SWEEP,"1,001",True
12:05 PM,LAES,01/30/26,5,CALLS,4.07,750 @ 0.14,BLOCK,$11K,10500.0,ETF/N,BLOCK,750,True
02:21 PM,NFE,01/30/26,1.5,CALLS,1.26,500 @ 0.20,SWEEP,$10K,10000.0,util,SWEEP,500,True
12:13 PM,TGEN,01/16/26,5,CALLS,4.35,500 @ 0.20,SWEEP,$10K,10000.0,ETF/N,SWEEP,500,True
