time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
02:43 PM,MSTR,04/02/26,155,CALLS,142.68,"1,768 @ 3.55",SWEEP,$628K,627611.0,TECH,SWEEP,"1,768",True
09:52 AM,OKLO,04/17/26,65,CALLS,59.15,"1,477 @ 3.90",SWEEP,$576K,575976.0,ETF/N,SWEEP,"1,477",True
01:23 PM,WDC,04/17/26,380,CALLS,314.29,677 @ 8.00,SWEEP,$542K,541600.0,TECH,SWEEP,677,True
11:58 AM,NET,04/17/26,240,CALLS,217.70,715 @ 5.50,SWEEP,$393K,393236.0,TECH,SWEEP,715,True
01:54 PM,IREN,04/17/26,50,CALLS,42.52,"1,567 @ 2.03",SWEEP,$318K,318101.0,ETF/N,SWEEP,"1,567",True
02:32 PM,INTC,04/17/26,49,CALLS,45.52,"1,646 @ 1.80",SWEEP,$296K,296280.0,TECH,SWEEP,"1,646",True
12:47 PM,RCAT,03/20/26,20,CALLS,18.07,"3,595 @ 0.68",SWEEP,$245K,244460.0,ETF/N,SWEEP,"3,595",True
02:53 PM,AAOI,04/17/26,105,CALLS,92.59,285 @ 7.70,SWEEP,$220K,219450.0,TECH,SWEEP,285,True
10:45 AM,FIG,04/17/26,30,CALLS,26.10,"1,650 @ 0.94",SWEEP,$155K,155100.0,ETF/N,SWEEP,"1,650",True
10:34 AM,RIOT,04/02/26,15.5,CALLS,14.09,"2,672 @ 0.53",SWEEP,$142K,141616.0,HLTH,SWEEP,"2,672",True
01:41 PM,ATEX,04/17/26,45,CALLS,37.65,999 @ 1.40,SWEEP,$140K,139853.0,TELCO,SWEEP,999,True
11:22 AM,CCL,04/10/26,27,CALLS,24.86,"1,561 @ 0.83",SWEEP,$130K,129563.0,DISCR,SWEEP,"1,561",True
02:46 PM,RIOT,04/10/26,16,CALLS,14.25,"1,996 @ 0.63",SWEEP,$126K,125748.0,HLTH,SWEEP,"1,996",True
10:10 AM,MS,04/17/26,175,CALLS,157.81,855 @ 1.34,SWEEP,$115K,114570.0,FINS,SWEEP,855,True
12:29 PM,AG,03/27/26,22.5,CALLS,20.74,"2,113 @ 0.52",SWEEP,$110K,109876.0,INDUS,SWEEP,"2,113",True
03:37 PM,YPF,04/17/26,44,CALLS,39.45,"1,500 @ 0.70",BLOCK,$105K,105000.0,ENERG,BLOCK,"1,500",True
01:56 PM,SMR,04/17/26,14,CALLS,12.23,"1,376 @ 0.76",SWEEP,$105K,104576.0,ETF/N,SWEEP,"1,376",True
03:19 PM,TERN,03/20/26,55,CALLS,47.42,"1,000 @ 0.87",SWEEP,$87K,87205.0,ETF/N,SWEEP,"1,000",True
10:34 AM,WVE,04/17/26,15,CALLS,12.04,676 @ 1.27,BLOCK,$86K,85852.0,HLTH,BLOCK,676,True
11:26 AM,BMNR,04/17/26,25,CALLS,21.98,674 @ 1.22,SWEEP,$82K,82228.0,ETF/N,SWEEP,674,True
03:26 PM,HIMS,04/17/26,30,CALLS,23.57,900 @ 0.75,BLOCK,$68K,67500.0,HLTH,BLOCK,900,True
02:09 PM,MARA,04/17/26,10,CALLS,9.17,"1,000 @ 0.64",BLOCK,$64K,64000.0,INDUS,BLOCK,"1,000",True
09:47 AM,CLSK,04/17/26,12,CALLS,10.06,"1,364 @ 0.46",SWEEP,$63K,62744.0,ENERG,SWEEP,"1,364",True
01:36 PM,HOOD,04/17/26,90,CALLS,75.74,500 @ 1.13,SWEEP,$57K,56500.0,TECH,SWEEP,500,True
10:19 AM,CHWY,03/27/26,26.5,CALLS,24.55,606 @ 0.91,BLOCK,$55K,55146.0,DISCR,BLOCK,606,True
03:02 PM,RCAT,03/27/26,20,CALLS,17.68,575 @ 0.93,BLOCK,$54K,53475.0,ETF/N,BLOCK,575,True
09:47 AM,CLSK,04/17/26,12,CALLS,10.06,"1,147 @ 0.46",SWEEP,$53K,52759.0,ENERG,SWEEP,"1,147",True
03:58 PM,VG,03/27/26,18,CALLS,14.90,"1,446 @ 0.35",SWEEP,$51K,50605.0,TECH,SWEEP,"1,446",True
12:55 PM,NBIS,03/20/26,130,CALLS,120.75,628 @ 0.80,SWEEP,$50K,50442.0,ETF/N,SWEEP,628,True
02:47 PM,EVTL,04/17/26,5,CALLS,3.79,"2,000 @ 0.25",SPLIT,$50K,50000.0,ETF/N,SPLIT,"2,000",True
03:03 PM,XPEV,04/17/26,22,CALLS,18.75,"1,000 @ 0.44",SWEEP,$44K,44000.0,CONST,SWEEP,"1,000",True
