time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:48 AM,ETHA,04/17/26,16.5,CALLS,15.07,"10,000 @ 0.52",BLOCK,$520K,520000.0,ETF/N,BLOCK,"10,000",True
02:19 PM,SMCI,05/01/26,26,CALLS,21.49,"3,397 @ 0.90",SWEEP,$307K,306821.0,TECH,SWEEP,"3,397",True
11:25 AM,MRVL,04/17/26,105,CALLS,94.36,"2,000 @ 1.50",SPLIT,$300K,300000.0,TECH,SPLIT,"2,000",True
10:49 AM,UNH,04/10/26,287.5,CALLS,263.29,732 @ 3.59,SWEEP,$263K,262740.0,HLTH,SWEEP,732,True
10:59 AM,ASTS,04/10/26,95,CALLS,81.98,893 @ 2.74,SWEEP,$245K,244958.0,ETF/N,SWEEP,893,True
01:50 PM,WULF,05/01/26,16,CALLS,14.62,"1,733 @ 1.32",SWEEP,$229K,228756.0,ETF/N,SWEEP,"1,733",True
09:53 AM,CLSK,04/02/26,9.5,CALLS,8.78,"8,123 @ 0.22",SWEEP,$179K,178706.0,ENERG,SWEEP,"8,123",True
03:32 PM,WULF,04/17/26,16,CALLS,14.77,"1,466 @ 0.96",SWEEP,$141K,140736.0,ETF/N,SWEEP,"1,466",True
10:18 AM,SSRM,04/17/26,29,CALLS,25.91,"1,500 @ 0.78",SPLIT,$116K,116250.0,MAT,SPLIT,"1,500",True
01:14 PM,FRMI,04/17/26,7.5,CALLS,6.11,"1,500 @ 0.65",SWEEP,$98K,97500.0,ETF/N,SWEEP,"1,500",True
09:50 AM,NAVN,04/17/26,15,CALLS,13.80,900 @ 0.85,SWEEP,$76K,76354.0,ETF/N,SWEEP,900,True
10:47 AM,NVDA,05/01/26,190,CALLS,168.38,500 @ 1.52,SWEEP,$76K,76000.0,TECH,SWEEP,500,True
11:28 AM,NVDA,04/17/26,185,CALLS,169.54,600 @ 1.13,SPLIT,$68K,67800.0,TECH,SPLIT,600,True
11:16 AM,AEHR,04/17/26,45,CALLS,33.53,500 @ 1.28,SPLIT,$64K,64000.0,ETF/N,SPLIT,500,True
11:20 AM,PURR,04/17/26,6,CALLS,4.80,"1,000 @ 0.45",SPLIT,$45K,45000.0,ETF/N,SPLIT,"1,000",True
02:08 PM,AG,04/17/26,23,CALLS,20.42,502 @ 0.88,BLOCK,$44K,44176.0,INDUS,BLOCK,502,True
10:19 AM,AMZN,04/17/26,217.5,CALLS,202.16,260 @ 1.66,SWEEP,$43K,43160.0,DISCR,SWEEP,260,True
09:37 AM,NVDA,04/17/26,185,CALLS,169.85,300 @ 1.32,BLOCK,$40K,39600.0,TECH,BLOCK,300,True
11:06 AM,RIOT,04/24/26,16,CALLS,12.88,600 @ 0.43,SPLIT,$26K,25800.0,HLTH,SPLIT,600,True
03:58 PM,PROP,04/17/26,2.5,CALLS,2.00,793 @ 0.29,SPLIT,$23K,22997.0,ETF/N,SPLIT,793,True
10:48 AM,NVTS,04/02/26,9,CALLS,8.30,"1,029 @ 0.19",SWEEP,$20K,19551.0,ETF/N,SWEEP,"1,029",True
10:36 AM,SOFI,04/10/26,17,CALLS,15.40,686 @ 0.24,SWEEP,$17K,16464.0,FINS,SWEEP,686,True
10:52 AM,RZLV,04/02/26,3,CALLS,2.35,990 @ 0.14,SPLIT,$14K,13860.0,ETF/N,SPLIT,990,True
10:42 AM,JOBY,04/10/26,9,CALLS,8.13,699 @ 0.18,BLOCK,$13K,12582.0,ETF/N,BLOCK,699,True
12:16 PM,S,04/02/26,14,CALLS,12.57,"1,000 @ 0.10",SWEEP,$10K,10000.0,ETF/N,SWEEP,"1,000",True
