time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:17 AM,ASTS,01/16/26,125,CALLS,85.30,"3,000 @ 2.22",SWEEP,$667K,667293.0,ETF/N,SWEEP,"3,000",True
12:12 PM,RKLB,01/16/26,100,CALLS,78.04,"2,999 @ 1.99",SWEEP,$596K,596263.0,ETF/N,SWEEP,"2,999",True
10:04 AM,ASTS,01/16/26,100,CALLS,81.56,"1,000 @ 4.25",SWEEP,$425K,425000.0,ETF/N,SWEEP,"1,000",True
01:48 PM,TSLA,01/23/26,540,CALLS,494.97,301 @ 12.25,SWEEP,$369K,368653.0,CONST,SWEEP,301,True
12:44 PM,LEN,01/16/26,115,CALLS,106.64,"2,876 @ 1.15",SWEEP,$331K,330668.0,CONST,SWEEP,"2,876",True
03:32 PM,ORCL,01/16/26,220,CALLS,198.42,"1,075 @ 2.58",SWEEP,$277K,277350.0,TECH,SWEEP,"1,075",True
09:59 AM,DAWN,01/16/26,11,CALLS,9.50,"1,500 @ 1.61",SWEEP,$242K,241500.0,ETF/N,SWEEP,"1,500",True
11:25 AM,RKLB,01/16/26,100,CALLS,77.09,"1,250 @ 1.85",SPLIT,$231K,231250.0,ETF/N,SPLIT,"1,250",True
11:10 AM,ACMR,01/16/26,46,CALLS,41.16,"1,339 @ 1.50",SWEEP,$201K,200831.0,TECH,SWEEP,"1,339",True
03:05 PM,RUN,01/16/26,23,CALLS,20.08,"3,003 @ 0.65",BLOCK,$195K,195195.0,ENERG,BLOCK,"3,003",True
12:45 PM,LEN,01/16/26,115,CALLS,106.86,"1,365 @ 1.15",BLOCK,$157K,156975.0,CONST,BLOCK,"1,365",True
10:09 AM,ASTS,12/26/25,90,CALLS,81.60,833 @ 1.80,SWEEP,$150K,149937.0,ETF/N,SWEEP,833,True
10:21 AM,QBTS,01/16/26,33,CALLS,30.33,605 @ 2.38,SWEEP,$144K,143855.0,ETF/N,SWEEP,605,True
11:54 AM,QBTS,01/02/26,35,CALLS,32.06,"1,000 @ 1.41",SWEEP,$141K,140680.0,ETF/N,SWEEP,"1,000",True
11:17 AM,ASTS,01/16/26,125,CALLS,85.36,569 @ 2.20,BLOCK,$125K,125180.0,ETF/N,BLOCK,569,True
01:47 PM,AAOI,01/16/26,40,CALLS,37.11,437 @ 2.70,BLOCK,$118K,117990.0,TECH,BLOCK,437,True
09:47 AM,IREN,01/02/26,47,CALLS,42.67,967 @ 1.20,SWEEP,$116K,116040.0,ETF/N,SWEEP,967,True
01:53 PM,VST,01/16/26,182.5,CALLS,162.18,649 @ 1.77,BLOCK,$115K,114873.0,util,BLOCK,649,True
11:14 AM,TAN,01/16/26,55,CALLS,50.76,"1,540 @ 0.68",SWEEP,$105K,105150.0,ETF/N,SWEEP,"1,540",True
