time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:09 AM,AMD,04/24/26,220,CALLS,201.14,"2,264 @ 4.75",SWEEP,$1.1M,1075343.0,TECH,SWEEP,"2,264",True
10:58 AM,RIVN,04/24/26,16,CALLS,14.66,"7,585 @ 0.54",SWEEP,$410K,409583.0,CONST,SWEEP,"7,585",True
11:56 AM,META,05/01/26,620,CALLS,538.10,655 @ 6.21,SWEEP,$407K,406893.0,TECH,SWEEP,655,True
02:11 PM,BIDU,04/24/26,117,CALLS,106.16,"2,000 @ 1.94",BLOCK,$388K,388000.0,TECH,BLOCK,"2,000",True
11:42 AM,META,05/01/26,620,CALLS,536.49,503 @ 6.07,SWEEP,$306K,305539.0,TECH,SWEEP,503,True
11:39 AM,META,05/01/26,620,CALLS,536.28,513 @ 5.75,SWEEP,$295K,294796.0,TECH,SWEEP,513,True
01:23 PM,HD,04/17/26,350,CALLS,324.60,"1,600 @ 1.74",BLOCK,$278K,278400.0,DISCR,BLOCK,"1,600",True
11:13 AM,DELL,04/10/26,182.5,CALLS,168.91,"1,100 @ 2.16",SWEEP,$238K,237600.0,TECH,SWEEP,"1,100",True
03:45 PM,DELL,04/17/26,182.5,CALLS,163.72,"1,011 @ 2.25",SPLIT,$228K,227475.0,TECH,SPLIT,"1,011",True
11:08 AM,RKLB,04/17/26,67,CALLS,59.28,"1,000 @ 2.25",SWEEP,$225K,225000.0,ETF/N,SWEEP,"1,000",True
12:03 PM,EWY,04/10/26,130,CALLS,117.96,848 @ 1.80,SWEEP,$153K,152640.0,ETF/N,SWEEP,848,True
12:47 PM,COLD,04/17/26,12.5,CALLS,11.40,"10,700 @ 0.14",SPLIT,$145K,144450.0,FINS,SPLIT,"10,700",True
03:53 PM,AMD,04/17/26,220,CALLS,195.79,500 @ 2.10,SPLIT,$105K,105000.0,TECH,SPLIT,500,True
10:52 AM,APLD,04/24/26,27,CALLS,21.80,847 @ 1.10,SPLIT,$93K,93170.0,ETF/N,SPLIT,847,True
03:47 PM,WULF,04/17/26,15,CALLS,13.47,"1,250 @ 0.72",BLOCK,$90K,90000.0,ETF/N,BLOCK,"1,250",True
11:20 AM,AAOI,04/02/26,95,CALLS,84.28,528 @ 1.60,SWEEP,$85K,84478.0,TECH,SWEEP,528,True
02:09 PM,CORZ,04/17/26,15,CALLS,13.81,"1,250 @ 0.67",SPLIT,$84K,83750.0,ETF/N,SPLIT,"1,250",True
12:46 PM,OKLO,04/02/26,51,CALLS,47.16,"1,279 @ 0.64",SWEEP,$82K,81786.0,ETF/N,SWEEP,"1,279",True
11:22 AM,S,05/01/26,14.5,CALLS,12.87,"1,934 @ 0.36",BLOCK,$70K,69624.0,ETF/N,BLOCK,"1,934",True
12:44 PM,APLD,04/10/26,23.5,CALLS,21.21,500 @ 1.29,BLOCK,$65K,64500.0,ETF/N,BLOCK,500,True
12:41 PM,APLD,04/10/26,23.5,CALLS,21.18,500 @ 1.29,SWEEP,$65K,64500.0,ETF/N,SWEEP,500,True
12:00 PM,INTC,04/17/26,45,CALLS,41.64,532 @ 1.15,BLOCK,$61K,61180.0,TECH,BLOCK,532,True
12:04 PM,INTC,04/17/26,45,CALLS,41.37,500 @ 1.11,BLOCK,$56K,55500.0,TECH,BLOCK,500,True
12:03 PM,INTC,04/17/26,45,CALLS,41.37,500 @ 1.11,BLOCK,$56K,55500.0,TECH,BLOCK,500,True
12:31 PM,PROP,04/17/26,2.5,CALLS,1.92,"1,999 @ 0.27",SPLIT,$54K,53973.0,ETF/N,SPLIT,"1,999",True
12:17 PM,APLD,04/24/26,30,CALLS,21.25,"1,000 @ 0.53",BLOCK,$53K,53000.0,ETF/N,BLOCK,"1,000",True
11:46 AM,PONY,04/17/26,10,CALLS,8.81,"1,469 @ 0.35",SWEEP,$51K,51415.0,ETF/N,SWEEP,"1,469",True
01:47 PM,BMNR,04/17/26,20,CALLS,18.37,500 @ 0.92,SPLIT,$46K,46000.0,ETF/N,SPLIT,500,True
11:02 AM,WULF,04/17/26,16,CALLS,14.12,700 @ 0.65,BLOCK,$46K,45500.0,ETF/N,BLOCK,700,True
11:51 AM,HIMS,04/17/26,21.5,CALLS,19.57,506 @ 0.81,SWEEP,$41K,40986.0,HLTH,SWEEP,506,True
12:13 PM,TTD,04/24/26,25,CALLS,22.54,579 @ 0.70,BLOCK,$41K,40530.0,TECH,BLOCK,579,True
10:58 AM,NN,04/10/26,20,CALLS,17.38,750 @ 0.50,BLOCK,$38K,37500.0,ETF/N,BLOCK,750,True
11:20 AM,IONQ,04/02/26,30,CALLS,27.26,"1,000 @ 0.25",SWEEP,$25K,25000.0,ETF/N,SWEEP,"1,000",True
03:54 PM,MKC,04/17/26,60,CALLS,53.63,500 @ 0.50,SWEEP,$25K,24789.0,CONST,SWEEP,500,True
01:20 PM,B,04/10/26,42,CALLS,38.59,503 @ 0.47,SWEEP,$24K,23641.0,INDUS,SWEEP,503,True
03:06 PM,BITF,05/01/26,2,CALLS,1.80,"1,000 @ 0.20",SPLIT,$20K,20000.0,ETF/N,SPLIT,"1,000",True
12:40 PM,WULF,04/17/26,18,CALLS,13.80,750 @ 0.25,SWEEP,$19K,18750.0,ETF/N,SWEEP,750,True
12:05 PM,PONY,04/17/26,10,CALLS,8.72,565 @ 0.32,SWEEP,$18K,18080.0,ETF/N,SWEEP,565,True
11:34 AM,ONDS,04/02/26,9,CALLS,8.28,"1,363 @ 0.13",SWEEP,$18K,17716.0,TECH,SWEEP,"1,363",True
12:40 PM,WULF,04/17/26,18,CALLS,13.80,620 @ 0.25,BLOCK,$16K,15500.0,ETF/N,BLOCK,620,True
01:17 PM,IONQ,04/02/26,29,CALLS,26.50,500 @ 0.28,BLOCK,$14K,14000.0,ETF/N,BLOCK,500,True
12:44 PM,ONDS,05/01/26,11,CALLS,8.09,500 @ 0.28,SWEEP,$14K,14000.0,TECH,SWEEP,500,True
12:37 PM,ONDS,05/01/26,11,CALLS,8.11,500 @ 0.28,BLOCK,$14K,14000.0,TECH,BLOCK,500,True
01:25 PM,NVTS,04/02/26,8.5,CALLS,7.82,"1,100 @ 0.12",SWEEP,$13K,13200.0,ETF/N,SWEEP,"1,100",True
