time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:45 AM,BE,04/10/26,182.5,CALLS,164.29,819 @ 13.20,SWEEP,$1.1M,1081036.0,INDUS,SWEEP,819,True
01:15 PM,ASTS,04/02/26,100,CALLS,89.14,696 @ 4.85,SWEEP,$338K,337542.0,ETF/N,SWEEP,696,True
10:50 AM,XOP,03/27/26,187.5,CALLS,167.41,"2,000 @ 0.70",BLOCK,$140K,140000.0,ETF/N,BLOCK,"2,000",True
03:12 PM,RGTI,03/27/26,17.5,CALLS,15.94,"1,934 @ 0.66",SWEEP,$128K,127644.0,ETF/N,SWEEP,"1,934",True
10:31 AM,BNO,03/20/26,55,CALLS,47.80,500 @ 2.40,BLOCK,$120K,120000.0,ETF/N,BLOCK,500,True
02:04 PM,IREN,04/02/26,50,CALLS,41.48,762 @ 1.30,BLOCK,$99K,99060.0,ETF/N,BLOCK,762,True
01:06 PM,NVDA,04/10/26,200,CALLS,184.35,300 @ 2.57,SPLIT,$77K,77100.0,TECH,SPLIT,300,True
10:34 AM,ONDS,04/02/26,11,CALLS,9.97,845 @ 0.86,SWEEP,$73K,72670.0,TECH,SWEEP,845,True
11:51 AM,MOS,03/20/26,35,CALLS,31.86,"1,237 @ 0.53",BLOCK,$66K,65561.0,MAT,BLOCK,"1,237",True
10:24 AM,EOG,03/27/26,147,CALLS,135.06,697 @ 0.90,SWEEP,$63K,62689.0,ENERG,SWEEP,697,True
01:09 PM,MP,03/20/26,66,CALLS,61.26,500 @ 1.20,BLOCK,$60K,60000.0,MAT,BLOCK,500,True
11:44 AM,INTC,03/20/26,50,CALLS,45.97,999 @ 0.49,SPLIT,$49K,48951.0,TECH,SPLIT,999,True
12:04 PM,HIMS,03/13/26,27,CALLS,25.11,"1,774 @ 0.26",SWEEP,$46K,46124.0,HLTH,SWEEP,"1,774",True
11:37 AM,XPEV,03/27/26,23,CALLS,20.08,"1,000 @ 0.46",SWEEP,$46K,46112.0,CONST,SWEEP,"1,000",True
01:23 PM,ONDS,04/02/26,12,CALLS,10.68,502 @ 0.85,SWEEP,$43K,42673.0,TECH,SWEEP,502,True
01:06 PM,POET,03/13/26,8.5,CALLS,7.81,"3,129 @ 0.13",SWEEP,$41K,40677.0,ETF/N,SWEEP,"3,129",True
12:38 PM,XPEV,03/27/26,23,CALLS,20.25,"1,000 @ 0.40",SWEEP,$40K,40030.0,CONST,SWEEP,"1,000",True
02:17 PM,VG,03/20/26,14.5,CALLS,13.15,973 @ 0.35,SWEEP,$34K,34055.0,TECH,SWEEP,973,True
12:38 PM,S,03/13/26,15.5,CALLS,14.09,"1,001 @ 0.30",SWEEP,$30K,30030.0,ETF/N,SWEEP,"1,001",True
11:15 AM,ASPI,03/20/26,6.5,CALLS,5.86,"1,000 @ 0.30",BLOCK,$30K,30000.0,ETF/N,BLOCK,"1,000",True
11:50 AM,ONDS,03/20/26,12,CALLS,10.31,"1,097 @ 0.25",SWEEP,$27K,27425.0,TECH,SWEEP,"1,097",True
03:03 PM,TMQ,04/02/26,5,CALLS,4.12,869 @ 0.30,SWEEP,$26K,26060.0,MAT,SWEEP,869,True
03:22 PM,VG,03/20/26,14.5,CALLS,12.71,828 @ 0.30,SWEEP,$25K,24840.0,TECH,SWEEP,828,True
12:17 PM,S,03/13/26,15.5,CALLS,14.05,826 @ 0.30,SWEEP,$25K,24777.0,ETF/N,SWEEP,826,True
10:24 AM,MOS,03/20/26,35,CALLS,31.14,597 @ 0.38,SWEEP,$23K,22686.0,MAT,SWEEP,597,True
11:51 AM,HIMS,03/13/26,28,CALLS,25.20,"1,190 @ 0.19",SPLIT,$23K,22610.0,HLTH,SPLIT,"1,190",True
10:25 AM,SOFI,04/02/26,21,CALLS,17.96,800 @ 0.27,BLOCK,$22K,21600.0,FINS,BLOCK,800,True
10:17 AM,S,03/13/26,15.5,CALLS,14.20,548 @ 0.35,BLOCK,$19K,19180.0,ETF/N,BLOCK,548,True
01:22 PM,HIMS,03/13/26,27,CALLS,25.03,685 @ 0.24,SWEEP,$16K,16440.0,HLTH,SWEEP,685,True
12:38 PM,S,03/13/26,15.5,CALLS,14.09,537 @ 0.30,BLOCK,$16K,16110.0,ETF/N,BLOCK,537,True
03:04 PM,TMQ,04/02/26,5,CALLS,4.12,528 @ 0.30,SWEEP,$16K,15840.0,MAT,SWEEP,528,True
11:22 AM,RIVN,03/20/26,17.5,CALLS,16.02,700 @ 0.22,SPLIT,$15K,15400.0,CONST,SPLIT,700,True
