time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
01:32 PM,NVDA,03/27/26,200,CALLS,183.42,"2,308 @ 2.23",SWEEP,$514K,513487.0,TECH,SWEEP,"2,308",True
09:47 AM,ASTS,03/20/26,120,CALLS,100.55,972 @ 3.80,SWEEP,$369K,369360.0,ETF/N,SWEEP,972,True
10:59 AM,AAOI,03/20/26,125,CALLS,99.61,997 @ 3.57,SPLIT,$356K,355929.0,TECH,SPLIT,997,True
09:49 AM,OKLO,03/20/26,75,CALLS,63.72,"1,425 @ 2.26",SWEEP,$322K,322050.0,ETF/N,SWEEP,"1,425",True
09:54 AM,IREN,03/27/26,55,CALLS,42.51,"2,463 @ 1.20",SWEEP,$296K,295560.0,ETF/N,SWEEP,"2,463",True
10:29 AM,COIN,03/13/26,225,CALLS,208.47,500 @ 4.60,BLOCK,$230K,230000.0,FINS,BLOCK,500,True
10:35 AM,COIN,03/13/26,225,CALLS,207.43,500 @ 4.20,BLOCK,$210K,210000.0,FINS,BLOCK,500,True
10:05 AM,RKLB,03/20/26,80,CALLS,71.13,660 @ 2.65,SWEEP,$175K,174900.0,ETF/N,SWEEP,660,True
09:51 AM,CMPX,03/20/26,8,CALLS,5.69,"1,248 @ 1.25",SWEEP,$156K,156000.0,ETF/N,SWEEP,"1,248",True
01:51 PM,OKTA,03/20/26,80,CALLS,72.45,667 @ 2.27,SWEEP,$151K,151408.0,TECH,SWEEP,667,True
10:40 AM,ASTS,03/13/26,120,CALLS,103.43,509 @ 2.54,SWEEP,$130K,129493.0,ETF/N,SWEEP,509,True
10:40 AM,ASTS,03/13/26,120,CALLS,103.40,500 @ 2.50,BLOCK,$125K,125000.0,ETF/N,BLOCK,500,True
01:33 PM,NVDA,03/27/26,200,CALLS,183.56,486 @ 2.29,SWEEP,$111K,111294.0,TECH,SWEEP,486,True
10:05 AM,NVDA,03/20/26,200,CALLS,181.14,881 @ 1.21,SWEEP,$107K,106993.0,TECH,SWEEP,881,True
09:47 AM,ASTS,03/13/26,120,CALLS,100.73,500 @ 2.00,BLOCK,$100K,100000.0,ETF/N,BLOCK,500,True
12:07 PM,INTC,03/20/26,50,CALLS,45.80,"1,000 @ 0.97",SWEEP,$97K,97000.0,TECH,SWEEP,"1,000",True
11:47 AM,CRWV,03/13/26,92,CALLS,80.05,545 @ 1.30,SWEEP,$71K,70748.0,ETF/N,SWEEP,545,True
02:22 PM,BLSH,03/27/26,45,CALLS,37.23,744 @ 0.89,SWEEP,$66K,66216.0,ETF/N,SWEEP,744,True
11:52 AM,BABA,03/13/26,145,CALLS,133.38,658 @ 0.97,SWEEP,$64K,63718.0,DISCR,SWEEP,658,True
09:52 AM,CMPX,03/20/26,8,CALLS,5.67,500 @ 1.20,BLOCK,$60K,60000.0,ETF/N,BLOCK,500,True
12:27 PM,INTC,03/20/26,50,CALLS,45.78,520 @ 1.02,SWEEP,$53K,53040.0,TECH,SWEEP,520,True
02:53 PM,INTC,03/20/26,50,CALLS,45.94,501 @ 1.03,SWEEP,$52K,51603.0,TECH,SWEEP,501,True
02:40 PM,NVDA,03/20/26,202.5,CALLS,183.99,405 @ 1.27,BLOCK,$51K,51435.0,TECH,BLOCK,405,True
02:40 PM,NVDA,03/20/26,202.5,CALLS,183.99,378 @ 1.28,BLOCK,$48K,48384.0,TECH,BLOCK,378,True
11:46 AM,CTSH,03/20/26,70,CALLS,64.90,500 @ 0.75,SWEEP,$38K,37500.0,TECH,SWEEP,500,True
10:23 AM,HIMS,03/06/26,17.5,CALLS,16.22,"2,884 @ 0.13",SWEEP,$38K,37492.0,HLTH,SWEEP,"2,884",True
02:40 PM,NVDA,03/20/26,202.5,CALLS,183.99,272 @ 1.27,BLOCK,$35K,34544.0,TECH,BLOCK,272,True
09:46 AM,EOSE,03/13/26,7.5,CALLS,6.65,"1,122 @ 0.25",SWEEP,$28K,28050.0,INDUS,SWEEP,"1,122",True
03:42 PM,STUB,03/20/26,12.5,CALLS,10.09,500 @ 0.53,BLOCK,$27K,26500.0,ETF/N,BLOCK,500,True
10:12 AM,ONDS,03/06/26,11.5,CALLS,10.09,"2,000 @ 0.13",SWEEP,$26K,25998.0,TECH,SWEEP,"2,000",True
11:39 AM,RGTI,03/13/26,20,CALLS,17.41,522 @ 0.48,BLOCK,$25K,25056.0,ETF/N,BLOCK,522,True
10:14 AM,RXT,03/20/26,3,CALLS,2.37,"1,000 @ 0.25",SWEEP,$25K,25000.0,TECH,SWEEP,"1,000",True
10:12 AM,ONDS,03/06/26,11.5,CALLS,10.08,"1,900 @ 0.12",SPLIT,$23K,22800.0,TECH,SPLIT,"1,900",True
10:44 AM,USAR,03/06/26,21,CALLS,19.35,631 @ 0.20,BLOCK,$13K,12620.0,ETF/N,BLOCK,631,True
09:54 AM,TTD,03/13/26,28.5,CALLS,25.54,604 @ 0.20,SWEEP,$12K,12079.0,TECH,SWEEP,604,True
