time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
01:55 PM,OXY,03/27/26,60,CALLS,55.21,"4,854 @ 0.70",BLOCK,$340K,339780.0,ENERG,BLOCK,"4,854",True
02:39 PM,BE,03/13/26,160,CALLS,147.72,598 @ 4.20,SWEEP,$251K,251077.0,INDUS,SWEEP,598,True
03:38 PM,USO,03/11/26,110,CALLS,101.00,"1,002 @ 2.50",SWEEP,$251K,250520.0,ETF/N,SWEEP,"1,002",True
01:42 PM,CTMX,03/20/26,6,CALLS,4.75,"2,000 @ 1.25",BLOCK,$250K,250000.0,HLTH,BLOCK,"2,000",True
01:41 PM,CTMX,03/20/26,6,CALLS,4.71,"2,000 @ 1.25",BLOCK,$250K,250000.0,HLTH,BLOCK,"2,000",True
11:22 AM,DLTR,03/20/26,130,CALLS,113.59,"1,980 @ 1.09",SPLIT,$216K,215820.0,DISCR,SPLIT,"1,980",True
01:55 PM,CTMX,03/20/26,6,CALLS,4.79,"1,784 @ 1.20",BLOCK,$214K,214080.0,HLTH,BLOCK,"1,784",True
12:33 PM,PDD,03/27/26,110,CALLS,101.84,"1,000 @ 2.14",BLOCK,$214K,214000.0,DISCR,BLOCK,"1,000",True
12:25 PM,WDC,03/13/26,277.5,CALLS,256.56,622 @ 3.30,SWEEP,$205K,205260.0,TECH,SWEEP,622,True
03:49 PM,SNXX,03/20/26,38,CALLS,33.18,681 @ 2.75,BLOCK,$187K,187275.0,ETF/N,BLOCK,681,True
03:59 PM,BNO,03/20/26,48,CALLS,42.81,841 @ 2.15,SWEEP,$181K,180815.0,ETF/N,SWEEP,841,True
01:41 PM,TEM,03/27/26,60,CALLS,50.44,"2,013 @ 0.75",SWEEP,$151K,150975.0,ETF/N,SWEEP,"2,013",True
11:55 AM,OKLO,03/13/26,63,CALLS,58.59,"1,155 @ 1.30",SWEEP,$150K,150150.0,ETF/N,SWEEP,"1,155",True
12:16 PM,COP,04/02/26,128,CALLS,117.68,"1,086 @ 1.38",SWEEP,$150K,149868.0,ENERG,SWEEP,"1,086",True
02:23 PM,SMR,04/02/26,14,CALLS,11.99,"1,773 @ 0.72",SWEEP,$128K,127656.0,ETF/N,SWEEP,"1,773",True
11:41 AM,ASTS,03/13/26,100,CALLS,86.62,"1,192 @ 1.05",SWEEP,$125K,125160.0,ETF/N,SWEEP,"1,192",True
01:17 PM,RKLB,03/13/26,76,CALLS,69.25,"1,113 @ 1.09",SWEEP,$121K,121317.0,ETF/N,SWEEP,"1,113",True
03:09 PM,RKLB,03/27/26,82,CALLS,69.40,545 @ 2.10,SWEEP,$114K,114410.0,ETF/N,SWEEP,545,True
03:47 PM,FLY,03/13/26,25,CALLS,20.70,"2,000 @ 0.55",SWEEP,$110K,110000.0,INDUS,SWEEP,"2,000",True
03:27 PM,S,03/20/26,15.5,CALLS,14.34,"1,993 @ 0.53",SPLIT,$106K,105625.0,ETF/N,SPLIT,"1,993",True
12:34 PM,PDD,03/27/26,110,CALLS,101.78,500 @ 2.08,BLOCK,$104K,104000.0,DISCR,BLOCK,500,True
12:54 PM,ASTS,03/13/26,100,CALLS,88.85,795 @ 1.29,SWEEP,$103K,102555.0,ETF/N,SWEEP,795,True
11:42 AM,OKLO,03/13/26,65,CALLS,58.39,"1,291 @ 0.75",BLOCK,$97K,96825.0,ETF/N,BLOCK,"1,291",True
03:43 PM,AAL,03/20/26,12.5,CALLS,11.38,"5,000 @ 0.19",SWEEP,$95K,95000.0,DISCR,SWEEP,"5,000",True
03:39 PM,MRVL,03/20/26,101,CALLS,92.90,733 @ 1.29,SWEEP,$94K,94333.0,TECH,SWEEP,733,True
03:31 PM,MTN,03/20/26,150,CALLS,135.66,506 @ 1.68,SWEEP,$85K,85058.0,DISCR,SWEEP,506,True
11:38 AM,B,03/20/26,48.5,CALLS,44.51,"1,354 @ 0.61",SWEEP,$83K,82594.0,INDUS,SWEEP,"1,354",True
12:40 PM,LUNR,03/20/26,19,CALLS,17.29,685 @ 1.10,SWEEP,$75K,75350.0,ETF/N,SWEEP,685,True
11:56 AM,HOOD,03/13/26,84,CALLS,77.65,"1,222 @ 0.60",SWEEP,$73K,73324.0,TECH,SWEEP,"1,222",True
03:27 PM,S,03/20/26,15.5,CALLS,14.34,"1,195 @ 0.55",BLOCK,$66K,65725.0,ETF/N,BLOCK,"1,195",True
01:05 PM,MRVL,03/20/26,99,CALLS,90.16,513 @ 1.10,SWEEP,$56K,56430.0,TECH,SWEEP,513,True
12:44 PM,LUNR,03/20/26,19,CALLS,17.27,507 @ 1.10,SWEEP,$56K,55770.0,ETF/N,SWEEP,507,True
11:17 AM,OKLO,03/13/26,64,CALLS,58.58,528 @ 1.04,SWEEP,$55K,54895.0,ETF/N,SWEEP,528,True
03:27 PM,FLY,03/13/26,25,CALLS,20.89,991 @ 0.55,SWEEP,$55K,54492.0,INDUS,SWEEP,991,True
03:26 PM,CIFR,03/20/26,16,CALLS,14.22,"1,082 @ 0.50",SWEEP,$54K,54100.0,ETF/N,SWEEP,"1,082",True
03:19 PM,MARA,03/27/26,10,CALLS,8.53,"1,848 @ 0.28",SWEEP,$52K,51744.0,INDUS,SWEEP,"1,848",True
03:26 PM,CIFR,03/20/26,16,CALLS,14.22,"1,000 @ 0.50",BLOCK,$50K,50000.0,ETF/N,BLOCK,"1,000",True
11:39 AM,FIGR,03/13/26,35,CALLS,31.36,500 @ 1.00,BLOCK,$50K,50000.0,ETF/N,BLOCK,500,True
03:04 PM,QBTS,03/13/26,19.5,CALLS,18.03,"1,528 @ 0.32",SWEEP,$49K,48896.0,ETF/N,SWEEP,"1,528",True
11:40 AM,HIMX,03/20/26,8,CALLS,7.38,"1,808 @ 0.20",SWEEP,$36K,35460.0,TECH,SWEEP,"1,808",True
11:31 AM,HIMS,03/13/26,27,CALLS,22.29,923 @ 0.36,SWEEP,$33K,33228.0,HLTH,SWEEP,923,True
03:28 PM,GME,04/10/26,31,CALLS,24.66,800 @ 0.38,BLOCK,$30K,30400.0,DISCR,BLOCK,800,True
03:59 PM,TSLL,03/27/26,15.5,CALLS,14.34,500 @ 0.60,BLOCK,$30K,30000.0,ETF/N,BLOCK,500,True
03:19 PM,MARA,03/27/26,10,CALLS,8.53,980 @ 0.28,BLOCK,$27K,27440.0,INDUS,BLOCK,980,True
01:51 PM,QS,03/27/26,8,CALLS,6.58,"1,937 @ 0.14",SWEEP,$27K,27118.0,CONST,SWEEP,"1,937",True
11:56 AM,ANGX,03/20/26,5,CALLS,4.39,"1,000 @ 0.25",SPLIT,$25K,25000.0,ETF/N,SPLIT,"1,000",True
03:17 PM,CIFR,03/13/26,15,CALLS,13.88,761 @ 0.32,SWEEP,$24K,24352.0,ETF/N,SWEEP,761,True
03:50 PM,AAL,03/20/26,12.5,CALLS,11.38,"1,070 @ 0.21",SWEEP,$23K,22470.0,DISCR,SWEEP,"1,070",True
01:52 PM,AFRM,03/13/26,54,CALLS,49.81,533 @ 0.37,SWEEP,$20K,19691.0,TECH,SWEEP,533,True
12:05 PM,PATH,03/13/26,14,CALLS,11.97,500 @ 0.39,SWEEP,$20K,19500.0,ETF/N,SWEEP,500,True
03:24 PM,LAC,03/20/26,5,CALLS,4.62,"1,064 @ 0.14",BLOCK,$15K,14896.0,MAT,BLOCK,"1,064",True
03:32 PM,AAL,03/20/26,12.5,CALLS,11.35,698 @ 0.19,SWEEP,$13K,13262.0,DISCR,SWEEP,698,True
03:21 PM,AAL,03/13/26,12,CALLS,11.16,"1,000 @ 0.11",SPLIT,$11K,11000.0,DISCR,SPLIT,"1,000",True
11:26 AM,SOUN,03/13/26,8.5,CALLS,7.82,920 @ 0.11,BLOCK,$10K,10120.0,ETF/N,BLOCK,920,True
