time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
12:48 PM,COMP,01/16/26,12,CALLS,10.72,"7,202 @ 0.30",BLOCK,$216K,216060.0,ETF/N,BLOCK,"7,202",True
10:33 AM,NBIS,01/23/26,100,CALLS,89.69,500 @ 3.00,BLOCK,$150K,150000.0,ETF/N,BLOCK,500,True
03:28 PM,ONDS,01/16/26,14,CALLS,10.89,"5,799 @ 0.24",SWEEP,$139K,139176.0,TECH,SWEEP,"5,799",True
01:53 PM,BBY,01/30/26,74,CALLS,68.30,"1,997 @ 0.64",SWEEP,$128K,127652.0,DISCR,SWEEP,"1,997",True
03:14 PM,SLV,01/12/26,70.5,CALLS,65.52,899 @ 1.27,SPLIT,$114K,114173.0,ETF/N,SPLIT,899,True
03:50 PM,ASTS,01/09/26,92,CALLS,82.71,500 @ 1.80,BLOCK,$90K,90000.0,ETF/N,BLOCK,500,True
02:05 PM,ASTS,01/16/26,100,CALLS,81.04,500 @ 1.70,SWEEP,$85K,85000.0,ETF/N,SWEEP,500,True
10:42 AM,WRBY,01/16/26,24,CALLS,22.22,"2,000 @ 0.40",BLOCK,$80K,80000.0,ETF/N,BLOCK,"2,000",True
03:38 PM,ASTS,01/09/26,95,CALLS,83.55,500 @ 1.50,BLOCK,$75K,75000.0,ETF/N,BLOCK,500,True
10:25 AM,QBTS,01/30/26,29.5,CALLS,25.74,500 @ 1.40,SPLIT,$70K,69992.0,ETF/N,SPLIT,500,True
11:46 AM,FJET,01/16/26,10,CALLS,9.25,500 @ 1.28,SPLIT,$64K,63992.0,ETF/N,SPLIT,500,True
12:01 PM,USAR,01/16/26,15.5,CALLS,13.80,"1,000 @ 0.55",SWEEP,$55K,55000.0,ETF/N,SWEEP,"1,000",True
11:23 AM,PLUG,01/30/26,2.5,CALLS,2.25,"3,217 @ 0.15",SWEEP,$48K,48255.0,ENERG,SWEEP,"3,217",True
02:32 PM,CELH,01/16/26,52,CALLS,48.11,791 @ 0.53,BLOCK,$42K,41923.0,CONST,BLOCK,791,True
02:27 PM,CELH,01/16/26,52,CALLS,48.02,790 @ 0.53,BLOCK,$42K,41870.0,CONST,BLOCK,790,True
11:15 AM,LQDA,01/16/26,40,CALLS,31.39,500 @ 0.70,BLOCK,$35K,35000.0,HLTH,BLOCK,500,True
10:33 AM,APLD,01/09/26,32.5,CALLS,26.52,510 @ 0.60,SWEEP,$31K,30600.0,ETF/N,SWEEP,510,True
10:29 AM,BBAI,01/30/26,6,CALLS,5.53,748 @ 0.32,SWEEP,$24K,23936.0,ETF/N,SWEEP,748,True
11:59 AM,CIFR,01/16/26,19,CALLS,16.31,510 @ 0.45,SWEEP,$23K,22950.0,ETF/N,SWEEP,510,True
12:33 PM,USAR,01/09/26,15.5,CALLS,14.08,594 @ 0.37,SWEEP,$22K,21978.0,ETF/N,SWEEP,594,True
03:14 PM,VFC,01/16/26,20,CALLS,18.23,"1,000 @ 0.20",SWEEP,$20K,20000.0,CONST,SWEEP,"1,000",True
03:14 PM,RIVN,01/09/26,21,CALLS,19.46,"1,000 @ 0.19",SWEEP,$19K,19000.0,CONST,SWEEP,"1,000",True
02:45 PM,PINS,01/30/26,29,CALLS,26.70,500 @ 0.38,BLOCK,$19K,19000.0,TECH,BLOCK,500,True
10:03 AM,SMCI,01/09/26,33.5,CALLS,31.16,500 @ 0.35,SWEEP,$18K,17500.0,TECH,SWEEP,500,True
03:42 PM,PLUG,01/30/26,2.5,CALLS,2.25,997 @ 0.17,SWEEP,$17K,16949.0,ENERG,SWEEP,997,True
03:17 PM,RDW,01/09/26,10,CALLS,8.97,500 @ 0.25,SWEEP,$13K,12500.0,ETF/N,SWEEP,500,True
10:01 AM,WBD,01/16/26,31,CALLS,28.75,500 @ 0.20,BLOCK,$10K,10000.0,ETF/N,BLOCK,500,True
