time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
12:48 PM,AGQ,02/27/26,277.5,CALLS,211.75,500 @ 32.70,SPLIT,$1.6M,1635020.0,ETF/N,SPLIT,500,True
03:34 PM,SNDK,02/06/26,600,CALLS,547.16,771 @ 17.00,SWEEP,$1.3M,1310700.0,ETF/N,SWEEP,771,True
01:49 PM,SLV,02/02/26,82,CALLS,75.39,"3,344 @ 2.20",SWEEP,$735K,734828.0,ETF/N,SWEEP,"3,344",True
02:48 PM,U,02/20/26,32,CALLS,29.44,"2,999 @ 2.08",SWEEP,$624K,623792.0,TECH,SWEEP,"2,999",True
11:31 AM,SLV,02/13/26,110,CALLS,86.25,"1,657 @ 2.48",SWEEP,$411K,411251.0,ETF/N,SWEEP,"1,657",True
11:31 AM,SLV,02/13/26,110,CALLS,86.08,"1,000 @ 2.47",SWEEP,$247K,247358.0,ETF/N,SWEEP,"1,000",True
11:40 AM,AMZN,02/06/26,260,CALLS,240.75,800 @ 2.63,SWEEP,$210K,210400.0,DISCR,SWEEP,800,True
12:13 PM,RBLX,02/13/26,85,CALLS,67.68,"1,665 @ 1.25",SWEEP,$208K,208125.0,TECH,SWEEP,"1,665",True
10:39 AM,AVGO,02/13/26,370,CALLS,334.77,784 @ 2.59,SWEEP,$203K,203048.0,INDUS,SWEEP,784,True
10:48 AM,NVDA,02/20/26,210,CALLS,194.30,"1,109 @ 1.71",SWEEP,$190K,189639.0,TECH,SWEEP,"1,109",True
01:54 PM,SLV,02/06/26,85,CALLS,75.82,500 @ 3.77,SWEEP,$188K,188250.0,ETF/N,SWEEP,500,True
12:07 PM,SLV,02/27/26,110,CALLS,83.75,500 @ 3.40,SWEEP,$170K,170000.0,ETF/N,SWEEP,500,True
01:49 PM,SLV,02/02/26,81.5,CALLS,75.39,695 @ 2.42,SWEEP,$168K,168187.0,ETF/N,SWEEP,695,True
12:07 PM,SLV,02/27/26,110,CALLS,83.43,500 @ 3.35,BLOCK,$168K,167500.0,ETF/N,BLOCK,500,True
01:12 PM,RKT,02/20/26,20,CALLS,17.50,"5,000 @ 0.33",SWEEP,$165K,164891.0,FINS,SWEEP,"5,000",True
