time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
12:12 PM,AA,04/17/26,63,CALLS,56.50,"4,999 @ 1.96",SPLIT,$982K,981997.0,MAT,SPLIT,"4,999",True
10:15 AM,CRWV,04/24/26,90,CALLS,81.50,"1,650 @ 4.70",SWEEP,$776K,775500.0,ETF/N,SWEEP,"1,650",True
03:15 PM,NBIS,04/10/26,125,CALLS,115.53,"1,105 @ 4.75",SWEEP,$525K,524867.0,ETF/N,SWEEP,"1,105",True
10:36 AM,ASTS,04/02/26,95,CALLS,84.61,"2,231 @ 2.30",BLOCK,$513K,513130.0,ETF/N,BLOCK,"2,231",True
09:57 AM,GLW,04/17/26,150,CALLS,135.94,"1,035 @ 4.05",SWEEP,$419K,419175.0,TECH,SWEEP,"1,035",True
03:20 PM,NBIS,04/17/26,130,CALLS,115.60,799 @ 4.70,SWEEP,$375K,375399.0,ETF/N,SWEEP,799,True
03:44 PM,GNRC,04/17/26,230,CALLS,210.28,733 @ 5.05,BLOCK,$370K,370165.0,INDUS,BLOCK,733,True
11:45 AM,KRMN,04/17/26,110,CALLS,101.99,688 @ 5.10,BLOCK,$351K,350880.0,ETF/N,BLOCK,688,True
09:49 AM,AG,04/17/26,21,CALLS,19.32,"2,493 @ 1.14",SWEEP,$284K,284202.0,INDUS,SWEEP,"2,493",True
10:02 AM,U,04/17/26,20,CALLS,18.49,"3,071 @ 0.91",SWEEP,$280K,279461.0,TECH,SWEEP,"3,071",True
10:05 AM,ONDS,04/10/26,13,CALLS,11.20,"5,459 @ 0.50",SWEEP,$273K,272926.0,TECH,SWEEP,"5,459",True
10:36 AM,DELL,04/17/26,180,CALLS,167.19,700 @ 3.60,SPLIT,$252K,252000.0,TECH,SPLIT,700,True
09:48 AM,OKLO,04/17/26,67,CALLS,54.35,"1,914 @ 1.26",SWEEP,$241K,241164.0,ETF/N,SWEEP,"1,914",True
02:51 PM,ALK,04/17/26,42.5,CALLS,38.36,"1,999 @ 1.19",SWEEP,$238K,238200.0,DISCR,SWEEP,"1,999",True
01:14 PM,CCJ,04/17/26,115,CALLS,106.97,687 @ 3.30,SPLIT,$227K,226710.0,MAT,SPLIT,687,True
01:04 PM,LYB,04/17/26,82.5,CALLS,75.93,"1,000 @ 2.05",BLOCK,$205K,205000.0,MAT,BLOCK,"1,000",True
01:14 PM,FIG,04/10/26,24,CALLS,21.48,"2,948 @ 0.68",SWEEP,$201K,200464.0,ETF/N,SWEEP,"2,948",True
10:37 AM,CMPX,04/17/26,6,CALLS,5.11,"2,000 @ 0.99",SPLIT,$198K,197854.0,ETF/N,SPLIT,"2,000",True
09:41 AM,IONQ,04/17/26,36,CALLS,32.58,802 @ 1.60,SWEEP,$128K,128314.0,ETF/N,SWEEP,802,True
10:41 AM,INTC,04/10/26,47,CALLS,43.66,"1,002 @ 1.07",SWEEP,$107K,107202.0,TECH,SWEEP,"1,002",True
10:43 AM,INTC,04/10/26,47,CALLS,43.62,"1,000 @ 1.06",BLOCK,$106K,106000.0,TECH,BLOCK,"1,000",True
11:56 AM,AAOI,03/27/26,120,CALLS,110.27,350 @ 3.00,BLOCK,$105K,105000.0,TECH,BLOCK,350,True
10:11 AM,GLW,03/27/26,150,CALLS,138.65,"1,313 @ 0.79",SWEEP,$104K,103713.0,TECH,SWEEP,"1,313",True
02:29 PM,BA,04/24/26,220,CALLS,196.38,460 @ 2.00,BLOCK,$92K,92000.0,INDUS,BLOCK,460,True
01:48 PM,AI,04/02/26,9,CALLS,8.34,"6,082 @ 0.15",SWEEP,$91K,91230.0,ETF/N,SWEEP,"6,082",True
12:31 PM,CLSK,04/10/26,10.5,CALLS,9.66,"1,848 @ 0.48",SWEEP,$89K,88704.0,ENERG,SWEEP,"1,848",True
01:21 PM,AAOI,03/27/26,120,CALLS,109.36,350 @ 2.50,BLOCK,$88K,87500.0,TECH,BLOCK,350,True
10:59 AM,CDE,04/17/26,21,CALLS,18.24,"1,200 @ 0.71",SPLIT,$85K,85200.0,MAT,SPLIT,"1,200",True
10:51 AM,HOOD,04/17/26,80,CALLS,69.03,718 @ 1.12,BLOCK,$80K,80416.0,TECH,BLOCK,718,True
10:02 AM,MARA,04/24/26,10,CALLS,8.92,"1,434 @ 0.56",SWEEP,$80K,80304.0,INDUS,SWEEP,"1,434",True
03:30 PM,VG,04/17/26,18.5,CALLS,16.71,749 @ 0.96,BLOCK,$72K,71904.0,TECH,BLOCK,749,True
02:43 PM,CDE,04/17/26,21,CALLS,18.29,"1,000 @ 0.71",SPLIT,$71K,71000.0,MAT,SPLIT,"1,000",True
11:01 AM,HL,04/17/26,21.5,CALLS,17.79,"1,500 @ 0.47",BLOCK,$71K,70500.0,MAT,BLOCK,"1,500",True
10:27 AM,BRZE,04/17/26,20,CALLS,18.29,500 @ 1.38,SWEEP,$69K,68887.0,ETF/N,SWEEP,500,True
09:52 AM,CLSK,03/27/26,11,CALLS,9.98,"5,511 @ 0.12",SWEEP,$66K,66132.0,ENERG,SWEEP,"5,511",True
10:43 AM,AAL,04/17/26,12.5,CALLS,10.70,"5,000 @ 0.13",SWEEP,$65K,65000.0,DISCR,SWEEP,"5,000",True
03:46 PM,DOW,04/17/26,42.5,CALLS,38.21,"1,000 @ 0.62",BLOCK,$62K,62000.0,MAT,BLOCK,"1,000",True
03:19 PM,CHWY,03/27/26,25.5,CALLS,23.54,"1,157 @ 0.53",SPLIT,$61K,61321.0,DISCR,SPLIT,"1,157",True
09:56 AM,RIVN,04/17/26,18,CALLS,15.87,"1,570 @ 0.36",SWEEP,$57K,56520.0,CONST,SWEEP,"1,570",True
10:50 AM,HL,04/17/26,21,CALLS,17.71,"1,000 @ 0.56",SPLIT,$56K,56440.0,MAT,SPLIT,"1,000",True
09:33 AM,SATL,04/17/26,7.5,CALLS,5.22,"1,828 @ 0.30",SWEEP,$55K,54830.0,ETF/N,SWEEP,"1,828",True
09:35 AM,SLV,04/06/26,68.5,CALLS,61.59,500 @ 1.03,SWEEP,$52K,51500.0,ETF/N,SWEEP,500,True
02:53 PM,RCKT,04/17/26,5,CALLS,4.24,717 @ 0.70,BLOCK,$50K,50190.0,HLTH,BLOCK,717,True
09:59 AM,HOOD,04/10/26,80,CALLS,70.62,500 @ 1.00,BLOCK,$50K,50000.0,TECH,BLOCK,500,True
11:33 AM,FF,04/17/26,5,CALLS,3.67,"4,882 @ 0.10",SPLIT,$49K,48820.0,MAT,SPLIT,"4,882",True
11:10 AM,LUNR,03/27/26,20,CALLS,18.04,"1,442 @ 0.33",SWEEP,$48K,47581.0,ETF/N,SWEEP,"1,442",True
02:23 PM,LUNR,03/27/26,20,CALLS,18.55,882 @ 0.51,SPLIT,$45K,44982.0,ETF/N,SPLIT,882,True
11:33 AM,OVV,04/17/26,65,CALLS,59.30,599 @ 0.75,SWEEP,$45K,44905.0,ENERG,SWEEP,599,True
11:49 AM,GME,03/27/26,25,CALLS,22.77,"1,835 @ 0.24",SWEEP,$44K,44040.0,DISCR,SWEEP,"1,835",True
09:35 AM,SLV,04/06/26,69.5,CALLS,61.80,500 @ 0.85,SWEEP,$43K,42500.0,ETF/N,SWEEP,500,True
09:35 AM,RKLB,03/27/26,75,CALLS,68.45,666 @ 0.60,BLOCK,$40K,39960.0,ETF/N,BLOCK,666,True
10:02 AM,VG,04/17/26,22.5,CALLS,17.32,965 @ 0.40,BLOCK,$39K,38600.0,TECH,BLOCK,965,True
01:54 PM,CRWV,03/27/26,90,CALLS,82.72,600 @ 0.64,BLOCK,$38K,38400.0,ETF/N,BLOCK,600,True
02:17 PM,CHWY,03/27/26,25,CALLS,23.21,594 @ 0.59,BLOCK,$35K,35046.0,DISCR,BLOCK,594,True
02:13 PM,GME,04/17/26,25,CALLS,22.93,500 @ 0.65,SWEEP,$33K,32500.0,DISCR,SWEEP,500,True
09:48 AM,SMR,04/17/26,13,CALLS,11.28,576 @ 0.55,SWEEP,$32K,31680.0,ETF/N,SWEEP,576,True
12:39 PM,GME,04/17/26,25,CALLS,22.96,500 @ 0.62,SWEEP,$31K,31213.0,DISCR,SWEEP,500,True
01:50 PM,GME,04/17/26,25,CALLS,22.80,500 @ 0.62,SWEEP,$31K,31000.0,DISCR,SWEEP,500,True
01:42 PM,GME,04/17/26,25,CALLS,22.81,500 @ 0.61,SWEEP,$31K,30500.0,DISCR,SWEEP,500,True
10:11 AM,ADM,04/17/26,77.5,CALLS,70.00,557 @ 0.50,SWEEP,$28K,27840.0,CONST,SWEEP,557,True
11:38 AM,NVAX,04/17/26,11,CALLS,9.62,730 @ 0.36,SWEEP,$26K,26280.0,HLTH,SWEEP,730,True
10:43 AM,PRMB,04/17/26,20,CALLS,18.27,874 @ 0.30,SWEEP,$26K,26220.0,ETF/N,SWEEP,874,True
10:14 AM,OKLO,03/27/26,60,CALLS,54.10,500 @ 0.44,BLOCK,$22K,22000.0,ETF/N,BLOCK,500,True
02:56 PM,GME,03/27/26,25,CALLS,22.96,750 @ 0.27,SWEEP,$20K,20250.0,DISCR,SWEEP,750,True
11:07 AM,ONDS,04/02/26,14,CALLS,11.36,"1,041 @ 0.17",BLOCK,$18K,17697.0,TECH,BLOCK,"1,041",True
03:28 PM,ORBS,04/17/26,2,CALLS,1.26,999 @ 0.16,SPLIT,$16K,16327.0,ETF/N,SPLIT,999,True
02:31 PM,UUUU,03/27/26,20,CALLS,18.07,837 @ 0.17,SWEEP,$14K,14265.0,MAT,SWEEP,837,True
01:25 PM,ERII,04/17/26,12.5,CALLS,10.31,"1,000 @ 0.14",BLOCK,$14K,14000.0,INDUS,BLOCK,"1,000",True
