time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:49 AM,TSLA,01/30/26,460,CALLS,438.38,"14,343 @ 5.35",SWEEP,$7.7M,7673496.0,CONST,SWEEP,"14,343",False
02:32 PM,SLV,02/20/26,99,CALLS,99.23,"4,798 @ 10.94",SWEEP,$5.3M,5250083.0,ETF/N,SWEEP,"4,798",False
02:57 PM,AGQ,06/18/26,300,PUTS,341.51,500 @ 95.00,SWEEP,$4.8M,4749995.0,ETF/N,SWEEP,500,False
02:03 PM,AAPL,05/15/26,285,CALLS,255.31,"8,008 @ 5.15",SWEEP,$4.1M,4124104.0,TECH,SWEEP,"8,008",False
01:53 PM,AAPL,05/15/26,285,CALLS,255.13,"7,003 @ 5.05",SWEEP,$3.5M,3536514.0,TECH,SWEEP,"7,003",False
11:50 AM,GLD,04/17/26,440,PUTS,467.35,"3,000 @ 11.69",BLOCK,$3.5M,3507000.0,ETF/N,BLOCK,"3,000",False
11:43 AM,META,02/20/26,675,CALLS,672.16,923 @ 30.50,SWEEP,$2.8M,2815150.0,TECH,SWEEP,923,False
02:01 PM,AAPL,05/15/26,285,CALLS,255.39,"5,245 @ 5.15",SWEEP,$2.7M,2700935.0,TECH,SWEEP,"5,245",False
12:03 PM,GOOGL,03/20/26,340,CALLS,335.54,"1,512 @ 17.08",SWEEP,$2.6M,2581714.0,TECH,SWEEP,"1,512",False
10:42 AM,QQQ,03/06/26,615,PUTS,625.42,"2,453 @ 10.35",SWEEP,$2.5M,2538855.0,ETF/N,SWEEP,"2,453",False
11:16 AM,SPY,03/19/27,665,PUTS,692.72,699 @ 34.61,SPLIT,$2.4M,2419239.0,ETF/N,SPLIT,699,False
11:45 AM,SPY,03/19/27,665,PUTS,692.87,700 @ 34.54,BLOCK,$2.4M,2417800.0,ETF/N,BLOCK,700,False
10:43 AM,SPY,03/19/27,660,PUTS,692.29,700 @ 33.38,BLOCK,$2.3M,2336600.0,ETF/N,BLOCK,700,False
12:33 PM,SLV,03/20/26,110,CALLS,104.39,"1,538 @ 15.00",SWEEP,$2.3M,2307000.0,ETF/N,SWEEP,"1,538",False
11:51 AM,ORCL,01/30/26,195,CALLS,184.06,"19,806 @ 1.16",SWEEP,$2.3M,2297579.0,TECH,SWEEP,"19,806",False
12:24 PM,SPY,03/19/27,670,PUTS,693.54,640 @ 35.71,SPLIT,$2.3M,2285440.0,ETF/N,SPLIT,640,False
11:03 AM,BHP,01/15/27,80,CALLS,68.72,"5,000 @ 4.39",SWEEP,$2.2M,2193420.0,MAT,SWEEP,"5,000",False
01:51 PM,AAPL,05/15/26,285,CALLS,255.08,"4,006 @ 5.05",SWEEP,$2M,2023000.0,TECH,SWEEP,"4,006",False
01:51 PM,AAPL,05/15/26,285,CALLS,254.95,"3,999 @ 5.00",SWEEP,$2M,1999500.0,TECH,SWEEP,"3,999",False
02:01 PM,AAPL,05/15/26,285,CALLS,255.34,"3,877 @ 5.10",SWEEP,$2M,1976890.0,TECH,SWEEP,"3,877",False
01:55 PM,AAPL,06/17/27,280,CALLS,255.25,693 @ 26.80,SPLIT,$1.9M,1857240.0,TECH,SPLIT,693,False
10:31 AM,HL,06/18/26,35,CALLS,33.40,"2,000 @ 8.15",SWEEP,$1.6M,1630000.0,MAT,SWEEP,"2,000",False
01:50 PM,AAPL,05/15/26,285,CALLS,255.07,"3,059 @ 5.00",SWEEP,$1.5M,1529142.0,TECH,SWEEP,"3,059",False
12:32 PM,SLV,03/20/26,110,CALLS,104.54,"1,000 @ 15.00",SWEEP,$1.5M,1499980.0,ETF/N,SWEEP,"1,000",False
11:05 AM,IWM,02/20/26,275,CALLS,264.23,"9,000 @ 1.65",BLOCK,$1.5M,1485000.0,ETF/N,BLOCK,"9,000",False
12:13 PM,RIO,01/15/27,115,CALLS,91.39,"4,000 @ 3.55",BLOCK,$1.4M,1420000.0,MAT,BLOCK,"4,000",False
11:11 AM,USAR,02/20/26,25,PUTS,28.80,"5,169 @ 2.70",SWEEP,$1.4M,1396208.0,ETF/N,SWEEP,"5,169",False
12:11 PM,TSCO,02/20/26,53,PUTS,55.65,"9,000 @ 1.55",SPLIT,$1.4M,1395000.0,DISCR,SPLIT,"9,000",False
12:47 PM,HIMS,03/20/26,35,CALLS,30.61,"5,079 @ 2.48",SWEEP,$1.3M,1259592.0,HLTH,SWEEP,"5,079",False
02:00 PM,AAPL,05/15/26,285,CALLS,255.13,"2,481 @ 5.05",SWEEP,$1.3M,1252905.0,TECH,SWEEP,"2,481",False
10:45 AM,SLV,05/15/26,120,CALLS,100.77,"1,000 @ 12.50",SWEEP,$1.3M,1250000.0,ETF/N,SWEEP,"1,000",False
01:27 PM,FND,04/17/26,72.5,CALLS,70.47,"2,000 @ 6.10",BLOCK,$1.2M,1220000.0,DISCR,BLOCK,"2,000",False
11:28 AM,FCX,03/20/26,60,CALLS,62.53,"2,000 @ 5.80",SWEEP,$1.2M,1160000.0,MAT,SWEEP,"2,000",False
10:49 AM,AMZN,08/21/26,295,CALLS,239.78,"1,256 @ 9.20",SWEEP,$1.2M,1155510.0,DISCR,SWEEP,"1,256",False
10:41 AM,SLV,02/20/26,101,CALLS,100.36,"1,000 @ 10.05",SWEEP,$1M,1005000.0,ETF/N,SWEEP,"1,000",False
