time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:55 AM,GLD,07/17/26,360,PUTS,402.68,"5,314 @ 9.94",SWEEP,$5.3M,5281068.0,ETF/N,SWEEP,"5,314",False
11:24 AM,GOOG,05/01/26,325,CALLS,301.76,"5,999 @ 4.90",BLOCK,$2.9M,2939510.0,TECH,BLOCK,"5,999",False
02:04 PM,MU,03/27/26,415,CALLS,407.95,"2,997 @ 9.40",BLOCK,$2.8M,2817180.0,TECH,BLOCK,"2,997",False
11:55 AM,GLD,07/17/26,360,PUTS,402.32,"2,034 @ 10.30",SWEEP,$2.1M,2095020.0,ETF/N,SWEEP,"2,034",False
03:18 PM,SPY,04/17/26,648,PUTS,657.72,"1,269 @ 11.04",SWEEP,$1.4M,1400976.0,ETF/N,SWEEP,"1,269",False
11:41 AM,QQQ,04/01/26,585,PUTS,591.85,"2,000 @ 6.77",SWEEP,$1.4M,1354716.0,ETF/N,SWEEP,"2,000",False
10:46 AM,AAPL,04/17/26,262.5,CALLS,252.27,"5,020 @ 2.48",SWEEP,$1.2M,1244960.0,TECH,SWEEP,"5,020",False
12:32 PM,META,03/27/26,610,CALLS,601.65,"2,020 @ 6.00",BLOCK,$1.2M,1212000.0,TECH,BLOCK,"2,020",False
10:52 AM,AMD,03/27/26,210,CALLS,206.75,"3,312 @ 3.50",SWEEP,$1.2M,1159100.0,TECH,SWEEP,"3,312",False
10:52 AM,DB,04/17/26,30,PUTS,29.64,"7,000 @ 1.64",BLOCK,$1.1M,1148000.0,FINS,BLOCK,"7,000",False
11:32 AM,PLTR,04/10/26,157.5,PUTS,159.10,"1,825 @ 6.15",SWEEP,$1.1M,1122326.0,TECH,SWEEP,"1,825",False
11:08 AM,AMZN,03/27/26,212.5,PUTS,212.61,"3,675 @ 3.05",SWEEP,$1.1M,1120704.0,DISCR,SWEEP,"3,675",False
11:45 AM,CRCL,04/02/26,120,PUTS,124.08,"2,179 @ 5.10",SWEEP,$1.1M,1111290.0,ETF/N,SWEEP,"2,179",False
02:08 PM,PLTR,04/24/26,170,CALLS,159.82,"2,193 @ 5.00",SWEEP,$1.1M,1096500.0,TECH,SWEEP,"2,193",False
11:49 AM,TTEK,06/18/26,30,CALLS,31.09,"3,000 @ 3.65",BLOCK,$1.1M,1095000.0,INDUS,BLOCK,"3,000",False
11:53 AM,QQQ,03/30/26,595,PUTS,589.28,"1,000 @ 10.90",BLOCK,$1.1M,1090000.0,ETF/N,BLOCK,"1,000",False
10:32 AM,NKE,01/21/28,60,CALLS,53.37,"1,150 @ 9.00",BLOCK,$1M,1035000.0,CONST,BLOCK,"1,150",False
11:43 AM,COIN,04/02/26,192.5,PUTS,198.59,"1,493 @ 6.85",SWEEP,$1M,1022685.0,FINS,SWEEP,"1,493",False
