time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
03:50 PM,SIL,07/17/26,100,CALLS,97.81,"5,618 @ 15.55",SWEEP,$8.7M,8734713.0,ETF/N,SWEEP,"5,618",False
01:55 PM,WMT,01/15/27,135,CALLS,118.20,"3,598 @ 7.15",BLOCK,$2.6M,2572570.0,DISCR,BLOCK,"3,598",False
09:53 AM,TSLA,01/30/26,420,PUTS,445.18,"3,528 @ 7.15",SWEEP,$2.5M,2522520.0,CONST,SWEEP,"3,528",False
03:40 PM,DAL,02/20/26,75,CALLS,70.17,"15,038 @ 1.34",SWEEP,$2M,2008546.0,DISCR,SWEEP,"15,038",False
11:48 AM,CIFR,06/18/26,35,CALLS,19.28,"8,425 @ 2.15",SWEEP,$1.8M,1811375.0,ETF/N,SWEEP,"8,425",False
10:03 AM,IWM,02/20/26,285,CALLS,265.64,"24,897 @ 0.72",SWEEP,$1.8M,1803227.0,ETF/N,SWEEP,"24,897",False
03:07 PM,SNOW,12/18/26,250,CALLS,212.41,600 @ 29.00,SPLIT,$1.7M,1740000.0,TECH,SPLIT,600,False
10:44 AM,IWM,02/20/26,270,CALLS,265.01,"3,977 @ 4.19",SWEEP,$1.7M,1666351.0,ETF/N,SWEEP,"3,977",False
11:19 AM,TEAM,06/18/26,115,PUTS,122.64,"1,200 @ 13.05",BLOCK,$1.6M,1566000.0,TECH,BLOCK,"1,200",False
09:48 AM,CIFR,01/15/27,25,CALLS,18.28,"2,500 @ 6.00",SWEEP,$1.5M,1500000.0,ETF/N,SWEEP,"2,500",False
10:39 AM,MTUM,03/20/26,250,PUTS,257.39,"3,050 @ 4.85",SPLIT,$1.5M,1479250.0,ETF/N,SPLIT,"3,050",False
10:23 AM,CRCL,06/18/26,100,CALLS,77.45,"1,550 @ 8.45",SPLIT,$1.3M,1309750.0,ETF/N,SPLIT,"1,550",False
03:53 PM,GNRC,03/20/26,185,CALLS,160.69,"2,555 @ 4.88",SWEEP,$1.2M,1247904.0,INDUS,SWEEP,"2,555",False
03:49 PM,BLDR,03/20/26,160,CALLS,127.14,"5,800 @ 2.14",SWEEP,$1.2M,1238264.0,INDUS,SWEEP,"5,800",False
12:07 PM,Z,02/20/26,75,PUTS,70.11,"1,500 @ 7.69",BLOCK,$1.2M,1153500.0,TECH,BLOCK,"1,500",False
02:10 PM,MDT,01/15/27,100,CALLS,97.81,"1,288 @ 8.45",BLOCK,$1.1M,1088360.0,HLTH,BLOCK,"1,288",False
03:54 PM,ALB,02/20/26,165,CALLS,163.05,959 @ 11.17,SPLIT,$1.1M,1071203.0,MAT,SPLIT,959,False
03:59 PM,U,05/15/26,50,CALLS,40.97,"2,947 @ 3.60",BLOCK,$1.1M,1060920.0,TECH,BLOCK,"2,947",False
09:57 AM,MU,01/30/26,345,PUTS,360.69,"1,170 @ 9.00",SWEEP,$1.1M,1053000.0,TECH,SWEEP,"1,170",False
02:25 PM,VOO,07/17/26,585,PUTS,636.59,802 @ 12.90,SWEEP,$1M,1034508.0,ETF/N,SWEEP,802,False
03:12 PM,GLD,02/20/26,422,PUTS,422.28,"1,000 @ 10.29",BLOCK,$1M,1029000.0,ETF/N,BLOCK,"1,000",False
