time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
12:12 PM,AAPL,07/17/26,260,CALLS,248.77,"4,887 @ 12.20",BLOCK,$6M,5962140.0,TECH,BLOCK,"4,887",False
03:00 PM,AAPL,07/17/26,260,CALLS,248.59,"4,418 @ 12.20",BLOCK,$5.4M,5389960.0,TECH,BLOCK,"4,418",False
12:28 PM,EEM,05/15/26,51,PUTS,56.20,"45,000 @ 0.97",BLOCK,$4.4M,4365000.0,ETF/N,BLOCK,"45,000",False
03:55 PM,COP,03/20/26,115,CALLS,126.83,"3,000 @ 11.84",SPLIT,$3.6M,3552000.0,ENERG,SPLIT,"3,000",False
10:05 AM,MOS,01/15/27,35,CALLS,24.58,"10,025 @ 1.89",SWEEP,$1.9M,1896234.0,MAT,SWEEP,"10,025",False
01:09 PM,SMCI,12/17/27,15,PUTS,22.00,"4,178 @ 4.30",SWEEP,$1.8M,1796500.0,TECH,SWEEP,"4,178",False
12:55 PM,XLK,01/15/27,150,CALLS,136.43,"1,797 @ 9.90",BLOCK,$1.8M,1779030.0,ETF/N,BLOCK,"1,797",False
10:15 AM,SLV,06/18/26,72.5,CALLS,62.67,"4,000 @ 4.25",BLOCK,$1.7M,1700000.0,ETF/N,BLOCK,"4,000",False
10:16 AM,AAPL,04/17/26,255,CALLS,247.98,"3,464 @ 4.35",SWEEP,$1.5M,1506836.0,TECH,SWEEP,"3,464",False
02:48 PM,RSP,04/24/26,190,PUTS,190.46,"2,850 @ 5.27",SPLIT,$1.5M,1501950.0,ETF/N,SPLIT,"2,850",False
10:19 AM,SLV,09/18/26,60.5,PUTS,62.12,"1,776 @ 8.45",SWEEP,$1.5M,1500720.0,ETF/N,SWEEP,"1,776",False
02:43 PM,EXE,05/15/26,115,CALLS,107.91,"3,526 @ 4.20",SPLIT,$1.5M,1480920.0,ETF/N,SPLIT,"3,526",False
11:24 AM,MOS,01/21/28,40,CALLS,24.61,"4,831 @ 3.05",SPLIT,$1.5M,1473455.0,MAT,SPLIT,"4,831",False
12:07 PM,AGQ,06/18/26,150,CALLS,103.34,"1,000 @ 13.50",BLOCK,$1.4M,1350000.0,ETF/N,BLOCK,"1,000",False
02:26 PM,SPY,04/24/26,679,CALLS,649.39,"2,302 @ 5.32",SWEEP,$1.2M,1223477.0,ETF/N,SWEEP,"2,302",False
03:55 PM,COP,01/15/27,95,PUTS,126.83,"3,000 @ 4.04",SPLIT,$1.2M,1212000.0,ENERG,SPLIT,"3,000",False
10:19 AM,SLV,09/18/26,60.5,PUTS,62.19,"1,209 @ 8.44",SWEEP,$1M,1020495.0,ETF/N,SWEEP,"1,209",False
