time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
03:47 PM,GTLB,07/17/26,50,CALLS,34.80,"18,200 @ 2.15",BLOCK,$3.9M,3913000.0,ETF/N,BLOCK,"18,200",False
03:21 PM,JPM,04/17/26,325,CALLS,305.70,"5,400 @ 6.45",BLOCK,$3.5M,3483000.0,FINS,BLOCK,"5,400",False
12:18 PM,WULF,02/20/26,16,CALLS,14.14,"36,000 @ 0.83",SWEEP,$3M,2973708.0,ETF/N,SWEEP,"36,000",True
12:00 PM,AAPL,01/15/27,320,CALLS,255.37,"3,200 @ 8.59",BLOCK,$2.7M,2748800.0,TECH,BLOCK,"3,200",False
12:00 PM,IREN,03/20/26,70,CALLS,59.03,"4,115 @ 6.25",BLOCK,$2.6M,2571875.0,ETF/N,BLOCK,"4,115",False
12:35 PM,QQQ,02/06/26,625,CALLS,625.90,"3,000 @ 8.36",SPLIT,$2.5M,2508000.0,ETF/N,SPLIT,"3,000",False
03:42 PM,QQQ,02/06/26,627,CALLS,627.26,"3,000 @ 7.82",SPLIT,$2.3M,2346000.0,ETF/N,SPLIT,"3,000",False
01:14 PM,SNDK,03/20/26,720,CALLS,542.75,576 @ 40.67,BLOCK,$2.3M,2342592.0,ETF/N,BLOCK,576,False
10:05 AM,MSFT,06/18/26,480,CALLS,426.08,"1,501 @ 13.89",SWEEP,$2.1M,2084669.0,TECH,SWEEP,"1,501",False
03:30 PM,SOFI,03/20/26,22,PUTS,24.11,"16,524 @ 1.22",BLOCK,$2M,2015928.0,FINS,BLOCK,"16,524",False
11:45 AM,GLD,05/15/26,550,CALLS,484.30,999 @ 17.86,SWEEP,$1.8M,1784220.0,ETF/N,SWEEP,999,False
11:38 AM,AAPL,01/15/27,320,CALLS,255.74,"2,000 @ 8.69",BLOCK,$1.7M,1738000.0,TECH,BLOCK,"2,000",False
01:05 PM,GDX,01/15/27,105,PUTS,106.56,"1,000 @ 17.25",BLOCK,$1.7M,1725000.0,ETF/N,BLOCK,"1,000",False
12:35 PM,YPF,04/17/26,43,CALLS,39.05,"9,999 @ 1.70",BLOCK,$1.7M,1699830.0,ENERG,BLOCK,"9,999",False
02:47 PM,FSLR,01/15/27,380,CALLS,221.48,"1,469 @ 11.30",BLOCK,$1.7M,1659970.0,ENERG,BLOCK,"1,469",False
10:05 AM,MSFT,06/18/26,480,CALLS,426.26,"1,163 @ 13.90",BLOCK,$1.6M,1616570.0,TECH,BLOCK,"1,163",False
03:08 PM,GLD,02/06/26,508,CALLS,486.52,"1,999 @ 8.01",BLOCK,$1.6M,1601199.0,ETF/N,BLOCK,"1,999",False
11:46 AM,HOOD,07/17/26,105,CALLS,100.03,"1,000 @ 15.56",BLOCK,$1.6M,1556000.0,TECH,BLOCK,"1,000",False
03:39 PM,SLV,02/06/26,104,CALLS,104.10,"1,990 @ 7.70",SWEEP,$1.5M,1532125.0,ETF/N,SWEEP,"1,990",False
10:08 AM,MRNA,09/18/26,46,CALLS,46.46,"1,302 @ 11.60",SWEEP,$1.5M,1510276.0,HLTH,SWEEP,"1,302",False
11:21 AM,IWM,02/20/26,250,PUTS,261.61,"8,000 @ 1.88",SWEEP,$1.5M,1505234.0,ETF/N,SWEEP,"8,000",False
03:08 PM,GLD,02/06/26,510,CALLS,486.68,"1,999 @ 7.47",SPLIT,$1.5M,1493253.0,ETF/N,SPLIT,"1,999",False
12:39 PM,PDD,09/18/26,110,CALLS,102.23,"1,250 @ 11.30",BLOCK,$1.4M,1412500.0,DISCR,BLOCK,"1,250",False
03:59 PM,SMH,02/06/26,410,PUTS,417.53,"2,300 @ 6.04",BLOCK,$1.4M,1389200.0,ETF/N,BLOCK,"2,300",False
10:03 AM,NOW,07/17/26,110,PUTS,114.54,"1,366 @ 10.05",SWEEP,$1.4M,1372176.0,TECH,SWEEP,"1,366",False
12:30 PM,AMZN,02/20/26,240,CALLS,240.03,"1,137 @ 11.13",SWEEP,$1.3M,1265685.0,DISCR,SWEEP,"1,137",False
11:25 AM,ORCL,04/17/26,160,CALLS,165.03,589 @ 21.25,SWEEP,$1.3M,1251625.0,TECH,SWEEP,589,False
02:55 PM,NOW,03/20/26,130,CALLS,113.93,"4,549 @ 2.45",SPLIT,$1.1M,1114505.0,TECH,SPLIT,"4,549",False
11:43 AM,SPY,03/06/26,693,CALLS,688.82,923 @ 11.88,BLOCK,$1.1M,1096524.0,ETF/N,BLOCK,923,False
02:56 PM,WDAY,03/20/26,180,CALLS,172.94,"1,137 @ 9.50",SPLIT,$1.1M,1080150.0,TECH,SPLIT,"1,137",False
02:58 PM,CRM,03/20/26,230,CALLS,211.62,"1,549 @ 6.95",SPLIT,$1.1M,1076555.0,TECH,SPLIT,"1,549",False
10:25 AM,GDX,03/20/26,125,CALLS,107.74,"2,500 @ 4.19",BLOCK,$1M,1047500.0,ETF/N,BLOCK,"2,500",False
12:19 PM,PLTR,02/06/26,170,CALLS,150.52,"4,999 @ 2.02",BLOCK,$1M,1009798.0,TECH,BLOCK,"4,999",True
