time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
10:55 AM,AVGO,06/18/26,300,CALLS,348.15,"22,500 @ 69.72",BLOCK,$156.9M,156870000.0,INDUS,BLOCK,"22,500",False
02:27 PM,IGV,08/21/26,80,PUTS,85.64,"40,000 @ 5.40",BLOCK,$21.6M,21600000.0,ETF/N,BLOCK,"40,000",False
11:10 AM,CORZ,01/21/28,30,CALLS,15.43,"25,777 @ 4.50",SPLIT,$11.6M,11599650.0,ETF/N,SPLIT,"25,777",False
10:59 AM,KWEB,12/18/26,35,CALLS,31.36,"15,000 @ 2.72",BLOCK,$4.1M,4080000.0,ETF/N,BLOCK,"15,000",False
02:24 PM,QQQ,03/20/26,610,CALLS,608.99,"2,500 @ 10.02",BLOCK,$2.5M,2505000.0,ETF/N,BLOCK,"2,500",False
11:26 AM,SLV,03/19/27,80,PUTS,81.17,"1,000 @ 17.82",BLOCK,$1.8M,1782000.0,ETF/N,BLOCK,"1,000",False
10:24 AM,RIVN,06/18/26,18,CALLS,17.16,"7,500 @ 2.23",BLOCK,$1.7M,1672500.0,CONST,BLOCK,"7,500",False
09:36 AM,META,03/20/26,672.5,CALLS,656.58,"2,001 @ 7.70",SWEEP,$1.5M,1540770.0,TECH,SWEEP,"2,001",False
11:25 AM,ERAS,12/18/26,15,CALLS,15.56,"1,999 @ 6.69",SPLIT,$1.3M,1337331.0,ETF/N,SPLIT,"1,999",False
10:12 AM,NVDA,03/27/26,190,CALLS,183.06,"3,522 @ 3.70",SWEEP,$1.3M,1303089.0,TECH,SWEEP,"3,522",False
03:21 PM,KWEB,12/18/26,35,CALLS,31.12,"5,000 @ 2.58",BLOCK,$1.3M,1290000.0,ETF/N,BLOCK,"5,000",False
