time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
09:47 AM,NVDA,01/16/26,185,CALLS,183.03,"6,387 @ 5.89",SWEEP,$3.8M,3760390.0,TECH,SWEEP,"6,387",False
09:48 AM,NVDA,01/16/26,185,CALLS,183.05,"6,195 @ 5.90",SWEEP,$3.7M,3655001.0,TECH,SWEEP,"6,195",False
02:18 PM,NKE,01/21/28,70,CALLS,57.20,"3,997 @ 7.69",SWEEP,$3.1M,3073987.0,CONST,SWEEP,"3,997",False
03:58 PM,PPLT,06/18/26,190,CALLS,191.60,999 @ 23.20,BLOCK,$2.3M,2317680.0,ETF/N,BLOCK,999,False
11:20 AM,AAPL,01/16/26,260,CALLS,272.57,"1,250 @ 14.91",BLOCK,$1.9M,1863750.0,TECH,BLOCK,"1,250",False
09:53 AM,NBIS,03/20/26,95,CALLS,94.36,990 @ 17.27,BLOCK,$1.7M,1709730.0,ETF/N,BLOCK,990,False
12:30 PM,RRC,06/18/26,35,CALLS,34.59,"4,000 @ 3.68",BLOCK,$1.5M,1472000.0,ENERG,BLOCK,"4,000",False
10:39 AM,RIO,09/18/26,90,CALLS,79.79,"3,500 @ 3.19",BLOCK,$1.1M,1116500.0,MAT,BLOCK,"3,500",False
11:14 AM,GOOG,01/02/26,322.5,CALLS,310.04,"9,848 @ 1.10",SWEEP,$1.1M,1083294.0,TECH,SWEEP,"9,848",False
03:59 PM,GLD,01/16/26,407,CALLS,408.24,989 @ 10.90,BLOCK,$1.1M,1078010.0,ETF/N,BLOCK,989,False
