time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
03:31 PM,HOOD,03/19/27,105,CALLS,64.16,"6,660 @ 7.25",SWEEP,$4.8M,4827909.0,TECH,SWEEP,"6,660",False
01:28 PM,SPY,04/17/26,602,PUTS,633.38,"7,000 @ 5.77",SWEEP,$4M,4042012.0,ETF/N,SWEEP,"7,000",False
02:58 PM,FBIN,01/21/28,55,CALLS,37.49,"6,800 @ 4.65",SPLIT,$3.2M,3162000.0,ETF/N,SPLIT,"6,800",False
11:26 AM,BE,05/15/26,115,PUTS,119.03,"1,603 @ 18.68",SWEEP,$3M,2995112.0,INDUS,SWEEP,"1,603",False
11:36 AM,QQQ,05/15/26,563,CALLS,564.72,"1,000 @ 24.86",SWEEP,$2.5M,2486228.0,ETF/N,SWEEP,"1,000",False
03:12 PM,IWM,04/17/26,229,PUTS,238.86,"6,238 @ 3.95",SPLIT,$2.5M,2464010.0,ETF/N,SPLIT,"6,238",False
01:38 PM,IREN,05/15/26,28,PUTS,31.59,"5,000 @ 3.20",SWEEP,$1.6M,1599659.0,ETF/N,SWEEP,"5,000",False
02:20 PM,PANW,03/19/27,175,CALLS,155.96,652 @ 21.30,SWEEP,$1.4M,1388809.0,TECH,SWEEP,652,False
01:16 PM,IWM,04/17/26,229,PUTS,240.39,"3,829 @ 3.61",BLOCK,$1.4M,1382269.0,ETF/N,BLOCK,"3,829",False
11:01 AM,SPY,04/01/26,647,CALLS,637.73,"6,985 @ 1.97",SWEEP,$1.4M,1378856.0,ETF/N,SWEEP,"6,985",False
12:06 PM,EFV,05/15/26,77,CALLS,72.80,"14,113 @ 0.92",BLOCK,$1.3M,1298396.0,ETF/N,BLOCK,"14,113",False
01:10 PM,QQQ,03/30/26,568,PUTS,561.79,"1,966 @ 6.30",BLOCK,$1.2M,1238580.0,ETF/N,BLOCK,"1,966",False
02:20 PM,PANW,03/19/27,175,CALLS,155.83,582 @ 21.10,SPLIT,$1.2M,1228020.0,TECH,SPLIT,582,False
12:10 PM,NEM,03/19/27,115,CALLS,103.90,700 @ 16.75,BLOCK,$1.2M,1172500.0,MAT,BLOCK,700,False
01:18 PM,IREN,05/15/26,30,PUTS,31.93,"3,001 @ 3.90",SWEEP,$1.2M,1170387.0,ETF/N,SWEEP,"3,001",False
03:27 PM,NVDA,05/15/26,160,PUTS,164.61,"1,500 @ 7.60",SWEEP,$1.1M,1140000.0,TECH,SWEEP,"1,500",False
02:27 PM,MU,04/17/26,302.5,PUTS,325.57,976 @ 11.25,SWEEP,$1.1M,1097984.0,TECH,SWEEP,976,False
11:09 AM,AMD,04/24/26,220,CALLS,201.14,"2,264 @ 4.75",SWEEP,$1.1M,1075343.0,TECH,SWEEP,"2,264",True
03:04 PM,MSTR,04/24/26,120,PUTS,122.51,"1,208 @ 8.85",SWEEP,$1.1M,1069071.0,TECH,SWEEP,"1,208",False
