time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
03:42 PM,FSLR,09/18/26,250,CALLS,237.84,"1,500 @ 38.35",BLOCK,$5.8M,5752500.0,ENERG,BLOCK,"1,500",False
02:31 PM,SLV,02/27/26,70,CALLS,69.20,"20,003 @ 2.78",SWEEP,$5.6M,5560832.0,ETF/N,SWEEP,"20,003",False
12:33 PM,SLV,02/27/26,70,CALLS,70.64,"9,999 @ 3.58",SPLIT,$3.6M,3579594.0,ETF/N,SPLIT,"9,999",False
02:26 PM,GLD,02/27/26,460,CALLS,458.41,"3,979 @ 8.65",SPLIT,$3.4M,3441835.0,ETF/N,SPLIT,"3,979",False
03:49 PM,XLE,03/20/26,57.5,CALLS,54.69,"29,701 @ 0.74",BLOCK,$2.2M,2197874.0,ETF/N,BLOCK,"29,701",False
09:50 AM,EWZ,12/18/26,50,CALLS,38.02,"12,000 @ 1.70",SPLIT,$2M,2040000.0,ETF/N,SPLIT,"12,000",False
03:31 PM,SHEL,01/15/27,80,CALLS,79.69,"3,000 @ 6.69",BLOCK,$2M,2007000.0,ETF/N,BLOCK,"3,000",False
03:41 PM,UL,01/15/27,70,CALLS,72.42,"3,000 @ 6.65",BLOCK,$2M,1995000.0,CONST,BLOCK,"3,000",False
10:26 AM,ISRG,01/15/27,580,CALLS,501.16,425 @ 41.50,BLOCK,$1.8M,1763750.0,HLTH,BLOCK,425,False
11:45 AM,WDC,06/18/26,450,CALLS,304.42,843 @ 20.35,SWEEP,$1.7M,1715062.0,TECH,SWEEP,843,False
03:54 PM,FIGS,03/20/26,17.5,CALLS,10.74,"17,550 @ 0.96",BLOCK,$1.7M,1684800.0,ETF/N,BLOCK,"17,550",True
11:55 AM,NKTR,05/15/26,70,CALLS,73.02,"1,113 @ 14.68",SWEEP,$1.6M,1633928.0,HLTH,SWEEP,"1,113",False
11:45 AM,MU,04/17/26,500,CALLS,427.44,600 @ 24.60,SWEEP,$1.5M,1476000.0,TECH,SWEEP,600,False
01:44 PM,HLF,08/21/26,22.5,CALLS,16.66,"8,000 @ 1.70",BLOCK,$1.4M,1360000.0,CONST,BLOCK,"8,000",False
12:10 PM,UNP,04/17/26,270,CALLS,263.43,"2,000 @ 6.75",BLOCK,$1.4M,1350000.0,INDUS,BLOCK,"2,000",False
09:58 AM,XPO,03/20/26,210,CALLS,206.25,"1,213 @ 10.70",BLOCK,$1.3M,1297910.0,INDUS,BLOCK,"1,213",False
03:31 PM,XLE,09/18/26,62.5,CALLS,54.67,"7,500 @ 1.61",BLOCK,$1.2M,1207500.0,ETF/N,BLOCK,"7,500",False
01:03 PM,GOOGL,06/17/27,350,CALLS,305.14,292 @ 38.30,SPLIT,$1.1M,1118360.0,TECH,SPLIT,292,False
11:02 AM,AU,07/17/26,100,PUTS,109.59,948 @ 11.20,BLOCK,$1.1M,1061760.0,MAT,BLOCK,948,False
09:50 AM,EWZ,12/18/26,50,CALLS,38.02,"6,000 @ 1.70",BLOCK,$1M,1020000.0,ETF/N,BLOCK,"6,000",False
