time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:11 AM,AMD,11/20/26,260,CALLS,211.59,"4,000 @ 27.14",BLOCK,$10.9M,10856000.0,TECH,BLOCK,"4,000",False
02:42 PM,NVDA,03/13/26,195,PUTS,197.19,"4,469 @ 7.40",SWEEP,$3.3M,3307060.0,TECH,SWEEP,"4,469",False
12:49 PM,IGV,04/17/26,85,CALLS,80.48,"12,000 @ 2.70",SPLIT,$3.2M,3240000.0,ETF/N,SPLIT,"12,000",False
11:36 AM,NVDA,06/18/26,220,CALLS,196.67,"2,499 @ 11.85",BLOCK,$3M,2961315.0,TECH,BLOCK,"2,499",False
02:18 PM,AVGO,03/20/26,340,CALLS,335.25,"1,390 @ 20.96",SWEEP,$2.9M,2913241.0,INDUS,SWEEP,"1,390",False
11:39 AM,NVDA,03/20/26,210,CALLS,196.99,"5,562 @ 5.00",SWEEP,$2.8M,2781000.0,TECH,SWEEP,"5,562",False
10:05 AM,COIN,12/18/26,160,CALLS,172.61,554 @ 49.65,BLOCK,$2.8M,2750610.0,FINS,BLOCK,554,False
11:07 AM,CRCL,05/15/26,75,CALLS,74.38,"2,447 @ 10.65",SWEEP,$2.6M,2605045.0,ETF/N,SWEEP,"2,447",False
03:52 PM,NVDA,03/09/26,190,CALLS,196.66,"2,000 @ 11.90",SWEEP,$2.4M,2380337.0,TECH,SWEEP,"2,000",False
03:35 PM,MSFT,05/15/26,445,CALLS,400.19,"2,608 @ 9.09",SWEEP,$2.4M,2370957.0,TECH,SWEEP,"2,608",False
12:41 PM,TEAM,01/21/28,65,PUTS,72.31,"1,200 @ 19.60",BLOCK,$2.4M,2352000.0,TECH,BLOCK,"1,200",False
02:47 PM,SGML,04/17/26,18,CALLS,16.01,"10,000 @ 2.25",BLOCK,$2.3M,2250000.0,ETF/N,BLOCK,"10,000",False
11:55 AM,CORZ,03/20/26,20,CALLS,17.88,"14,533 @ 1.42",SWEEP,$2.1M,2063562.0,ETF/N,SWEEP,"14,533",True
12:06 PM,CYTK,05/15/26,70,CALLS,64.56,"1,891 @ 9.85",SPLIT,$1.9M,1862630.0,HLTH,SPLIT,"1,891",False
10:45 AM,NVDA,03/13/26,202.5,CALLS,195.67,"3,253 @ 5.60",SWEEP,$1.8M,1821680.0,TECH,SWEEP,"3,253",False
03:50 PM,SNDK,02/27/26,615,PUTS,637.06,"1,030 @ 17.00",SWEEP,$1.8M,1751000.0,ETF/N,SWEEP,"1,030",False
02:31 PM,VRT,11/20/26,330,CALLS,263.53,500 @ 34.75,BLOCK,$1.7M,1737500.0,INDUS,BLOCK,500,False
09:57 AM,SOXX,02/27/26,355,PUTS,367.73,"7,000 @ 2.47",SWEEP,$1.7M,1726939.0,ETF/N,SWEEP,"7,000",False
09:38 AM,EWZ,05/15/26,43,CALLS,39.55,"15,002 @ 1.15",SWEEP,$1.7M,1723662.0,ETF/N,SWEEP,"15,002",False
10:06 AM,TSLA,04/02/26,430,CALLS,414.45,"1,000 @ 15.90",SWEEP,$1.6M,1590000.0,CONST,SWEEP,"1,000",False
02:16 PM,NVDA,02/27/26,200,CALLS,197.22,"2,924 @ 4.55",SWEEP,$1.3M,1330420.0,TECH,SWEEP,"2,924",False
09:48 AM,NVDA,01/21/28,420,CALLS,194.69,941 @ 13.55,SWEEP,$1.3M,1275055.0,TECH,SWEEP,941,False
10:03 AM,AMD,02/27/26,215,CALLS,212.53,"3,308 @ 3.85",SWEEP,$1.3M,1274100.0,TECH,SWEEP,"3,308",False
10:55 AM,UTHR,04/17/26,450,PUTS,518.30,774 @ 16.00,BLOCK,$1.2M,1238400.0,HLTH,BLOCK,774,False
03:56 PM,EUFN,03/20/26,37,PUTS,38.23,"25,000 @ 0.49",SPLIT,$1.2M,1225000.0,ETF/N,SPLIT,"25,000",False
03:47 PM,AVGO,03/20/26,332.5,PUTS,332.12,549 @ 22.30,BLOCK,$1.2M,1224270.0,INDUS,BLOCK,549,False
10:14 AM,AVGO,02/27/26,320,PUTS,333.93,"3,790 @ 3.06",BLOCK,$1.2M,1159740.0,INDUS,BLOCK,"3,790",False
10:33 AM,NVDA,03/20/26,200,CALLS,195.89,"1,296 @ 8.50",BLOCK,$1.1M,1101600.0,TECH,BLOCK,"1,296",False
