time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:07 AM,MU,02/20/26,400,CALLS,382.05,"3,004 @ 18.15",SWEEP,$5.5M,5452276.0,TECH,SWEEP,"3,004",False
02:40 PM,GDX,03/20/26,110,CALLS,97.11,"15,000 @ 3.35",SPLIT,$5M,5024918.0,ETF/N,SPLIT,"15,000",False
11:47 AM,SPY,03/20/26,652,PUTS,685.12,"7,013 @ 6.67",SWEEP,$4.7M,4679927.0,ETF/N,SWEEP,"7,013",False
03:52 PM,AAPL,03/20/26,280,CALLS,278.17,"3,738 @ 9.12",SWEEP,$3.4M,3409670.0,TECH,SWEEP,"3,738",False
03:29 PM,NVDA,01/15/27,160,CALLS,175.26,800 @ 42.35,BLOCK,$3.4M,3388000.0,TECH,BLOCK,800,False
12:34 PM,XLB,03/20/26,52,CALLS,51.50,"20,000 @ 1.63",BLOCK,$3.3M,3260000.0,ETF/N,BLOCK,"20,000",False
01:12 PM,NET,01/21/28,220,CALLS,163.32,674 @ 39.00,BLOCK,$2.6M,2628600.0,TECH,BLOCK,674,False
02:10 PM,IWM,03/20/26,246,PUTS,258.18,"5,735 @ 4.19",SWEEP,$2.4M,2403516.0,ETF/N,SWEEP,"5,735",False
02:09 PM,ORCL,03/20/26,150,PUTS,145.44,"1,170 @ 16.10",SWEEP,$1.9M,1883700.0,TECH,SWEEP,"1,170",False
02:38 PM,SPX,02/20/26,6950,CALLS,6891.36,322 @ 58.00,SPLIT,$1.9M,1867600.0,ETF/N,SPLIT,322,False
01:03 PM,GH,02/20/26,100,PUTS,103.00,"2,903 @ 6.30",BLOCK,$1.8M,1828890.0,HLTH,BLOCK,"2,903",False
03:32 PM,TSLA,04/17/26,410,CALLS,407.59,541 @ 33.70,SWEEP,$1.8M,1823165.0,CONST,SWEEP,541,False
03:58 PM,BE,02/20/26,150,CALLS,146.01,"1,000 @ 17.74",BLOCK,$1.8M,1774000.0,INDUS,BLOCK,"1,000",False
02:13 PM,LUV,06/18/26,55,CALLS,51.43,"5,000 @ 3.54",BLOCK,$1.8M,1770000.0,DISCR,BLOCK,"5,000",False
12:24 PM,APLD,07/17/26,32,CALLS,30.74,"2,000 @ 8.45",SWEEP,$1.7M,1689996.0,ETF/N,SWEEP,"2,000",False
03:00 PM,GM,03/20/26,87.5,CALLS,85.76,"5,001 @ 3.35",SWEEP,$1.7M,1675294.0,CONST,SWEEP,"5,001",False
02:47 PM,EEM,10/16/26,57,PUTS,58.91,"5,750 @ 2.73",BLOCK,$1.6M,1569750.0,ETF/N,BLOCK,"5,750",False
02:33 PM,IGV,02/20/26,85,CALLS,83.59,"6,028 @ 2.55",SWEEP,$1.5M,1537140.0,ETF/N,SWEEP,"6,028",False
11:57 AM,IREN,06/18/26,55,CALLS,46.41,"1,461 @ 10.45",SWEEP,$1.5M,1526726.0,ETF/N,SWEEP,"1,461",False
03:09 PM,APP,02/13/26,365,PUTS,390.51,610 @ 24.50,SWEEP,$1.5M,1494458.0,ETF/N,SWEEP,610,False
03:33 PM,IWM,03/20/26,247,PUTS,260.82,"4,000 @ 3.69",SWEEP,$1.5M,1475865.0,ETF/N,SWEEP,"4,000",False
02:18 PM,LYV,03/20/26,140,CALLS,140.74,"1,533 @ 9.40",SWEEP,$1.4M,1440907.0,DISCR,SWEEP,"1,533",False
01:48 PM,CELH,01/15/27,50,PUTS,48.62,"1,000 @ 11.05",BLOCK,$1.1M,1105000.0,CONST,BLOCK,"1,000",False
03:08 PM,XBI,03/20/26,118,PUTS,125.64,"4,000 @ 2.60",BLOCK,$1M,1040000.0,ETF/N,BLOCK,"4,000",False
