time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
10:01 AM,XLE,03/20/26,55,CALLS,55.51,"31,302 @ 2.18",SWEEP,$6.8M,6834216.0,ETF/N,SWEEP,"31,302",False
10:45 AM,FCX,06/18/26,60,PUTS,62.06,"7,500 @ 5.44",BLOCK,$4.1M,4080000.0,MAT,BLOCK,"7,500",False
09:43 AM,SLV,09/18/26,125,CALLS,70.09,"7,126 @ 3.95",SWEEP,$2.8M,2814750.0,ETF/N,SWEEP,"7,126",False
01:07 PM,FSLR,09/18/26,290,CALLS,231.38,"1,025 @ 23.19",BLOCK,$2.4M,2376975.0,ENERG,BLOCK,"1,025",False
12:33 PM,XOP,03/20/26,145,PUTS,150.85,"5,850 @ 3.45",BLOCK,$2M,2018250.0,ETF/N,BLOCK,"5,850",False
01:10 PM,JNJ,12/17/27,250,PUTS,245.84,550 @ 27.90,BLOCK,$1.5M,1534500.0,HLTH,BLOCK,550,False
12:04 PM,ACN,06/18/26,200,PUTS,213.22,"1,000 @ 14.80",BLOCK,$1.5M,1480000.0,INDUS,BLOCK,"1,000",False
03:31 PM,COP,01/15/27,100,PUTS,111.96,"2,000 @ 7.15",BLOCK,$1.4M,1430000.0,ENERG,BLOCK,"2,000",False
02:25 PM,JNJ,12/17/27,250,PUTS,246.29,500 @ 27.90,BLOCK,$1.4M,1395000.0,HLTH,BLOCK,500,False
10:46 AM,AKAM,02/20/26,100,PUTS,107.52,"3,315 @ 4.03",SPLIT,$1.3M,1335945.0,TECH,SPLIT,"3,315",False
09:31 AM,INTC,06/18/26,47,PUTS,44.38,"1,800 @ 7.25",SPLIT,$1.3M,1305000.0,TECH,SPLIT,"1,800",False
09:53 AM,APLD,03/20/26,35,CALLS,31.18,"4,623 @ 2.65",SWEEP,$1.2M,1225095.0,ETF/N,SWEEP,"4,623",True
10:03 AM,XLE,04/17/26,55,PUTS,55.42,"5,000 @ 2.23",BLOCK,$1.1M,1115000.0,ETF/N,BLOCK,"5,000",False
10:46 AM,OXY,04/17/26,52.5,CALLS,50.62,"4,998 @ 2.04",SWEEP,$1M,1019592.0,ENERG,SWEEP,"4,998",False
