time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
12:48 PM,CVNA,03/20/26,330,PUTS,349.14,"4,500 @ 33.75",BLOCK,$15.2M,15187500.0,DISCR,BLOCK,"4,500",False
01:10 PM,AVGO,03/06/26,340,PUTS,341.84,"5,180 @ 20.00",SWEEP,$10.4M,10360000.0,INDUS,SWEEP,"5,180",False
11:14 AM,NEM,01/21/28,150,CALLS,121.83,"2,100 @ 25.75",BLOCK,$5.4M,5407500.0,MAT,BLOCK,"2,100",False
12:02 PM,GOOGL,08/21/26,320,CALLS,311.03,"1,200 @ 30.14",BLOCK,$3.6M,3616800.0,TECH,BLOCK,"1,200",False
01:10 PM,AVGO,03/06/26,340,PUTS,341.91,"1,187 @ 20.00",SWEEP,$2.4M,2374000.0,INDUS,SWEEP,"1,187",False
03:41 PM,INTC,04/17/26,55,CALLS,48.41,"7,508 @ 2.80",SWEEP,$2.1M,2102237.0,TECH,SWEEP,"7,508",False
11:40 AM,EWT,06/18/26,74.2,CALLS,73.05,"4,000 @ 4.09",BLOCK,$1.6M,1636000.0,ETF/N,BLOCK,"4,000",False
11:19 AM,WDAY,01/21/28,110,PUTS,146.57,"1,061 @ 15.40",BLOCK,$1.6M,1633940.0,TECH,BLOCK,"1,061",False
11:17 AM,ORCL,05/15/26,165,CALLS,156.21,"1,000 @ 15.95",SPLIT,$1.6M,1595000.0,TECH,SPLIT,"1,000",False
09:58 AM,NFLX,05/15/26,85,CALLS,80.78,"3,000 @ 5.04",BLOCK,$1.5M,1512000.0,DISCR,BLOCK,"3,000",False
03:43 PM,INTC,04/17/26,55,CALLS,48.44,"5,098 @ 2.79",SWEEP,$1.4M,1423942.0,TECH,SWEEP,"5,098",False
10:38 AM,RKT,03/20/26,20,CALLS,18.95,"9,000 @ 1.35",SPLIT,$1.2M,1215000.0,FINS,SPLIT,"9,000",False
03:33 PM,XOM,09/18/26,175,CALLS,155.60,"1,927 @ 5.76",SWEEP,$1.1M,1110352.0,ENERG,SWEEP,"1,927",False
12:18 PM,ZTS,02/20/26,130,CALLS,129.17,"2,000 @ 5.45",BLOCK,$1.1M,1090000.0,HLTH,BLOCK,"2,000",False
03:35 PM,TSM,03/20/26,370,PUTS,373.50,600 @ 18.00,SPLIT,$1.1M,1080000.0,TECH,SPLIT,600,False
03:08 PM,LNG,01/15/27,220,PUTS,219.29,500 @ 20.65,SPLIT,$1M,1032500.0,ENERG,SPLIT,500,False
