time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
10:11 AM,HCC,05/15/26,80,CALLS,88.75,"5,500 @ 14.34",BLOCK,$7.9M,7887000.0,FINS,BLOCK,"5,500",False
12:57 PM,SMH,04/17/26,425,CALLS,420.79,"2,243 @ 24.45",BLOCK,$5.5M,5484135.0,ETF/N,BLOCK,"2,243",False
12:29 PM,IREN,10/16/26,47,CALLS,43.78,"3,000 @ 13.65",BLOCK,$4.1M,4095000.0,ETF/N,BLOCK,"3,000",False
01:59 PM,NVDA,03/13/26,190,PUTS,192.81,"4,246 @ 7.25",SWEEP,$3.1M,3078276.0,TECH,SWEEP,"4,246",False
12:35 PM,BUG,04/17/26,25,CALLS,24.41,"27,800 @ 1.00",BLOCK,$2.8M,2780000.0,ETF/N,BLOCK,"27,800",False
10:11 AM,CRWV,04/17/26,130,CALLS,95.37,"5,000 @ 5.10",SPLIT,$2.6M,2550000.0,ETF/N,SPLIT,"5,000",False
02:06 PM,GDX,04/17/26,113,CALLS,110.39,"2,800 @ 7.85",BLOCK,$2.2M,2198000.0,ETF/N,BLOCK,"2,800",False
02:07 PM,TSLA,04/02/26,410,CALLS,408.82,899 @ 22.20,SPLIT,$2M,1995780.0,CONST,SPLIT,899,False
01:40 PM,XLF,12/18/26,57,CALLS,51.13,"12,500 @ 1.57",BLOCK,$2M,1962500.0,ETF/N,BLOCK,"12,500",False
11:13 AM,NET,01/15/27,240,CALLS,163.96,"1,100 @ 17.20",BLOCK,$1.9M,1892000.0,TECH,BLOCK,"1,100",False
03:30 PM,IWM,01/15/27,285,CALLS,262.90,"1,000 @ 15.50",BLOCK,$1.6M,1550000.0,ETF/N,BLOCK,"1,000",False
02:29 PM,KTOS,05/15/26,97.5,CALLS,89.72,"1,316 @ 11.28",SWEEP,$1.5M,1484800.0,INDUS,SWEEP,"1,316",False
10:16 AM,CRWV,04/17/26,130,CALLS,95.95,"2,500 @ 5.30",BLOCK,$1.3M,1325000.0,ETF/N,BLOCK,"2,500",False
10:16 AM,CRWV,04/17/26,130,CALLS,95.95,"2,480 @ 5.30",BLOCK,$1.3M,1314400.0,ETF/N,BLOCK,"2,480",False
12:02 PM,AAPL,03/20/26,270,CALLS,272.30,"1,436 @ 9.00",SWEEP,$1.3M,1292342.0,TECH,SWEEP,"1,436",False
10:32 AM,IGV,02/27/26,80,CALLS,79.03,"10,000 @ 1.24",SWEEP,$1.2M,1238095.0,ETF/N,SWEEP,"10,000",False
12:37 PM,IREN,03/20/26,45,CALLS,44.19,"2,452 @ 4.60",SWEEP,$1.1M,1127920.0,ETF/N,SWEEP,"2,452",False
10:03 AM,SNDK,02/27/26,600,PUTS,656.84,906 @ 12.41,SWEEP,$1.1M,1123905.0,ETF/N,SWEEP,906,False
10:10 AM,EEM,09/18/26,63,PUTS,62.37,"2,800 @ 3.80",BLOCK,$1.1M,1064000.0,ETF/N,BLOCK,"2,800",False
09:58 AM,AAPL,06/18/26,240,PUTS,273.89,"1,851 @ 5.55",SWEEP,$1M,1027305.0,TECH,SWEEP,"1,851",False
