time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
01:20 PM,TSM,02/20/26,320,PUTS,325.69,"5,000 @ 12.10",BLOCK,$6.1M,6050000.0,TECH,BLOCK,"5,000",False
01:20 PM,TSM,02/20/26,320,PUTS,325.70,"5,000 @ 12.10",BLOCK,$6.1M,6050000.0,TECH,BLOCK,"5,000",False
10:54 AM,CSGP,01/21/28,75,CALLS,62.20,"4,222 @ 12.10",BLOCK,$5.1M,5108620.0,INDUS,BLOCK,"4,222",False
10:17 AM,SPY,01/23/26,695,CALLS,690.14,"12,513 @ 3.38",SPLIT,$4.2M,4229394.0,ETF/N,SPLIT,"12,513",False
12:13 PM,GLD,05/15/26,440,CALLS,424.38,"2,317 @ 17.45",SWEEP,$4M,4043145.0,ETF/N,SWEEP,"2,317",False
12:20 PM,SNOW,12/18/26,250,CALLS,205.56,818 @ 26.30,SWEEP,$2.2M,2150980.0,TECH,SWEEP,818,False
10:43 AM,SLV,01/23/26,84,CALLS,83.10,"4,998 @ 4.01",BLOCK,$2M,2004198.0,ETF/N,BLOCK,"4,998",False
01:46 PM,SLV,01/23/26,83,CALLS,83.32,"4,000 @ 4.73",SWEEP,$1.9M,1891712.0,ETF/N,SWEEP,"4,000",False
10:40 AM,SLV,09/18/26,87,CALLS,83.08,"1,155 @ 15.05",SWEEP,$1.7M,1738205.0,ETF/N,SWEEP,"1,155",False
11:14 AM,ORCL,03/20/26,210,CALLS,194.18,"1,250 @ 12.54",BLOCK,$1.6M,1567500.0,TECH,BLOCK,"1,250",False
10:41 AM,PSTG,03/20/26,60,PUTS,72.20,"5,000 @ 3.10",SWEEP,$1.6M,1549960.0,TECH,SWEEP,"5,000",False
11:35 AM,MSFT,02/06/26,450,CALLS,463.26,609 @ 24.85,SWEEP,$1.5M,1513341.0,TECH,SWEEP,609,False
11:19 AM,TECH,02/20/26,65,PUTS,67.62,"3,000 @ 4.59",BLOCK,$1.4M,1377000.0,HLTH,BLOCK,"3,000",False
11:35 AM,BILI,07/17/26,32,CALLS,33.35,"2,092 @ 6.55",SWEEP,$1.4M,1370138.0,TECH,SWEEP,"2,092",False
01:45 PM,MMM,02/20/26,170,CALLS,168.25,"2,000 @ 5.95",BLOCK,$1.2M,1190000.0,INDUS,BLOCK,"2,000",False
10:22 AM,NVDA,08/21/26,180,CALLS,182.26,400 @ 27.65,SWEEP,$1.1M,1106000.0,TECH,SWEEP,400,False
03:09 PM,SNDK,01/23/26,375,PUTS,384.92,560 @ 18.69,SPLIT,$1M,1046380.0,ETF/N,SPLIT,560,False
12:54 PM,NVDA,03/20/26,190,CALLS,181.59,"1,011 @ 9.95",SWEEP,$1M,1005945.0,TECH,SWEEP,"1,011",False
