time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
11:22 AM,AMZN,12/17/27,250,CALLS,211.87,"2,000 @ 33.69",BLOCK,$6.7M,6738000.0,DISCR,BLOCK,"2,000",False
11:40 AM,EEM,03/19/27,55,PUTS,56.16,"10,000 @ 5.30",BLOCK,$5.3M,5300000.0,ETF/N,BLOCK,"10,000",False
10:08 AM,NVDA,06/18/26,172,PUTS,175.63,"3,374 @ 11.40",SWEEP,$3.8M,3846360.0,TECH,SWEEP,"3,374",False
09:56 AM,QQQ,06/18/26,620,CALLS,583.64,"2,000 @ 11.91",BLOCK,$2.4M,2382000.0,ETF/N,BLOCK,"2,000",False
10:08 AM,C,04/17/26,117,CALLS,113.84,"6,000 @ 3.45",BLOCK,$2.1M,2070000.0,FINS,BLOCK,"6,000",False
02:14 PM,BE,04/17/26,130,CALLS,133.12,"1,170 @ 15.95",SWEEP,$1.9M,1865995.0,INDUS,SWEEP,"1,170",False
09:57 AM,AG,12/18/26,25,CALLS,20.30,"3,466 @ 4.50",SPLIT,$1.6M,1559082.0,INDUS,SPLIT,"3,466",False
10:07 AM,NVDA,06/17/27,205,CALLS,175.74,560 @ 26.75,SWEEP,$1.5M,1498000.0,TECH,SWEEP,560,False
09:45 AM,CRWV,04/17/26,90,CALLS,87.18,"2,329 @ 5.90",SWEEP,$1.4M,1374105.0,ETF/N,SWEEP,"2,329",False
10:34 AM,TSLA,03/27/26,382.5,CALLS,381.62,"3,233 @ 3.95",SWEEP,$1.3M,1277541.0,CONST,SWEEP,"3,233",False
01:56 PM,GDX,03/19/27,82,PUTS,83.05,"1,000 @ 12.00",BLOCK,$1.2M,1200000.0,ETF/N,BLOCK,"1,000",False
12:10 PM,SATS,05/15/26,100,PUTS,112.06,"2,000 @ 5.90",BLOCK,$1.2M,1180000.0,DISCR,BLOCK,"2,000",False
10:21 AM,WFC,04/17/26,84,CALLS,79.66,"8,000 @ 1.39",BLOCK,$1.1M,1112000.0,FINS,BLOCK,"8,000",False
12:30 PM,GE,09/18/26,340,CALLS,285.79,800 @ 12.70,BLOCK,$1M,1016000.0,INDUS,BLOCK,800,False
