time,ticker,exp,strike,cp,spot,details,type,premium_raw,premium,sector,order_type,qty,unusual
02:43 PM,SMCI,09/18/26,30,PUTS,32.42,"5,000 @ 5.95",BLOCK,$3M,2975000.0,TECH,BLOCK,"5,000",False
10:22 AM,AVGO,01/21/28,350,CALLS,331.60,300 @ 93.60,BLOCK,$2.8M,2808000.0,INDUS,BLOCK,300,False
10:22 AM,GOOG,02/20/26,330,CALLS,325.77,"1,805 @ 12.45",SWEEP,$2.2M,2247775.0,TECH,SWEEP,"1,805",False
10:47 AM,IWM,04/17/26,281,CALLS,266.73,"4,000 @ 5.25",BLOCK,$2.1M,2100000.0,ETF/N,BLOCK,"4,000",False
10:50 AM,BTDR,04/17/26,20,CALLS,14.59,"14,000 @ 1.38",SPLIT,$1.9M,1932000.0,ETF/N,SPLIT,"14,000",False
01:59 PM,GLD,07/17/26,445,CALLS,445.83,589 @ 32.75,SWEEP,$1.9M,1928975.0,ETF/N,SWEEP,589,False
11:11 AM,NUGT,03/20/26,265,CALLS,260.62,500 @ 36.80,BLOCK,$1.8M,1840000.0,ETF/N,BLOCK,500,False
10:30 AM,MSFT,01/30/26,460,CALLS,449.92,"2,156 @ 8.40",SWEEP,$1.8M,1811081.0,TECH,SWEEP,"2,156",False
01:11 PM,XLE,12/18/26,43,PUTS,48.73,"8,000 @ 1.87",BLOCK,$1.5M,1496000.0,ETF/N,BLOCK,"8,000",False
12:13 PM,SHOP,02/06/26,140,CALLS,138.41,"2,250 @ 6.17",SPLIT,$1.4M,1388250.0,TECH,SPLIT,"2,250",False
02:37 PM,GLD,02/20/26,439,PUTS,439.41,"1,001 @ 12.15",SWEEP,$1.2M,1216176.0,ETF/N,SWEEP,"1,001",False
11:03 AM,CRCL,03/20/26,85,CALLS,73.94,"2,500 @ 4.61",SPLIT,$1.2M,1152500.0,ETF/N,SPLIT,"2,500",False
11:08 AM,META,03/20/26,650,CALLS,615.22,500 @ 23.05,SWEEP,$1.2M,1152484.0,TECH,SWEEP,500,False
03:17 PM,GILD,02/20/26,135,CALLS,128.59,"4,994 @ 2.25",SWEEP,$1.1M,1123528.0,HLTH,SWEEP,"4,994",False
12:23 PM,GLD,03/20/26,490,CALLS,443.51,"2,000 @ 5.50",BLOCK,$1.1M,1100000.0,ETF/N,BLOCK,"2,000",False
12:54 PM,EOSE,01/15/27,20,CALLS,15.85,"2,000 @ 5.35",SWEEP,$1.1M,1070000.0,INDUS,SWEEP,"2,000",False
